,Power,Timepoint,holidays,Hour,Days,Month,Temperature,humidity,Wind_speed
22097,325.857,18,0,8.5,17,10,7.05,86,14.4
22098,376.309,19,0,9,17,10,7.9,84,14.4
22099,439.571,20,0,9.5,17,10,8.65,81,14.4
22100,480.035,21,0,10,17,10,9.4,78,18
22101,551.932,22,0,10.5,17,10,10.25,75,18
22102,529.89,23,0,11,17,10,11.1,72,18
22103,555.779,24,0,11.5,17,10,11.3,71.5,18
22104,592.93,25,0,12,17,10,11.5,71,21.6
22105,612.995,26,0,12.5,17,10,12,72,21.6
22106,558.464,27,0,13,17,10,12.5,73,21.6
22107,509.066,28,0,13.5,17,10,12.4,74,21.6
22108,480.095,29,0,14,17,10,12.3,75,25.2
22109,465.033,30,0,14.5,17,10,12.3,77,25.2
22110,460.308,31,0,15,17,10,12.3,79,25.2
22111,442.435,32,0,15.5,17,10,12.2,79.5,25.2
22112,445.355,33,0,16,17,10,12.1,80,28.8
22113,494.132,34,0,16.5,17,10,11.95,82,28.8
22114,515.389,35,0,17,17,10,11.8,84,25.2
22115,538.838,36,0,17.5,17,10,11.65,85,25.2
22116,578.907,37,0,18,17,10,11.5,86,21.6
22117,611.254,38,0,18.5,17,10,11.7,87,21.6
22118,638.183,39,0,19,17,10,11.9,88,21.6
22119,648.876,40,0,19.5,17,10,11.7,90,21.6
22120,624.098,41,0,20,17,10,11.5,92,25.2
22121,611.429,42,0,20.5,17,10,11.4,92,25.2
22122,611.36,43,0,21,17,10,11.3,92,25.2
22123,541.346,44,0,21.5,17,10,11.15,91.5,25.2
22124,503.75,45,0,22,17,10,11,91,21.6
22125,457.283,46,0,22.5,17,10,10.7,91,21.6
22126,405.018,47,0,23,17,10,10.4,91,18
22127,357.714,48,0,23.5,17,10,10.45,90.5,18
22128,351.396,1,0,0,18,10,10.5,90,21.6
22129,323.89,2,0,0.5,18,10,10.5,89.5,21.6
22130,304.928,3,0,1,18,10,10.5,89,25.2
22131,271.484,4,0,1.5,18,10,10.15,90.5,25.2
22132,258.257,5,0,2,18,10,9.8,92,25.2
22133,236.414,6,0,2.5,18,10,9.4,92,25.2
22134,221.336,7,0,3,18,10,9,92,21.6
22135,212.71,8,0,3.5,18,10,8.85,91,21.6
22136,209.729,9,0,4,18,10,8.7,90,21.6
22137,213.427,10,0,4.5,18,10,9.05,87.5,21.6
22138,216.265,11,0,5,18,10,9.4,85,21.6
22139,217.587,12,0,5.5,18,10,9.5,84,21.6
22140,240.368,13,0,6,18,10,9.6,83,25.2
22141,291.81,14,0,6.5,18,10,9.7,81.5,25.2
22142,367.602,15,0,7,18,10,9.8,80,25.2
22143,461.758,16,0,7.5,18,10,9.9,82,25.2
22144,500.768,17,0,8,18,10,10,84,28.8
22145,515.311,18,0,8.5,18,10,10.35,84,28.8
22146,487.211,19,0,9,18,10,10.7,84,28.8
22147,503.772,20,0,9.5,18,10,11.05,82,28.8
22148,543.746,21,0,10,18,10,11.4,80,28.8
22149,517.586,22,0,10.5,18,10,11.9,79,28.8
22150,557.311,23,0,11,18,10,12.4,78,28.8
22151,510.158,24,0,11.5,18,10,12.35,78,28.8
22152,532.074,25,0,12,18,10,12.3,78,36
22153,541.102,26,0,12.5,18,10,12.35,77,36
22154,540.335,27,0,13,18,10,12.4,76,28.8
22155,519.867,28,0,13.5,18,10,12.5,74.5,28.8
22156,528.105,29,0,14,18,10,12.6,73,39.6
22157,514.366,30,0,14.5,18,10,12.6,74.5,39.6
22158,538.337,31,0,15,18,10,12.6,76,36
22159,554.623,32,0,15.5,18,10,12.15,80.5,36
22160,573.361,33,0,16,18,10,11.7,85,32.4
22161,617.53,34,0,16.5,18,10,11.35,87,32.4
22162,640.705,35,0,17,18,10,11,89,32.4
22163,657.336,36,0,17.5,18,10,10.75,91,32.4
22164,709.247,37,0,18,18,10,10.5,93,32.4
22165,706.881,38,0,18.5,18,10,10.5,91.5,32.4
22166,758.003,39,0,19,18,10,10.5,90,28.8
22167,734.621,40,0,19.5,18,10,10.35,91.5,28.8
22168,698.894,41,0,20,18,10,10.2,93,28.8
22169,658.867,42,0,20.5,18,10,10.05,93,28.8
22170,605.051,43,0,21,18,10,9.9,93,25.2
22171,560.948,44,0,21.5,18,10,9.4,92.5,25.2
22172,536.257,45,0,22,18,10,8.9,92,25.2
22173,501.742,46,0,22.5,18,10,8.6,93.5,25.2
22174,439.634,47,0,23,18,10,8.3,95,18
22175,358.022,48,0,23.5,18,10,8.1,95,18
22176,359.245,1,0,0,19,10,7.9,95,18
22177,335.984,2,0,0.5,19,10,7.75,96,18
22178,305.242,3,0,1,19,10,7.6,97,18
22179,276.958,4,0,1.5,19,10,7.35,96.5,18
22180,259.556,5,0,2,19,10,7.1,96,18
22181,248.13,6,0,2.5,19,10,7.3,94.5,18
22182,230.843,7,0,3,19,10,7.5,93,25.2
22183,219.766,8,0,3.5,19,10,7.1,94,25.2
22184,218.956,9,0,4,19,10,6.7,95,25.2
22185,217.765,10,0,4.5,19,10,6.8,94,25.2
22186,222.697,11,0,5,19,10,6.9,93,25.2
22187,234.477,12,0,5.5,19,10,6.7,92.5,25.2
22188,260.382,13,0,6,19,10,6.5,92,21.6
22189,298.006,14,0,6.5,19,10,6.25,93,21.6
22190,399.897,15,0,7,19,10,6,94,21.6
22191,478.436,16,0,7.5,19,10,6.3,92.5,21.6
22192,496.963,17,0,8,19,10,6.6,91,25.2
22193,497.154,18,0,8.5,19,10,7.1,91,25.2
22194,494.272,19,0,9,19,10,7.6,91,25.2
22195,516.842,20,0,9.5,19,10,8.65,89,25.2
22196,548.164,21,0,10,19,10,9.7,87,25.2
22197,519.406,22,0,10.5,19,10,9.95,85,25.2
22198,518.879,23,0,11,19,10,10.2,83,25.2
22199,509.627,24,0,11.5,19,10,10.3,83,25.2
22200,492.519,25,0,12,19,10,10.4,83,25.2
22201,498.683,26,0,12.5,19,10,10.45,83.5,25.2
22202,511.613,27,0,13,19,10,10.5,84,25.2
22203,544.306,28,0,13.5,19,10,10.7,78,25.2
22204,511.887,29,0,14,19,10,10.9,72,25.2
22205,518.256,30,0,14.5,19,10,10.7,68.5,25.2
22206,508.699,31,0,15,19,10,10.5,65,25.2
22207,528.529,32,0,15.5,19,10,10.05,67.5,25.2
22208,570.469,33,0,16,19,10,9.6,70,28.8
22209,582.587,34,0,16.5,19,10,9.05,71.5,28.8
22210,604.067,35,0,17,19,10,8.5,73,21.6
22211,636.448,36,0,17.5,19,10,8.2,72.5,21.6
22212,636.571,37,0,18,19,10,7.9,72,25.2
22213,689.857,38,0,18.5,19,10,6.6,77,25.2
22214,743.151,39,0,19,19,10,5.3,82,10.8
22215,717.656,40,0,19.5,19,10,4.25,86,10.8
22216,685.401,41,0,20,19,10,3.2,90,18
22217,652.999,42,0,20.5,19,10,3.9,89,18
22218,635.566,43,0,21,19,10,4.6,88,18
22219,590.404,44,0,21.5,19,10,4.3,89,18
22220,545.635,45,0,22,19,10,4,90,14.4
22221,500.165,46,0,22.5,19,10,3.4,91,14.4
22222,462.989,47,0,23,19,10,2.8,92,14.4
22223,393.768,48,0,23.5,19,10,2.75,93,14.4
22224,398.851,1,0,0,20,10,2.7,94,14.4
22225,347.069,2,0,0.5,20,10,2.8,93.5,14.4
22226,313.109,3,0,1,20,10,2.9,93,14.4
22227,282.711,4,0,1.5,20,10,2.5,92.5,14.4
22228,267.842,5,0,2,20,10,2.1,92,18
22229,253.821,6,0,2.5,20,10,1.8,94,18
22230,235.104,7,0,3,20,10,1.5,96,14.4
22231,221.725,8,0,3.5,20,10,1.3,96.5,14.4
22232,213.476,9,0,4,20,10,1.1,97,14.4
22233,219.105,10,0,4.5,20,10,1.15,96.5,14.4
22234,227.946,11,0,5,20,10,1.2,96,14.4
22235,228.384,12,0,5.5,20,10,0.95,96,14.4
22236,258.859,13,0,6,20,10,0.7,96,14.4
22237,322.837,14,0,6.5,20,10,0.55,96,14.4
22238,414.779,15,0,7,20,10,0.4,96,14.4
22239,487.754,16,0,7.5,20,10,0.75,96,14.4
22240,498.759,17,0,8,20,10,1.1,96,18
22241,512.04,18,0,8.5,20,10,2.4,92.5,18
22242,528.296,19,0,9,20,10,3.7,89,18
22243,564.896,20,0,9.5,20,10,4.65,85.5,18
22244,556.176,21,0,10,20,10,5.6,82,14.4
22245,567.262,22,0,10.5,20,10,6.3,81,14.4
22246,551.056,23,0,11,20,10,7,80,18
22247,513.233,24,0,11.5,20,10,7.4,74,18
22248,518.305,25,0,12,20,10,7.8,68,18
22249,548.404,26,0,12.5,20,10,7.8,66,18
22250,515.229,27,0,13,20,10,7.8,64,18
22251,486.472,28,0,13.5,20,10,8.25,61,18
22252,503.334,29,0,14,20,10,8.7,58,18
22253,492.61,30,0,14.5,20,10,8.7,57,18
22254,490.732,31,0,15,20,10,8.7,56,18
22255,508.337,32,0,15.5,20,10,8.45,59,18
22256,567.221,33,0,16,20,10,8.2,62,14.4
22257,585.207,34,0,16.5,20,10,7.2,65.5,14.4
22258,599.098,35,0,17,20,10,6.2,69,14.4
22259,627.178,36,0,17.5,20,10,6.05,70,14.4
22260,631.16,37,0,18,20,10,5.9,71,14.4
22261,657.379,38,0,18.5,20,10,5.8,72,14.4
22262,745.678,39,0,19,20,10,5.7,73,10.8
22263,727.691,40,0,19.5,20,10,5.55,74,10.8
22264,689.518,41,0,20,20,10,5.4,75,14.4
22265,672.784,42,0,20.5,20,10,6,72.5,14.4
22266,639.662,43,0,21,20,10,6.6,70,18
22267,609.498,44,0,21.5,20,10,6.9,69,18
22268,560.375,45,0,22,20,10,7.2,68,21.6
22269,521.894,46,0,22.5,20,10,7.3,67.5,21.6
22270,478.1,47,0,23,20,10,7.4,67,21.6
22271,427.837,48,0,23.5,20,10,7.35,66.5,21.6
22272,410.5,1,0,0,21,10,7.3,66,25.2
22273,368.416,2,0,0.5,21,10,7.05,70,25.2
22274,327.478,3,0,1,21,10,6.8,74,25.2
22275,302.05,4,0,1.5,21,10,6.6,78,25.2
22276,286.452,5,0,2,21,10,6.4,82,21.6
22277,270.499,6,0,2.5,21,10,6.25,84,21.6
22278,254.631,7,0,3,21,10,6.1,86,25.2
22279,246.908,8,0,3.5,21,10,5.65,89,25.2
22280,239.846,9,0,4,21,10,5.2,92,21.6
22281,244.176,10,0,4.5,21,10,4.85,93.5,21.6
22282,248.435,11,0,5,21,10,4.5,95,25.2
22283,261.695,12,0,5.5,21,10,4.55,95,25.2
22284,295.854,13,0,6,21,10,4.6,95,21.6
22285,336.18,14,0,6.5,21,10,4.75,96,21.6
22286,403.786,15,0,7,21,10,4.9,97,21.6
22287,466.445,16,0,7.5,21,10,4.9,96.5,21.6
22288,494.712,17,0,8,21,10,4.9,96,18
22289,498.982,18,0,8.5,21,10,5.6,92.5,18
22290,505.368,19,0,9,21,10,6.3,89,25.2
22291,535.871,20,0,9.5,21,10,7.05,86,25.2
22292,544.312,21,0,10,21,10,7.8,83,21.6
22293,527.591,22,0,10.5,21,10,8.7,79.5,21.6
22294,493.524,23,0,11,21,10,9.6,76,28.8
22295,483.664,24,0,11.5,21,10,9.95,74.5,28.8
22296,514.471,25,0,12,21,10,10.3,73,28.8
22297,521.146,26,0,12.5,21,10,10.75,72,28.8
22298,515.825,27,0,13,21,10,11.2,71,28.8
22299,493.887,28,0,13.5,21,10,11.3,68,28.8
22300,489.833,29,0,14,21,10,11.4,65,32.4
22301,490.422,30,0,14.5,21,10,11.45,65.5,32.4
22302,513.322,31,0,15,21,10,11.5,66,32.4
22303,513.064,32,0,15.5,21,10,11.1,67,32.4
22304,548.65,33,0,16,21,10,10.7,68,28.8
22305,558.759,34,0,16.5,21,10,10.5,70.5,28.8
22306,606.956,35,0,17,21,10,10.3,73,21.6
22307,609.812,36,0,17.5,21,10,9.95,75,21.6
22308,614.61,37,0,18,21,10,9.6,77,18
22309,664.074,38,0,18.5,21,10,9.7,76.5,18
22310,708.623,39,0,19,21,10,9.8,76,25.2
22311,704.367,40,0,19.5,21,10,9.6,77,25.2
22312,686.891,41,0,20,21,10,9.4,78,25.2
22313,658.332,42,0,20.5,21,10,9.25,79,25.2
22314,637.313,43,0,21,21,10,9.1,80,25.2
22315,612.25,44,0,21.5,21,10,8.8,81.5,25.2
22316,531.029,45,0,22,21,10,8.5,83,25.2
22317,475.281,46,0,22.5,21,10,8.6,83.5,25.2
22318,445.858,47,0,23,21,10,8.7,84,25.2
22319,390.138,48,0,23.5,21,10,8.3,86,25.2
22320,404.828,1,0,0,22,10,7.9,88,21.6
22321,357.284,2,0,0.5,22,10,7.8,89.5,21.6
22322,328.694,3,0,1,22,10,7.7,91,21.6
22323,301.953,4,0,1.5,22,10,8,89,21.6
22324,287.564,5,0,2,22,10,8.3,87,25.2
22325,269.053,6,0,2.5,22,10,7.95,87.5,25.2
22326,247.992,7,0,3,22,10,7.6,88,21.6
22327,232.022,8,0,3.5,22,10,7.55,87.5,21.6
22328,239.957,9,0,4,22,10,7.5,87,18
22329,239.993,10,0,4.5,22,10,7.35,87.5,18
22330,242.937,11,0,5,22,10,7.2,88,21.6
22331,236.941,12,0,5.5,22,10,7.4,87.5,21.6
22332,266.257,13,0,6,22,10,7.6,87,21.6
22333,294.048,14,0,6.5,22,10,7.3,88,21.6
22334,388.672,15,0,7,22,10,7,89,14.4
22335,488.995,16,0,7.5,22,10,7.5,85.5,14.4
22336,514.176,17,0,8,22,10,8,82,21.6
22337,517.721,18,0,8.5,22,10,8.55,80,21.6
22338,512.279,19,0,9,22,10,9.1,78,25.2
22339,543.856,20,0,9.5,22,10,9.4,75.5,25.2
22340,566.225,21,0,10,22,10,9.7,73,21.6
22341,562.502,22,0,10.5,22,10,10.1,73.5,21.6
22342,572.673,23,0,11,22,10,10.5,74,21.6
22343,552.922,24,0,11.5,22,10,10.5,76,21.6
22344,556.858,25,0,12,22,10,10.5,78,28.8
22345,565.083,26,0,12.5,22,10,10.55,80,28.8
22346,545.968,27,0,13,22,10,10.6,82,25.2
22347,509.552,28,0,13.5,22,10,10.7,85.5,25.2
22348,511.149,29,0,14,22,10,10.8,89,25.2
22349,494.199,30,0,14.5,22,10,11.25,86.5,25.2
22350,512.182,31,0,15,22,10,11.7,84,28.8
22351,527.231,32,0,15.5,22,10,11.55,85,28.8
22352,551.448,33,0,16,22,10,11.4,86,21.6
22353,586.684,34,0,16.5,22,10,11.15,89,21.6
22354,617.725,35,0,17,22,10,10.9,92,21.6
22355,641.852,36,0,17.5,22,10,10.75,93,21.6
22356,681.766,37,0,18,22,10,10.6,94,14.4
22357,679.928,38,0,18.5,22,10,10.7,94.5,14.4
22358,690.678,39,0,19,22,10,10.8,95,36
22359,696.624,40,0,19.5,22,10,10.65,92.5,36
22360,656.802,41,0,20,22,10,10.5,90,32.4
22361,651.518,42,0,20.5,22,10,9.35,92,32.4
22362,612.585,43,0,21,22,10,8.2,94,28.8
22363,563.558,44,0,21.5,22,10,8.15,93.5,28.8
22364,515.456,45,0,22,22,10,8.1,93,21.6
22365,480.076,46,0,22.5,22,10,8,93.5,21.6
22366,475.109,47,0,23,22,10,7.9,94,21.6
22367,441.438,48,0,23.5,22,10,7.55,94.5,21.6
22368,441.635,1,0,0,23,10,7.2,95,18
22369,383.812,2,0,0.5,23,10,7.1,95.5,18
22370,347.627,3,0,1,23,10,7,96,21.6
22371,311.495,4,0,1.5,23,10,6.65,97.5,21.6
22372,280.423,5,0,2,23,10,6.3,99,21.6
22373,261.73,6,0,2.5,23,10,6.1,99.5,21.6
22374,251.962,7,0,3,23,10,5.9,100,21.6
22375,246.891,8,0,3.5,23,10,5.75,100,21.6
22376,245.458,9,0,4,23,10,5.6,100,14.4
22377,240.108,10,0,4.5,23,10,5.4,100,14.4
22378,234.518,11,0,5,23,10,5.2,100,14.4
22379,237.69,12,0,5.5,23,10,5.5,100,14.4
22380,232.431,13,0,6,23,10,5.8,100,14.4
22381,242.265,14,0,6.5,23,10,5.55,99.5,14.4
22382,282.151,15,0,7,23,10,5.3,99,18
22383,326.362,16,0,7.5,23,10,5.5,99,18
22384,338.395,17,0,8,23,10,5.7,99,18
22385,396.747,18,0,8.5,23,10,6.2,98,18
22386,440.457,19,0,9,23,10,6.7,97,18
22387,508.033,20,0,9.5,23,10,7.45,93.5,18
22388,535.925,21,0,10,23,10,8.2,90,21.6
22389,535.807,22,0,10.5,23,10,8.85,87,21.6
22390,535.251,23,0,11,23,10,9.5,84,21.6
22391,504.051,24,0,11.5,23,10,9.95,81,21.6
22392,530.634,25,0,12,23,10,10.4,78,18
22393,533.883,26,0,12.5,23,10,9.95,77,18
22394,494.718,27,0,13,23,10,9.5,76,21.6
22395,500.66,28,0,13.5,23,10,10.35,74,21.6
22396,471.139,29,0,14,23,10,11.2,72,25.2
22397,466.549,30,0,14.5,23,10,10.6,75.5,25.2
22398,477.119,31,0,15,23,10,10,79,25.2
22399,485.276,32,0,15.5,23,10,9.2,83,25.2
22400,498.34,33,0,16,23,10,8.4,87,18
22401,552.947,34,0,16.5,23,10,8.2,90,18
22402,575.204,35,0,17,23,10,8,93,10.8
22403,572.808,36,0,17.5,23,10,7.65,94.5,10.8
22404,608.659,37,0,18,23,10,7.3,96,14.4
22405,655.573,38,0,18.5,23,10,7.1,95.5,14.4
22406,663.133,39,0,19,23,10,6.9,95,18
22407,649.451,40,0,19.5,23,10,6.75,93,18
22408,616.544,41,0,20,23,10,6.6,91,18
22409,597.871,42,0,20.5,23,10,6.05,91,18
22410,550.167,43,0,21,23,10,5.5,91,18
22411,528.466,44,0,21.5,23,10,5.55,91.5,18
22412,509.227,45,0,22,23,10,5.6,92,14.4
22413,476.286,46,0,22.5,23,10,5.4,92.5,14.4
22414,452.908,47,0,23,23,10,5.2,93,14.4
22415,404.065,48,0,23.5,23,10,4.5,93.5,14.4
22416,408.361,1,0,0,24,10,3.8,94,14.4
22417,371.641,2,0,0.5,24,10,2.95,96,14.4
22418,365.007,3,0,1,24,10,2.1,98,14.4
22419,329.788,4,0,1.5,24,10,1.95,97,14.4
22420,287.116,5,0,2,24,10,1.8,96,10.8
22421,265.918,6,0,2.5,24,10,1.35,97,10.8
22422,254.002,7,0,3,24,10,0.9,98,7.2
22423,242.002,8,0,3.5,24,10,0.45,98.5,7.2
22424,237.033,9,0,4,24,10,0,99,14.4
22425,244.561,10,0,4.5,24,10,0.1,98.5,14.4
22426,244.314,11,0,5,24,10,0.2,98,14.4
22427,247.425,12,0,5.5,24,10,0.1,98,14.4
22428,242.902,13,0,6,24,10,0,98,14.4
22429,252.905,14,0,6.5,24,10,-0.25,97,14.4
22430,269.096,15,0,7,24,10,-0.5,96,14.4
22431,301.342,16,0,7.5,24,10,-0.15,96.5,14.4
22432,310.151,17,0,8,24,10,0.2,97,10.8
22433,350.053,18,0,8.5,24,10,1.3,94.5,10.8
22434,411.97,19,0,9,24,10,2.4,92,10.8
22435,472.782,20,0,9.5,24,10,4.05,88.5,10.8
22436,519.743,21,0,10,24,10,5.7,85,18
22437,555.29,22,0,10.5,24,10,7,78,18
22438,565.052,23,0,11,24,10,8.3,71,14.4
22439,560.51,24,0,11.5,24,10,8.7,72.5,14.4
22440,568.702,25,0,12,24,10,9.1,74,14.4
22441,587.554,26,0,12.5,24,10,9.2,69,14.4
22442,569.097,27,0,13,24,10,9.3,64,18
22443,521.266,28,0,13.5,24,10,9.05,67.5,18
22444,498.39,29,0,14,24,10,8.8,71,14.4
22445,479.271,30,0,14.5,24,10,8.85,69,14.4
22446,413.487,31,0,15,24,10,8.9,67,14.4
22447,423.73,32,0,15.5,24,10,8.8,67,14.4
22448,443.574,33,0,16,24,10,8.7,67,14.4
22449,450.935,34,0,16.5,24,10,7.35,72,14.4
22450,463.182,35,0,17,24,10,6,77,7.2
22451,513.939,36,0,17.5,24,10,3.9,83.5,7.2
22452,556.391,37,0,18,24,10,1.8,90,7.2
22453,632.414,38,0,18.5,24,10,1.7,91.5,7.2
22454,644.885,39,0,19,24,10,1.6,93,7.2
22455,604.689,40,0,19.5,24,10,0.8,94.5,7.2
22456,597.652,41,0,20,24,10,0,96,10.8
22457,558.59,42,0,20.5,24,10,0.15,95.5,10.8
22458,542.95,43,0,21,24,10,0.3,95,10.8
22459,516.916,44,0,21.5,24,10,-0.05,95.5,10.8
22460,497.191,45,0,22,24,10,-0.4,96,7.2
22461,465.241,46,0,22.5,24,10,-0.5,97,7.2
22462,442.805,47,0,23,24,10,-0.6,98,3.6
22463,398.385,48,0,23.5,24,10,-0.9,98,3.6
22464,398.804,1,1,0,25,10,-1.2,98,3.6
22465,369.259,2,1,0.5,25,10,-1.6,98.5,3.6
22466,360.264,3,1,1,25,10,-2,99,7.2
22467,331.28,4,1,1.5,25,10,-1.8,99.5,7.2
22468,296.398,5,1,2,25,10,-1.6,100,7.2
22469,277.053,6,1,2.5,25,10,-1.75,99.5,7.2
22470,256.004,7,1,3,25,10,-1.9,99,7.2
22471,236.385,8,1,3.5,25,10,-1.95,99.5,7.2
22472,237.867,9,1,4,25,10,-2,100,3.6
22473,236.047,10,1,4.5,25,10,-2.65,99,3.6
22474,238.151,11,1,5,25,10,-3.3,98,7.2
22475,225.952,12,1,5.5,25,10,-2.85,99,7.2
22476,228.972,13,1,6,25,10,-2.4,100,7.2
22477,233.825,14,1,6.5,25,10,-2.05,100,7.2
22478,257.598,15,1,7,25,10,-1.7,100,10.8
22479,279.27,16,1,7.5,25,10,-0.2,99.5,10.8
22480,295.669,17,1,8,25,10,1.3,99,10.8
22481,322.537,18,1,8.5,25,10,3.2,90.5,10.8
22482,371.395,19,1,9,25,10,5.1,82,7.2
22483,388.572,20,1,9.5,25,10,6.8,75,7.2
22484,441.401,21,1,10,25,10,8.5,68,14.4
22485,469.853,22,1,10.5,25,10,9.25,67,14.4
22486,483.52,23,1,11,25,10,10,66,18
22487,515.642,24,1,11.5,25,10,10.45,64.5,18
22488,543.774,25,1,12,25,10,10.9,63,10.8
22489,518.654,26,1,12.5,25,10,11.15,59.5,10.8
22490,572.787,27,1,13,25,10,11.4,56,21.6
22491,532.473,28,1,13.5,25,10,11.15,56,21.6
22492,478.91,29,1,14,25,10,10.9,56,18
22493,471.791,30,1,14.5,25,10,10.575,57.75,18
22494,466.843,31,1,15,25,10,10.25,59.5,16.2
22495,448.02,32,1,15.5,25,10,9.925,61.25,16.2
22496,484.843,33,1,16,25,10,9.6,63,14.4
22497,530.581,34,1,16.5,25,10,9.65,64.5,14.4
22498,564.942,35,1,17,25,10,9.7,66,18
22499,599.928,36,1,17.5,25,10,9.7,66.5,18
22500,650.486,37,1,18,25,10,9.7,67,21.6
22501,640.221,38,1,18.5,25,10,9.7,68,21.6
22502,674.712,39,1,19,25,10,9.7,69,14.4
22503,634.532,40,1,19.5,25,10,10,69.5,14.4
22504,620.638,41,1,20,25,10,10.3,70,18
22505,589.779,42,1,20.5,25,10,10,74,18
22506,573.39,43,1,21,25,10,9.7,78,21.6
22507,541.717,44,1,21.5,25,10,9.7,80,21.6
22508,520.572,45,1,22,25,10,9.7,82,18
22509,483.815,46,1,22.5,25,10,10.15,80.5,18
22510,470.221,47,1,23,25,10,10.6,79,21.6
22511,412.933,48,1,23.5,25,10,10.85,79.5,21.6
22512,392.244,1,0,0,26,10,11.1,80,21.6
22513,343.5,2,0,0.5,26,10,10.95,83,21.6
22514,314.416,3,0,1,26,10,10.8,86,21.6
22515,279.394,4,0,1.5,26,10,11.05,87,21.6
22516,266.416,5,0,2,26,10,11.3,88,21.6
22517,255.769,6,0,2.5,26,10,11.55,86.5,21.6
22518,248.022,7,0,3,26,10,11.8,85,28.8
22519,231.866,8,0,3.5,26,10,12,85,28.8
22520,228.46,9,0,4,26,10,12.2,85,25.2
22521,229.365,10,0,4.5,26,10,12.25,87,25.2
22522,231.399,11,0,5,26,10,12.3,89,18
22523,227.572,12,0,5.5,26,10,12.45,90.5,18
22524,248.811,13,0,6,26,10,12.6,92,25.2
22525,286.336,14,0,6.5,26,10,13,92,25.2
22526,339.587,15,0,7,26,10,13.4,92,25.2
22527,396.882,16,0,7.5,26,10,13.75,92,25.2
22528,438.695,17,0,8,26,10,14.1,92,28.8
22529,491.259,18,0,8.5,26,10,14.3,92,28.8
22530,527.38,19,0,9,26,10,14.5,92,32.4
22531,568.923,20,0,9.5,26,10,14.7,92.5,32.4
22532,588.726,21,0,10,26,10,14.9,93,28.8
22533,580.911,22,0,10.5,26,10,15,93,28.8
22534,576.12,23,0,11,26,10,15.1,93,28.8
22535,573.701,24,0,11.5,26,10,15.15,93,28.8
22536,597.051,25,0,12,26,10,15.2,93,25.2
22537,622.106,26,0,12.5,26,10,15.7,89.5,25.2
22538,604.729,27,0,13,26,10,16.2,86,28.8
22539,568.793,28,0,13.5,26,10,16.6,83,28.8
22540,566.105,29,0,14,26,10,17,80,32.4
22541,535.678,30,0,14.5,26,10,16.95,78.5,32.4
22542,545.319,31,0,15,26,10,16.9,77,28.8
22543,550.077,32,0,15.5,26,10,16.6,76,28.8
22544,554.629,33,0,16,26,10,16.3,75,32.4
22545,578.181,34,0,16.5,26,10,15.95,77,32.4
22546,620.333,35,0,17,26,10,15.6,79,28.8
22547,672.71,36,0,17.5,26,10,15.4,81.5,28.8
22548,727.7,37,0,18,26,10,15.2,84,28.8
22549,726.594,38,0,18.5,26,10,15.5,82,28.8
22550,708.53,39,0,19,26,10,15.8,80,32.4
22551,693.161,40,0,19.5,26,10,15.65,82.5,32.4
22552,667.228,41,0,20,26,10,15.5,85,28.8
22553,626.357,42,0,20.5,26,10,15,86.5,28.8
22554,608.323,43,0,21,26,10,14.5,88,25.2
22555,590.1,44,0,21.5,26,10,14.7,86.5,25.2
22556,564.767,45,0,22,26,10,14.9,85,28.8
22557,503.302,46,0,22.5,26,10,14.55,87.5,28.8
22558,469.862,47,0,23,26,10,14.2,90,28.8
22559,405.141,48,0,23.5,26,10,13.75,88,28.8
22560,417.812,1,0,0,27,10,13.3,86,28.8
22561,360.086,2,0,0.5,27,10,13.1,85,28.8
22562,334.471,3,0,1,27,10,12.9,84,25.2
22563,313.782,4,0,1.5,27,10,12.5,84,25.2
22564,286.834,5,0,2,27,10,12.1,84,18
22565,271.527,6,0,2.5,27,10,11.8,85,18
22566,260.086,7,0,3,27,10,11.5,86,21.6
22567,244.783,8,0,3.5,27,10,11.15,86.5,21.6
22568,234.815,9,0,4,27,10,10.8,87,25.2
22569,225.273,10,0,4.5,27,10,10.7,86,25.2
22570,226.126,11,0,5,27,10,10.6,85,25.2
22571,235.92,12,0,5.5,27,10,10.4,85.5,25.2
22572,247.543,13,0,6,27,10,10.2,86,28.8
22573,281.074,14,0,6.5,27,10,10.2,86,28.8
22574,366.657,15,0,7,27,10,10.2,86,32.4
22575,425.804,16,0,7.5,27,10,10.1,84.5,32.4
22576,433.796,17,0,8,27,10,10,83,28.8
22577,491.319,18,0,8.5,27,10,10.15,82,28.8
22578,535.39,19,0,9,27,10,10.3,81,28.8
22579,541.554,20,0,9.5,27,10,10.45,81,28.8
22580,566.248,21,0,10,27,10,10.6,81,25.2
22581,538.795,22,0,10.5,27,10,11.15,78.5,25.2
22582,551.122,23,0,11,27,10,11.7,76,25.2
22583,540.32,24,0,11.5,27,10,11.9,76.5,25.2
22584,544.486,25,0,12,27,10,12.1,77,28.8
22585,568.467,26,0,12.5,27,10,12.7,74,28.8
22586,563.568,27,0,13,27,10,13.3,71,21.6
22587,530.741,28,0,13.5,27,10,13.25,70.5,21.6
22588,529.543,29,0,14,27,10,13.2,70,28.8
22589,525.735,30,0,14.5,27,10,12.75,73.5,28.8
22590,507.34,31,0,15,27,10,12.3,77,25.2
22591,531.554,32,0,15.5,27,10,11.55,84.5,25.2
22592,556.883,33,0,16,27,10,10.8,92,25.2
22593,616.842,34,0,16.5,27,10,10.75,90.5,25.2
