,Timepoint,Power,holidays,Hour,Days,Month,Temperature,humidity,Wind_speed
1370,2009/8/11 13:00,800.324,0,13,11,8,19.9,73,32.4
1371,2009/8/11 13:30,766.031,0,13.5,11,8,20.05,75,32.4
1372,2009/8/11 14:00,756.817,0,14,11,8,20.2,77,28.8
1373,2009/8/11 14:30,737.191,0,14.5,11,8,20.1,78,28.8
1374,2009/8/11 15:00,744.279,0,15,11,8,20,79,32.4
1375,2009/8/11 15:30,763.636,0,15.5,11,8,19.55,81,32.4
1376,2009/8/11 16:00,817.888,0,16,11,8,19.1,83,25.2
1377,2009/8/11 16:30,839.126,0,16.5,11,8,18.95,84,25.2
1378,2009/8/11 17:00,893.091,0,17,11,8,18.8,85,36
1379,2009/8/11 17:30,895.805,0,17.5,11,8,18.55,86.5,36
1380,2009/8/11 18:00,854.734,0,18,11,8,18.3,88,28.8
1381,2009/8/11 18:30,817.814,0,18.5,11,8,18.05,90,28.8
1382,2009/8/11 19:00,781.784,0,19,11,8,17.8,92,32.4
1383,2009/8/11 19:30,763.691,0,19.5,11,8,17.7,91.5,32.4
1384,2009/8/11 20:00,708.472,0,20,11,8,17.6,91,32.4
1385,2009/8/11 20:30,721.067,0,20.5,11,8,17.4,91.5,32.4
1386,2009/8/11 21:00,761.516,0,21,11,8,17.2,92,25.2
1387,2009/8/11 21:30,797.286,0,21.5,11,8,16.9,94,25.2
1388,2009/8/11 22:00,774.455,0,22,11,8,16.6,96,25.2
1389,2009/8/11 22:30,687.859,0,22.5,11,8,16.55,96,25.2
1390,2009/8/11 23:00,611.055,0,23,11,8,16.5,96,21.6
1391,2009/8/11 23:30,543.689,0,23.5,11,8,16.35,96,21.6
1392,2009/8/12 0:00,472.465,0,0,12,8,16.2,96,21.6
1393,2009/8/12 0:30,400.809,0,0.5,12,8,15.95,97.5,21.6
1394,2009/8/12 1:00,353.871,0,1,12,8,15.7,99,18
1395,2009/8/12 1:30,318.485,0,1.5,12,8,15.7,98.5,18
1396,2009/8/12 2:00,307.949,0,2,12,8,15.7,98,21.6
1397,2009/8/12 2:30,288.752,0,2.5,12,8,15.5,98.5,21.6
1398,2009/8/12 3:00,275.902,0,3,12,8,15.3,99,14.4
1399,2009/8/12 3:30,282.057,0,3.5,12,8,15.3,99,14.4
1400,2009/8/12 4:00,266.187,0,4,12,8,15.3,99,14.4
1401,2009/8/12 4:30,270.113,0,4.5,12,8,15.2,99,14.4
1402,2009/8/12 5:00,282.188,0,5,12,8,15.1,99,10.8
1403,2009/8/12 5:30,301.672,0,5.5,12,8,15,99.5,10.8
1404,2009/8/12 6:00,324.265,0,6,12,8,14.9,100,10.8
1405,2009/8/12 6:30,356.998,0,6.5,12,8,14.85,99.5,10.8
1406,2009/8/12 7:00,439.748,0,7,12,8,14.8,99,14.4
1407,2009/8/12 7:30,507.319,0,7.5,12,8,15.05,97.5,14.4
1408,2009/8/12 8:00,589.234,0,8,12,8,15.3,96,14.4
1409,2009/8/12 8:30,680.794,0,8.5,12,8,15.65,97,14.4
1410,2009/8/12 9:00,729.923,0,9,12,8,16,98,14.4
1411,2009/8/12 9:30,776.156,0,9.5,12,8,16.45,93.5,14.4
1412,2009/8/12 10:00,760.499,0,10,12,8,16.9,89,18
1413,2009/8/12 10:30,769.046,0,10.5,12,8,16.95,89,18
1414,2009/8/12 11:00,767.706,0,11,12,8,17,89,14.4
1415,2009/8/12 11:30,759.314,0,11.5,12,8,17.75,86.5,14.4
1416,2009/8/12 12:00,782.806,0,12,12,8,18.5,84,18
1417,2009/8/12 12:30,794.077,0,12.5,12,8,18.8,82.5,18
1418,2009/8/12 13:00,764.639,0,13,12,8,19.1,81,18
1419,2009/8/12 13:30,716.257,0,13.5,12,8,19.5,79.5,18
1420,2009/8/12 14:00,743.18,0,14,12,8,19.9,78,14.4
1421,2009/8/12 14:30,726.599,0,14.5,12,8,19.9,78,14.4
1422,2009/8/12 15:00,720.775,0,15,12,8,19.9,78,21.6
1423,2009/8/12 15:30,730.863,0,15.5,12,8,19.8,76,21.6
1424,2009/8/12 16:00,739.827,0,16,12,8,19.7,74,18
1425,2009/8/12 16:30,815.316,0,16.5,12,8,19.35,74.5,18
1426,2009/8/12 17:00,880.494,0,17,12,8,19,75,18
1427,2009/8/12 17:30,848.462,0,17.5,12,8,18.4,75,18
1428,2009/8/12 18:00,861.387,0,18,12,8,17.8,75,21.6
1429,2009/8/12 18:30,825.27,0,18.5,12,8,17.2,76.5,21.6
1430,2009/8/12 19:00,756.162,0,19,12,8,16.6,78,18
1431,2009/8/12 19:30,767.005,0,19.5,12,8,16.1,77.5,18
1432,2009/8/12 20:00,752.855,0,20,12,8,15.6,77,14.4
1433,2009/8/12 20:30,770.645,0,20.5,12,8,15.05,80,14.4
1434,2009/8/12 21:00,752.738,0,21,12,8,14.5,83,18
1435,2009/8/12 21:30,760.056,0,21.5,12,8,13.85,84.5,18
1436,2009/8/12 22:00,736.857,0,22,12,8,13.2,86,7.2
1437,2009/8/12 22:30,693.11,0,22.5,12,8,12.85,87,7.2
1438,2009/8/12 23:00,631.011,0,23,12,8,12.5,88,10.8
1439,2009/8/12 23:30,546.9,0,23.5,12,8,12.35,89.5,10.8
1440,2009/8/13 0:00,479.448,0,0,13,8,12.2,91,14.4
1441,2009/8/13 0:30,421.966,0,0.5,13,8,12.1,91.5,14.4
1442,2009/8/13 1:00,377.861,0,1,13,8,12,92,10.8
1443,2009/8/13 1:30,325.771,0,1.5,13,8,11.9,92.5,10.8
1444,2009/8/13 2:00,306.586,0,2,13,8,11.8,93,10.8
1445,2009/8/13 2:30,280.189,0,2.5,13,8,11.7,94,10.8
1446,2009/8/13 3:00,278.418,0,3,13,8,11.6,95,10.8
1447,2009/8/13 3:30,275.993,0,3.5,13,8,11.8,95,10.8
1448,2009/8/13 4:00,275.804,0,4,13,8,12,95,10.8
1449,2009/8/13 4:30,263.751,0,4.5,13,8,12,95,10.8
1450,2009/8/13 5:00,281.565,0,5,13,8,12,95,10.8
1451,2009/8/13 5:30,296.528,0,5.5,13,8,12.25,94.5,10.8
1452,2009/8/13 6:00,310.468,0,6,13,8,12.5,94,10.8
1453,2009/8/13 6:30,344.704,0,6.5,13,8,12.8,93,10.8
1454,2009/8/13 7:00,458.061,0,7,13,8,13.1,92,7.2
1455,2009/8/13 7:30,500.237,0,7.5,13,8,13.75,81,7.2
1456,2009/8/13 8:00,570.535,0,8,13,8,14.4,70,10.8
1457,2009/8/13 8:30,670.905,0,8.5,13,8,14.65,66.5,10.8
1458,2009/8/13 9:00,716.838,0,9,13,8,14.9,63,7.2
1459,2009/8/13 9:30,762.997,0,9.5,13,8,14.95,64,7.2
1460,2009/8/13 10:00,781.567,0,10,13,8,15,65,10.8
1461,2009/8/13 10:30,781.534,0,10.5,13,8,15.4,62.5,10.8
1462,2009/8/13 11:00,767.227,0,11,13,8,15.8,60,3.6
1463,2009/8/13 11:30,738.695,0,11.5,13,8,15.95,60.5,3.6
1464,2009/8/13 12:00,767.199,0,12,13,8,16.1,61,3.6
1465,2009/8/13 12:30,796.652,0,12.5,13,8,15.95,62.5,3.6
1466,2009/8/13 13:00,761.413,0,13,13,8,15.8,64,7.2
1467,2009/8/13 13:30,719.187,0,13.5,13,8,15.95,64,7.2
1468,2009/8/13 14:00,698.419,0,14,13,8,16.1,64,7.2
1469,2009/8/13 14:30,733.503,0,14.5,13,8,16.2,64.5,7.2
1470,2009/8/13 15:00,700.248,0,15,13,8,16.3,65,7.2
1471,2009/8/13 15:30,719.4,0,15.5,13,8,16.05,65,7.2
1472,2009/8/13 16:00,732.171,0,16,13,8,15.8,65,10.8
1473,2009/8/13 16:30,777.624,0,16.5,13,8,15.75,65.5,10.8
1474,2009/8/13 17:00,870.736,0,17,13,8,15.7,66,14.4
1475,2009/8/13 17:30,845.389,0,17.5,13,8,15.45,65.5,14.4
1476,2009/8/13 18:00,850.911,0,18,13,8,15.2,65,10.8
1477,2009/8/13 18:30,811.151,0,18.5,13,8,14.95,66.5,10.8
1478,2009/8/13 19:00,772.799,0,19,13,8,14.7,68,10.8
1479,2009/8/13 19:30,710.146,0,19.5,13,8,14.25,69.5,10.8
1480,2009/8/13 20:00,708.129,0,20,13,8,13.8,71,10.8
1481,2009/8/13 20:30,700.155,0,20.5,13,8,13.85,73,10.8
1482,2009/8/13 21:00,770.115,0,21,13,8,13.9,75,14.4
1483,2009/8/13 21:30,767.164,0,21.5,13,8,13.8,76.5,14.4
1484,2009/8/13 22:00,762.332,0,22,13,8,13.7,78,14.4
1485,2009/8/13 22:30,700.134,0,22.5,13,8,13.55,80,14.4
1486,2009/8/13 23:00,640.835,0,23,13,8,13.4,82,10.8
1487,2009/8/13 23:30,539.835,0,23.5,13,8,13.15,85.5,10.8
1488,2009/8/14 0:00,494.201,0,0,14,8,12.9,89,7.2
1489,2009/8/14 0:30,431.325,0,0.5,14,8,12.9,90.5,7.2
1490,2009/8/14 1:00,367.049,0,1,14,8,12.9,92,7.2
1491,2009/8/14 1:30,334.52,0,1.5,14,8,13,91.5,7.2
1492,2009/8/14 2:00,311.346,0,2,14,8,13.1,91,7.2
1493,2009/8/14 2:30,292.164,0,2.5,14,8,13.45,89,7.2
1494,2009/8/14 3:00,280.641,0,3,14,8,13.8,87,7.2
1495,2009/8/14 3:30,270.719,0,3.5,14,8,13.75,88,7.2
1496,2009/8/14 4:00,269.607,0,4,14,8,13.7,89,7.2
1497,2009/8/14 4:30,266.265,0,4.5,14,8,13.5,90.5,7.2
1498,2009/8/14 5:00,280.264,0,5,14,8,13.3,92,10.8
1499,2009/8/14 5:30,308.531,0,5.5,14,8,13.7,90.5,10.8
1500,2009/8/14 6:00,322.835,0,6,14,8,14.1,89,10.8
1501,2009/8/14 6:30,347.222,0,6.5,14,8,14.7,87.5,10.8
1502,2009/8/14 7:00,443.51,0,7,14,8,15.3,86,18
1503,2009/8/14 7:30,513.541,0,7.5,14,8,15.35,87,18
1504,2009/8/14 8:00,576.967,0,8,14,8,15.4,88,21.6
1505,2009/8/14 8:30,658.359,0,8.5,14,8,16.05,87.5,21.6
1506,2009/8/14 9:00,734.451,0,9,14,8,16.7,87,14.4
1507,2009/8/14 9:30,783.687,0,9.5,14,8,17.3,84,14.4
1508,2009/8/14 10:00,767.167,0,10,14,8,17.9,81,18
1509,2009/8/14 10:30,779.854,0,10.5,14,8,17.85,84.5,18
1510,2009/8/14 11:00,782.526,0,11,14,8,17.8,88,25.2
1511,2009/8/14 11:30,803.023,0,11.5,14,8,18.5,84,25.2
1512,2009/8/14 12:00,798.219,0,12,14,8,19.2,80,28.8
1513,2009/8/14 12:30,823.624,0,12.5,14,8,19.45,79,28.8
1514,2009/8/14 13:00,831.381,0,13,14,8,19.7,78,28.8
1515,2009/8/14 13:30,799.138,0,13.5,14,8,20.5,76,28.8
1516,2009/8/14 14:00,798.032,0,14,14,8,21.3,74,32.4
1517,2009/8/14 14:30,770.687,0,14.5,14,8,20.8,75,32.4
1518,2009/8/14 15:00,784.238,0,15,14,8,20.3,76,36
1519,2009/8/14 15:30,784.971,0,15.5,14,8,20.1,78,36
1520,2009/8/14 16:00,780.078,0,16,14,8,19.9,80,36
1521,2009/8/14 16:30,804.262,0,16.5,14,8,19.35,85,36
1522,2009/8/14 17:00,868.608,0,17,14,8,18.8,90,28.8
1523,2009/8/14 17:30,899.611,0,17.5,14,8,19.1,88.5,28.8
1524,2009/8/14 18:00,830.214,0,18,14,8,19.4,87,28.8
1525,2009/8/14 18:30,821.703,0,18.5,14,8,19.45,84.5,28.8
1526,2009/8/14 19:00,765.078,0,19,14,8,19.5,82,25.2
1527,2009/8/14 19:30,744.302,0,19.5,14,8,19.15,82.5,25.2
1528,2009/8/14 20:00,740.625,0,20,14,8,18.8,83,18
1529,2009/8/14 20:30,770.081,0,20.5,14,8,18.65,82,18
1530,2009/8/14 21:00,815.362,0,21,14,8,18.5,81,25.2
1531,2009/8/14 21:30,801.219,0,21.5,14,8,18.3,82,25.2
1532,2009/8/14 22:00,777.182,0,22,14,8,18.1,83,28.8
1533,2009/8/14 22:30,702.319,0,22.5,14,8,17.8,84,28.8
1534,2009/8/14 23:00,656.389,0,23,14,8,17.5,85,28.8
1535,2009/8/14 23:30,601.398,0,23.5,14,8,17.5,84,28.8
1536,2009/8/15 0:00,520.778,0,0,15,8,17.5,83,39.6
1537,2009/8/15 0:30,460.324,0,0.5,15,8,17.15,86,39.6
1538,2009/8/15 1:00,410.459,0,1,15,8,16.8,89,36
1539,2009/8/15 1:30,375.75,0,1.5,15,8,16.8,88.5,36
1540,2009/8/15 2:00,342.483,0,2,15,8,16.8,88,32.4
1541,2009/8/15 2:30,309.387,0,2.5,15,8,16.65,90,32.4
1542,2009/8/15 3:00,294.189,0,3,15,8,16.5,92,32.4
1543,2009/8/15 3:30,292.548,0,3.5,15,8,16.2,94.5,32.4
1544,2009/8/15 4:00,281.678,0,4,15,8,15.9,97,25.2
1545,2009/8/15 4:30,280.225,0,4.5,15,8,15.95,96.5,25.2
1546,2009/8/15 5:00,288.727,0,5,15,8,16,96,25.2
1547,2009/8/15 5:30,303.475,0,5.5,15,8,15.85,97.5,25.2
1548,2009/8/15 6:00,321.083,0,6,15,8,15.7,99,21.6
1549,2009/8/15 6:30,310.105,0,6.5,15,8,15.75,98.5,21.6
1550,2009/8/15 7:00,348.711,0,7,15,8,15.8,98,25.2
1551,2009/8/15 7:30,400.289,0,7.5,15,8,15.95,97.5,25.2
1552,2009/8/15 8:00,435.687,0,8,15,8,16.1,97,32.4
1553,2009/8/15 8:30,528.255,0,8.5,15,8,16.4,96.5,32.4
1554,2009/8/15 9:00,583.374,0,9,15,8,16.7,96,28.8
1555,2009/8/15 9:30,633.845,0,9.5,15,8,16.7,94.5,28.8
1556,2009/8/15 10:00,724.268,0,10,15,8,16.7,93,36
1557,2009/8/15 10:30,792.209,0,10.5,15,8,17.2,90.5,36
1558,2009/8/15 11:00,781.04,0,11,15,8,17.7,88,32.4
1559,2009/8/15 11:30,779.927,0,11.5,15,8,17.5,80.5,32.4
1560,2009/8/15 12:00,793.937,0,12,15,8,17.3,73,36
1561,2009/8/15 12:30,798.87,0,12.5,15,8,17.8,71.5,36
1562,2009/8/15 13:00,730.275,0,13,15,8,18.3,70,28.8
1563,2009/8/15 13:30,739.77,0,13.5,15,8,18.45,67,28.8
1564,2009/8/15 14:00,689.813,0,14,15,8,18.6,64,36
1565,2009/8/15 14:30,692.823,0,14.5,15,8,18.2,66,36
1566,2009/8/15 15:00,704.295,0,15,15,8,17.8,68,32.4
1567,2009/8/15 15:30,722.244,0,15.5,15,8,18.2,66,32.4
1568,2009/8/15 16:00,681.583,0,16,15,8,18.6,64,32.4
1569,2009/8/15 16:30,720.378,0,16.5,15,8,18.35,65.5,32.4
1570,2009/8/15 17:00,776.019,0,17,15,8,18.1,67,32.4
1571,2009/8/15 17:30,816.03,0,17.5,15,8,17.9,65.5,32.4
1572,2009/8/15 18:00,790.382,0,18,15,8,17.7,64,25.2
1573,2009/8/15 18:30,749.827,0,18.5,15,8,17,66.5,25.2
1574,2009/8/15 19:00,721.671,0,19,15,8,16.3,69,28.8
1575,2009/8/15 19:30,727.529,0,19.5,15,8,15.8,69.5,28.8
1576,2009/8/15 20:00,686.798,0,20,15,8,15.3,70,28.8
1577,2009/8/15 20:30,718.537,0,20.5,15,8,14.8,74,28.8
1578,2009/8/15 21:00,737.189,0,21,15,8,14.3,78,21.6
1579,2009/8/15 21:30,744.056,0,21.5,15,8,14.15,80,21.6
1580,2009/8/15 22:00,702.948,0,22,15,8,14,82,28.8
1581,2009/8/15 22:30,645.524,0,22.5,15,8,14,83.5,28.8
1582,2009/8/15 23:00,592.754,0,23,15,8,14,85,25.2
1583,2009/8/15 23:30,549.783,0,23.5,15,8,13.85,85.5,25.2
1584,2009/8/16 0:00,494.107,0,0,16,8,13.7,86,28.8
1585,2009/8/16 0:30,442.229,0,0.5,16,8,13.85,84.5,28.8
1586,2009/8/16 1:00,382.304,0,1,16,8,14,83,39.6
1587,2009/8/16 1:30,348.581,0,1.5,16,8,13.85,84,39.6
1588,2009/8/16 2:00,324.818,0,2,16,8,13.7,85,39.6
1589,2009/8/16 2:30,307.156,0,2.5,16,8,13.85,84,39.6
1590,2009/8/16 3:00,289.119,0,3,16,8,14,83,36
1591,2009/8/16 3:30,282.663,0,3.5,16,8,13.75,86,36
1592,2009/8/16 4:00,279.654,0,4,16,8,13.5,89,28.8
1593,2009/8/16 4:30,273.139,0,4.5,16,8,13.55,88.5,28.8
1594,2009/8/16 5:00,283.173,0,5,16,8,13.6,88,36
1595,2009/8/16 5:30,296.39,0,5.5,16,8,13.75,87,36
1596,2009/8/16 6:00,298.372,0,6,16,8,13.9,86,28.8
1597,2009/8/16 6:30,309.093,0,6.5,16,8,14,85,28.8
1598,2009/8/16 7:00,312.276,0,7,16,8,14.1,84,28.8
1599,2009/8/16 7:30,342.484,0,7.5,16,8,14.4,83.5,28.8
1600,2009/8/16 8:00,389.707,0,8,16,8,14.7,83,39.6
1601,2009/8/16 8:30,453.309,0,8.5,16,8,14.95,82.5,39.6
1602,2009/8/16 9:00,550.127,0,9,16,8,15.2,82,36
1603,2009/8/16 9:30,594.291,0,9.5,16,8,15.55,81,36
1604,2009/8/16 10:00,647.385,0,10,16,8,15.9,80,39.6
1605,2009/8/16 10:30,730.635,0,10.5,16,8,15.6,84,39.6
1606,2009/8/16 11:00,732.917,0,11,16,8,15.3,88,32.4
1607,2009/8/16 11:30,792.261,0,11.5,16,8,15.7,85,32.4
1608,2009/8/16 12:00,807.717,0,12,16,8,16.1,82,32.4
1609,2009/8/16 12:30,796.293,0,12.5,16,8,16.25,79.5,32.4
1610,2009/8/16 13:00,820.863,0,13,16,8,16.4,77,32.4
1611,2009/8/16 13:30,736.066,0,13.5,16,8,17.1,74,32.4
1612,2009/8/16 14:00,720.277,0,14,16,8,17.8,71,36
1613,2009/8/16 14:30,661.459,0,14.5,16,8,17.3,72,36
1614,2009/8/16 15:00,640.739,0,15,16,8,16.8,73,28.8
1615,2009/8/16 15:30,641.947,0,15.5,16,8,16.7,74,28.8
1616,2009/8/16 16:00,659.076,0,16,16,8,16.6,75,32.4
1617,2009/8/16 16:30,674.84,0,16.5,16,8,16.05,80,32.4
1618,2009/8/16 17:00,698.995,0,17,16,8,15.5,85,32.4
1619,2009/8/16 17:30,723.909,0,17.5,16,8,15.8,81.5,32.4
1620,2009/8/16 18:00,725.346,0,18,16,8,16.1,78,32.4
1621,2009/8/16 18:30,720.599,0,18.5,16,8,15.95,78,32.4
1622,2009/8/16 19:00,713.152,0,19,16,8,15.8,78,28.8
1623,2009/8/16 19:30,708.275,0,19.5,16,8,15.6,79,28.8
1624,2009/8/16 20:00,703.425,0,20,16,8,15.4,80,28.8
1625,2009/8/16 20:30,759.515,0,20.5,16,8,15,83,28.8
1626,2009/8/16 21:00,759.552,0,21,16,8,14.6,86,21.6
1627,2009/8/16 21:30,749.489,0,21.5,16,8,14.55,86,21.6
1628,2009/8/16 22:00,703.006,0,22,16,8,14.5,86,25.2
1629,2009/8/16 22:30,658.621,0,22.5,16,8,14.25,88,25.2
1630,2009/8/16 23:00,614.78,0,23,16,8,14,90,21.6
1631,2009/8/16 23:30,541.827,0,23.5,16,8,14,88.5,21.6
1632,2009/8/17 0:00,495.327,0,0,17,8,14,87,18
1633,2009/8/17 0:30,421.478,0,0.5,17,8,13.8,88,18
1634,2009/8/17 1:00,369.342,0,1,17,8,13.6,89,18
1635,2009/8/17 1:30,328.912,0,1.5,17,8,13.75,88.5,18
1636,2009/8/17 2:00,314.053,0,2,17,8,13.9,88,18
1637,2009/8/17 2:30,296.641,0,2.5,17,8,13.8,88.5,18
1638,2009/8/17 3:00,287.867,0,3,17,8,13.7,89,14.4
1639,2009/8/17 3:30,275.776,0,3.5,17,8,13.75,88.5,14.4
1640,2009/8/17 4:00,275.146,0,4,17,8,13.8,88,21.6
1641,2009/8/17 4:30,272.786,0,4.5,17,8,13.7,87.5,21.6
1642,2009/8/17 5:00,288.125,0,5,17,8,13.6,87,25.2
1643,2009/8/17 5:30,289.477,0,5.5,17,8,13.6,88,25.2
1644,2009/8/17 6:00,322.837,0,6,17,8,13.6,89,21.6
1645,2009/8/17 6:30,362.681,0,6.5,17,8,13.85,88.5,21.6
1646,2009/8/17 7:00,409.887,0,7,17,8,14.1,88,25.2
1647,2009/8/17 7:30,447.952,0,7.5,17,8,14.45,86,25.2
1648,2009/8/17 8:00,504.582,0,8,17,8,14.8,84,25.2
1649,2009/8/17 8:30,586.456,0,8.5,17,8,15.45,81,25.2
1650,2009/8/17 9:00,679.276,0,9,17,8,16.1,78,28.8
1651,2009/8/17 9:30,723.678,0,9.5,17,8,16.35,77,28.8
1652,2009/8/17 10:00,757.164,0,10,17,8,16.6,76,25.2
1653,2009/8/17 10:30,812.462,0,10.5,17,8,17,73.5,25.2
1654,2009/8/17 11:00,788.104,0,11,17,8,17.4,71,21.6
1655,2009/8/17 11:30,801.732,0,11.5,17,8,17.65,69,21.6
1656,2009/8/17 12:00,804.802,0,12,17,8,17.9,67,28.8
1657,2009/8/17 12:30,825.31,0,12.5,17,8,17.75,71,28.8
1658,2009/8/17 13:00,806.991,0,13,17,8,17.6,75,18
1659,2009/8/17 13:30,774.715,0,13.5,17,8,17.7,80,18
1660,2009/8/17 14:00,752.51,0,14,17,8,17.8,85,18
1661,2009/8/17 14:30,765.402,0,14.5,17,8,18.15,79,18
1662,2009/8/17 15:00,704.031,0,15,17,8,18.5,73,18
1663,2009/8/17 15:30,727.64,0,15.5,17,8,18.6,71.5,18
1664,2009/8/17 16:00,756.668,0,16,17,8,18.7,70,21.6
1665,2009/8/17 16:30,835.145,0,16.5,17,8,18.6,71,21.6
1666,2009/8/17 17:00,901.196,0,17,17,8,18.5,72,18
1667,2009/8/17 17:30,852.633,0,17.5,17,8,18.9,69,18
1668,2009/8/17 18:00,801.217,0,18,17,8,19.3,66,18
1669,2009/8/17 18:30,799.492,0,18.5,17,8,18.55,70,18
1670,2009/8/17 19:00,800.293,0,19,17,8,17.8,74,10.8
1671,2009/8/17 19:30,728.019,0,19.5,17,8,16.2,80.5,10.8
1672,2009/8/17 20:00,694.257,0,20,17,8,14.6,87,7.2
1673,2009/8/17 20:30,728.741,0,20.5,17,8,14.9,88.5,7.2
1674,2009/8/17 21:00,796.203,0,21,17,8,15.2,90,7.2
1675,2009/8/17 21:30,801.935,0,21.5,17,8,15.6,89,7.2
1676,2009/8/17 22:00,774.374,0,22,17,8,16,88,10.8
1677,2009/8/17 22:30,722.147,0,22.5,17,8,16,86.5,10.8
1678,2009/8/17 23:00,636.519,0,23,17,8,16,85,14.4
1679,2009/8/17 23:30,553.75,0,23.5,17,8,15.2,87.5,14.4
1680,2009/8/18 0:00,501.355,0,0,18,8,14.4,90,10.8
1681,2009/8/18 0:30,432.811,0,0.5,18,8,13.4,90,10.8
1682,2009/8/18 1:00,385.575,0,1,18,8,12.4,90,10.8
1683,2009/8/18 1:30,337.917,0,1.5,18,8,12.4,91.5,10.8
1684,2009/8/18 2:00,303.382,0,2,18,8,12.4,93,3.6
1685,2009/8/18 2:30,285.297,0,2.5,18,8,12.15,95.5,3.6
1686,2009/8/18 3:00,272.061,0,3,18,8,11.9,98,3.6
1687,2009/8/18 3:30,272.011,0,3.5,18,8,13.6,90.5,3.6
1688,2009/8/18 4:00,269.184,0,4,18,8,15.3,83,7.2
1689,2009/8/18 4:30,280.781,0,4.5,18,8,15.4,84,7.2
1690,2009/8/18 5:00,287.004,0,5,18,8,15.5,85,14.4
1691,2009/8/18 5:30,305.497,0,5.5,18,8,15.1,88.5,14.4
1692,2009/8/18 6:00,320.094,0,6,18,8,14.7,92,14.4
1693,2009/8/18 6:30,378.293,0,6.5,18,8,14.8,94,14.4
1694,2009/8/18 7:00,453.138,0,7,18,8,14.9,96,18
1695,2009/8/18 7:30,520.422,0,7.5,18,8,15.25,96,18
1696,2009/8/18 8:00,582.504,0,8,18,8,15.6,96,10.8
1697,2009/8/18 8:30,677.553,0,8.5,18,8,16.05,90.5,10.8
1698,2009/8/18 9:00,712.581,0,9,18,8,16.5,85,25.2
1699,2009/8/18 9:30,805.603,0,9.5,18,8,16.95,82.5,25.2
1700,2009/8/18 10:00,790.889,0,10,18,8,17.4,80,10.8
1701,2009/8/18 10:30,795.095,0,10.5,18,8,17.85,79.5,10.8
1702,2009/8/18 11:00,790.373,0,11,18,8,18.3,79,14.4
1703,2009/8/18 11:30,813.959,0,11.5,18,8,18.45,77.5,14.4
1704,2009/8/18 12:00,829.257,0,12,18,8,18.6,76,25.2
1705,2009/8/18 12:30,863.273,0,12.5,18,8,19.1,76,25.2
1706,2009/8/18 13:00,807.696,0,13,18,8,19.6,76,21.6
1707,2009/8/18 13:30,761.517,0,13.5,18,8,19.4,77,21.6
1708,2009/8/18 14:00,775.541,0,14,18,8,19.2,78,18
1709,2009/8/18 14:30,772.242,0,14.5,18,8,18.95,80,18
1710,2009/8/18 15:00,780.443,0,15,18,8,18.7,82,21.6
1711,2009/8/18 15:30,765.548,0,15.5,18,8,19.05,81.5,21.6
1712,2009/8/18 16:00,780.007,0,16,18,8,19.4,81,21.6
1713,2009/8/18 16:30,875.259,0,16.5,18,8,19.4,80,21.6
1714,2009/8/18 17:00,949.89,0,17,18,8,19.4,79,18
1715,2009/8/18 17:30,927.24,0,17.5,18,8,19.25,80.5,18
1716,2009/8/18 18:00,864.699,0,18,18,8,19.1,82,14.4
1717,2009/8/18 18:30,787.386,0,18.5,18,8,18.95,83,14.4
1718,2009/8/18 19:00,803.414,0,19,18,8,18.8,84,21.6
1719,2009/8/18 19:30,777.872,0,19.5,18,8,18.7,84,21.6
1720,2009/8/18 20:00,746.101,0,20,18,8,18.6,84,18
1721,2009/8/18 20:30,774.813,0,20.5,18,8,18.3,86,18
1722,2009/8/18 21:00,831.404,0,21,18,8,18,88,10.8
1723,2009/8/18 21:30,825.828,0,21.5,18,8,17.6,90.5,10.8
1724,2009/8/18 22:00,782.25,0,22,18,8,17.2,93,7.2
1725,2009/8/18 22:30,716.898,0,22.5,18,8,17.5,88,7.2
1726,2009/8/18 23:00,635.832,0,23,18,8,17.8,83,10.8
1727,2009/8/18 23:30,577.375,0,23.5,18,8,17.4,85,10.8
1728,2009/8/19 0:00,485.676,0,0,19,8,17,87,10.8
1729,2009/8/19 0:30,428.561,0,0.5,19,8,17.45,85.5,10.8
1730,2009/8/19 1:00,375.888,0,1,19,8,17.9,84,10.8
1731,2009/8/19 1:30,346.809,0,1.5,19,8,17.6,85.5,10.8
1732,2009/8/19 2:00,306.806,0,2,19,8,17.3,87,25.2
1733,2009/8/19 2:30,294.707,0,2.5,19,8,17.25,86.5,25.2
1734,2009/8/19 3:00,283.022,0,3,19,8,17.2,86,25.2
1735,2009/8/19 3:30,275.181,0,3.5,19,8,16.9,86.5,25.2
1736,2009/8/19 4:00,279.583,0,4,19,8,16.6,87,14.4
1737,2009/8/19 4:30,285.967,0,4.5,19,8,16.4,89,14.4
1738,2009/8/19 5:00,295.305,0,5,19,8,16.2,91,18
1739,2009/8/19 5:30,297.778,0,5.5,19,8,17.4,88,18
1740,2009/8/19 6:00,317.838,0,6,19,8,18.6,85,10.8
1741,2009/8/19 6:30,349.369,0,6.5,19,8,18.4,87,10.8
1742,2009/8/19 7:00,443.682,0,7,19,8,18.2,89,32.4
1743,2009/8/19 7:30,541.692,0,7.5,19,8,18.05,90,32.4
1744,2009/8/19 8:00,593.311,0,8,19,8,17.9,91,18
1745,2009/8/19 8:30,672.141,0,8.5,19,8,18.8,88.5,18
1746,2009/8/19 9:00,712.976,0,9,19,8,19.7,86,28.8
