,Date,Power,Timepoint,holidays,Hour,Days,Month,Temperature,humiduity,Wind_speed
4016,27833,2.589,33,0,16.0,5,10,14.3,67.0,21.6
4017,27834,1.297,34,0,16.5,5,10,13.5,68.5,21.6
4018,27835,0.248,35,0,17.0,5,10,12.7,70.0,21.6
4019,27836,1.057,36,0,17.5,5,10,12.25,71.0,21.6
4020,27837,1.349,37,0,18.0,5,10,11.8,72.0,14.4
4021,27838,0.546,38,0,18.5,5,10,11.6,76.0,14.4
4022,27839,1.67,39,0,19.0,5,10,11.4,80.0,14.4
4023,27840,0.573,40,0,19.5,5,10,11.15,80.5,14.4
4024,27841,1.464,41,0,20.0,5,10,10.9,81.0,14.4
4025,27842,0.654,42,0,20.5,5,10,10.3,83.5,14.4
4026,27843,0.828,43,0,21.0,5,10,9.7,86.0,10.8
4027,27844,0.679,44,0,21.5,5,10,8.95,86.5,10.8
4028,27845,0.793,45,0,22.0,5,10,8.2,87.0,7.2
4029,27846,0.946,46,0,22.5,5,10,6.95,91.0,7.2
4030,27847,0.475,47,0,23.0,5,10,5.7,95.0,7.2
4031,27848,0.425,48,0,23.5,5,10,8.5,93.0,7.2
4032,27901,0.2,1,0,0.0,6,10,11.3,91.0,14.4
4033,27902,0.176,2,0,0.5,6,10,11.65,89.5,14.4
4034,27903,0.144,3,0,1.0,6,10,12.0,88.0,14.4
4035,27904,0.157,4,0,1.5,6,10,12.1,89.5,14.4
4036,27905,0.12,5,0,2.0,6,10,12.2,91.0,14.4
4037,27906,0.186,6,0,2.5,6,10,12.15,93.0,14.4
4038,27907,0.154,7,0,3.0,6,10,12.1,95.0,7.2
4039,27908,0.152,8,0,3.5,6,10,12.15,96.0,7.2
4040,27909,0.109,9,0,4.0,6,10,12.2,97.0,7.2
4041,27910,1.659,10,0,4.5,6,10,12.1,97.5,7.2
4042,27911,1.639,11,0,5.0,6,10,12.0,98.0,7.2
4043,27912,0.116,12,0,5.5,6,10,12.2,99.0,7.2
4044,27913,0.892,13,0,6.0,6,10,12.4,100.0,7.2
4045,27914,0.18,14,0,6.5,6,10,12.3,99.5,7.2
4046,27915,0.236,15,0,7.0,6,10,12.2,99.0,10.8
4047,27916,0.124,16,0,7.5,6,10,12.15,99.0,10.8
4048,27917,0.154,17,0,8.0,6,10,12.1,99.0,14.4
4049,27918,0.977,18,0,8.5,6,10,12.25,99.5,14.4
4050,27919,0.692,19,0,9.0,6,10,12.4,100.0,10.8
4051,27920,0.572,20,0,9.5,6,10,12.4,99.5,10.8
4052,27921,0.626,21,0,10.0,6,10,12.4,99.0,14.4
4053,27922,0.616,22,0,10.5,6,10,12.35,99.0,14.4
4054,27923,0.694,23,0,11.0,6,10,12.3,99.0,14.4
4055,27924,0.758,24,0,11.5,6,10,12.35,98.5,14.4
4056,27925,1.317,25,0,12.0,6,10,12.4,98.0,14.4
4057,27926,1.045,26,0,12.5,6,10,12.15,98.5,14.4
4058,27927,0.615,27,0,13.0,6,10,11.9,99.0,18.0
4059,27928,1.638,28,0,13.5,6,10,11.05,98.0,18.0
4060,27929,4.331,29,0,14.0,6,10,10.2,97.0,18.0
4061,27930,1.561,30,0,14.5,6,10,9.85,97.0,18.0
4062,27931,0.71,31,0,15.0,6,10,9.5,97.0,18.0
4063,27932,1.616,32,0,15.5,6,10,9.55,97.5,18.0
4064,27933,1.708,33,0,16.0,6,10,9.6,98.0,14.4
4065,27934,0.412,34,0,16.5,6,10,9.7,93.5,14.4
4066,27935,1.15,35,0,17.0,6,10,9.8,89.0,10.8
4067,27936,0.621,36,0,17.5,6,10,9.75,87.5,10.8
4068,27937,1.104,37,0,18.0,6,10,9.7,86.0,14.4
4069,27938,0.93,38,0,18.5,6,10,8.95,85.5,14.4
4070,27939,0.81,39,0,19.0,6,10,8.2,85.0,14.4
4071,27940,0.83,40,0,19.5,6,10,7.35,86.5,14.4
4072,27941,1.007,41,0,20.0,6,10,6.5,88.0,18.0
4073,27942,0.802,42,0,20.5,6,10,5.45,90.5,18.0
4074,27943,0.861,43,0,21.0,6,10,4.4,93.0,14.4
4075,27944,0.748,44,0,21.5,6,10,3.65,93.5,14.4
4076,27945,0.454,45,0,22.0,6,10,2.9,94.0,14.4
4077,27946,0.382,46,0,22.5,6,10,2.9,94.5,14.4
4078,27947,0.367,47,0,23.0,6,10,2.9,95.0,10.8
4079,27948,0.388,48,0,23.5,6,10,2.9,94.5,10.8
4080,28001,0.207,1,0,0.0,7,10,2.9,94.0,10.8
4081,28002,0.23,2,0,0.5,7,10,2.55,95.0,10.8
4082,28003,0.216,3,0,1.0,7,10,2.2,96.0,14.4
4083,28004,0.174,4,0,1.5,7,10,1.9,96.0,14.4
4084,28005,0.168,5,0,2.0,7,10,1.6,96.0,14.4
4085,28006,0.997,6,0,2.5,7,10,1.5,97.5,14.4
4086,28007,1.744,7,0,3.0,7,10,1.4,99.0,10.8
4087,28008,0.164,8,0,3.5,7,10,1.85,97.5,10.8
4088,28009,0.157,9,0,4.0,7,10,2.3,96.0,14.4
4089,28010,0.959,10,0,4.5,7,10,2.3,96.5,14.4
4090,28011,0.226,11,0,5.0,7,10,2.3,97.0,14.4
4091,28012,0.127,12,0,5.5,7,10,2.05,97.0,14.4
4092,28013,0.104,13,0,6.0,7,10,1.8,97.0,14.4
4093,28014,0.198,14,0,6.5,7,10,2.2,97.0,14.4
4094,28015,0.202,15,0,7.0,7,10,2.6,97.0,14.4
4095,28016,0.112,16,0,7.5,7,10,3.1,96.0,14.4
4096,28017,0.75,17,0,8.0,7,10,3.6,95.0,14.4
4097,28018,1.564,18,0,8.5,7,10,5.0,91.0,14.4
4098,28019,0.816,19,0,9.0,7,10,6.4,87.0,14.4
4099,28020,0.699,20,0,9.5,7,10,7.0,85.5,14.4
4100,28021,0.198,21,0,10.0,7,10,7.6,84.0,14.4
4101,28022,0.26,22,0,10.5,7,10,8.35,82.0,14.4
4102,28023,0.301,23,0,11.0,7,10,9.1,80.0,14.4
4103,28024,0.319,24,0,11.5,7,10,9.5,81.0,14.4
4104,28025,0.26,25,0,12.0,7,10,9.9,82.0,14.4
4105,28026,0.74,26,0,12.5,7,10,10.5,76.5,14.4
4106,28027,0.355,27,0,13.0,7,10,11.1,71.0,10.8
4107,28028,0.62,28,0,13.5,7,10,11.25,72.5,10.8
4108,28029,1.417,29,0,14.0,7,10,11.4,74.0,10.8
4109,28030,0.231,30,0,14.5,7,10,11.65,73.0,10.8
4110,28031,0.573,31,0,15.0,7,10,11.9,72.0,14.4
4111,28032,1.239,32,0,15.5,7,10,12.2,68.5,14.4
4112,28033,1.138,33,0,16.0,7,10,12.5,65.0,7.2
4113,28034,1.216,34,0,16.5,7,10,11.7,69.0,7.2
4114,28035,0.307,35,0,17.0,7,10,10.9,73.0,7.2
4115,28036,0.2,36,0,17.5,7,10,9.5,78.5,7.2
4116,28037,0.203,37,0,18.0,7,10,8.1,84.0,10.8
4117,28038,0.351,38,0,18.5,7,10,7.45,87.5,10.8
4118,28039,0.564,39,0,19.0,7,10,6.8,91.0,10.8
4119,28040,0.475,40,0,19.5,7,10,6.5,92.5,10.8
4120,28041,0.477,41,0,20.0,7,10,6.2,94.0,7.2
4121,28042,0.54,42,0,20.5,7,10,5.9,94.5,7.2
4122,28043,1.098,43,0,21.0,7,10,5.6,95.0,10.8
4123,28044,1.327,44,0,21.5,7,10,6.55,96.0,10.8
4124,28045,1.258,45,0,22.0,7,10,7.5,97.0,10.8
4125,28046,1.097,46,0,22.5,7,10,7.8,95.0,10.8
4126,28047,0.162,47,0,23.0,7,10,8.1,93.0,10.8
4127,28048,0.132,48,0,23.5,7,10,8.05,93.5,10.8
4128,28101,0.329,1,0,0.0,8,10,8.0,94.0,10.8
4129,28102,0.193,2,0,0.5,8,10,8.1,93.5,10.8
4130,28103,0.156,3,0,1.0,8,10,8.2,93.0,10.8
4131,28104,0.135,4,0,1.5,8,10,7.4,94.0,10.8
4132,28105,0.162,5,0,2.0,8,10,6.6,95.0,14.4
4133,28106,0.169,6,0,2.5,8,10,6.95,95.5,14.4
4134,28107,0.149,7,0,3.0,8,10,7.3,96.0,10.8
4135,28108,0.136,8,0,3.5,8,10,6.85,96.5,10.8
4136,28109,0.133,9,0,4.0,8,10,6.4,97.0,14.4
4137,28110,0.189,10,0,4.5,8,10,6.0,97.0,14.4
4138,28111,0.159,11,0,5.0,8,10,5.6,97.0,10.8
4139,28112,0.133,12,0,5.5,8,10,4.9,97.5,10.8
4140,28113,0.106,13,0,6.0,8,10,4.2,98.0,10.8
4141,28114,0.204,14,0,6.5,8,10,3.65,98.5,10.8
4142,28115,0.256,15,0,7.0,8,10,3.1,99.0,10.8
4143,28116,0.609,16,0,7.5,8,10,4.55,98.5,10.8
4144,28117,0.43,17,0,8.0,8,10,6.0,98.0,14.4
4145,28118,0.779,18,0,8.5,8,10,7.0,96.0,14.4
4146,28119,0.787,19,0,9.0,8,10,8.0,94.0,14.4
4147,28120,1.491,20,0,9.5,8,10,9.15,89.0,14.4
4148,28121,1.144,21,0,10.0,8,10,10.3,84.0,10.8
4149,28122,1.075,22,0,10.5,8,10,11.05,74.0,10.8
4150,28123,0.879,23,0,11.0,8,10,11.8,64.0,7.2
4151,28124,0.225,24,0,11.5,8,10,11.55,66.0,7.2
4152,28125,0.414,25,0,12.0,8,10,11.3,68.0,7.2
4153,28126,0.412,26,0,12.5,8,10,11.25,67.0,7.2
4154,28127,0.369,27,0,13.0,8,10,11.2,66.0,3.6
4155,28128,0.882,28,0,13.5,8,10,12.0,57.5,3.6
4156,28129,0.454,29,0,14.0,8,10,12.8,49.0,7.2
4157,28130,0.343,30,0,14.5,8,10,12.5,56.0,7.2
4158,28131,0.342,31,0,15.0,8,10,12.2,63.0,10.8
4159,28132,0.359,32,0,15.5,8,10,11.85,65.0,10.8
4160,28133,0.428,33,0,16.0,8,10,11.5,67.0,10.8
4161,28134,0.392,34,0,16.5,8,10,10.6,68.5,10.8
4162,28135,0.307,35,0,17.0,8,10,9.7,70.0,14.4
4163,28136,0.274,36,0,17.5,8,10,8.2,74.5,14.4
4164,28137,0.453,37,0,18.0,8,10,6.7,79.0,10.8
4165,28138,0.428,38,0,18.5,8,10,5.7,84.0,10.8
4166,28139,0.579,39,0,19.0,8,10,4.7,89.0,10.8
4167,28140,0.573,40,0,19.5,8,10,4.9,90.0,10.8
4168,28141,0.888,41,0,20.0,8,10,5.1,91.0,10.8
4169,28142,0.357,42,0,20.5,8,10,5.0,91.0,10.8
4170,28143,0.361,43,0,21.0,8,10,4.9,91.0,7.2
4171,28144,0.339,44,0,21.5,8,10,4.7,92.0,7.2
4172,28145,0.399,45,0,22.0,8,10,4.5,93.0,7.2
4173,28146,0.186,46,0,22.5,8,10,5.0,92.0,7.2
4174,28147,0.196,47,0,23.0,8,10,5.5,91.0,14.4
4175,28148,0.135,48,0,23.5,8,10,7.25,86.0,14.4
4176,28201,0.168,1,0,0.0,9,10,9.0,81.0,21.6
4177,28202,0.126,2,0,0.5,9,10,9.95,80.5,21.6
4178,28203,0.15,3,0,1.0,9,10,10.9,80.0,28.8
4179,28204,0.14,4,0,1.5,9,10,11.15,79.5,28.8
4180,28205,0.143,5,0,2.0,9,10,11.4,79.0,28.8
4181,28206,0.151,6,0,2.5,9,10,11.35,79.5,28.8
4182,28207,0.142,7,0,3.0,9,10,11.3,80.0,21.6
4183,28208,0.151,8,0,3.5,9,10,11.35,79.0,21.6
4184,28209,0.109,9,0,4.0,9,10,11.4,78.0,25.2
4185,28210,0.736,10,0,4.5,9,10,11.5,79.0,25.2
4186,28211,0.511,11,0,5.0,9,10,11.6,80.0,36.0
4187,28212,0.142,12,0,5.5,9,10,11.5,80.5,36.0
4188,28213,0.103,13,0,6.0,9,10,11.4,81.0,25.2
4189,28214,0.569,14,0,6.5,9,10,11.45,81.5,25.2
4190,28215,0.552,15,0,7.0,9,10,11.5,82.0,28.8
4191,28216,0.133,16,0,7.5,9,10,11.55,84.0,28.8
4192,28217,0.099,17,0,8.0,9,10,11.6,86.0,28.8
4193,28218,0.697,18,0,8.5,9,10,11.35,89.0,28.8
4194,28219,0.628,19,0,9.0,9,10,11.1,92.0,32.4
4195,28220,0.538,20,0,9.5,9,10,11.25,92.0,32.4
4196,28221,0.748,21,0,10.0,9,10,11.4,92.0,28.8
4197,28222,0.48,22,0,10.5,9,10,11.5,93.0,28.8
4198,28223,0.589,23,0,11.0,9,10,11.6,94.0,28.8
4199,28224,0.216,24,0,11.5,9,10,11.7,95.0,28.8
4200,28225,0.371,25,0,12.0,9,10,11.8,96.0,25.2
4201,28226,0.353,26,0,12.5,9,10,11.95,96.0,25.2
4202,28227,0.289,27,0,13.0,9,10,12.1,96.0,21.6
4203,28228,0.182,28,0,13.5,9,10,12.15,96.5,21.6
4204,28229,0.177,29,0,14.0,9,10,12.2,97.0,18.0
4205,28230,0.338,30,0,14.5,9,10,12.2,98.0,18.0
4206,28231,0.296,31,0,15.0,9,10,12.2,99.0,3.6
4207,28232,0.189,32,0,15.5,9,10,12.45,97.0,3.6
4208,28233,0.204,33,0,16.0,9,10,12.7,95.0,3.6
4209,28234,0.654,34,0,16.5,9,10,12.8,93.0,3.6
4210,28235,2.317,35,0,17.0,9,10,12.9,91.0,7.2
4211,28236,0.214,36,0,17.5,9,10,12.4,92.5,7.2
4212,28237,0.32,37,0,18.0,9,10,11.9,94.0,10.8
4213,28238,1.64,38,0,18.5,9,10,12.15,94.5,10.8
4214,28239,1.522,39,0,19.0,9,10,12.4,95.0,10.8
4215,28240,0.788,40,0,19.5,9,10,12.1,95.0,10.8
4216,28241,1.148,41,0,20.0,9,10,11.8,95.0,10.8
4217,28242,0.549,42,0,20.5,9,10,11.65,95.0,10.8
4218,28243,0.549,43,0,21.0,9,10,11.5,95.0,14.4
4219,28244,0.485,44,0,21.5,9,10,11.4,94.5,14.4
4220,28245,0.644,45,0,22.0,9,10,11.3,94.0,14.4
4221,28246,1.066,46,0,22.5,9,10,11.35,94.0,14.4
4222,28247,0.45,47,0,23.0,9,10,11.4,94.0,18.0
4223,28248,1.026,48,0,23.5,9,10,11.25,94.5,18.0
4224,28301,0.221,1,0,0.0,10,10,11.1,95.0,18.0
4225,28302,0.191,2,0,0.5,10,10,10.85,96.0,18.0
4226,28303,0.236,3,0,1.0,10,10,10.6,97.0,21.6
4227,28304,0.221,4,0,1.5,10,10,10.65,97.0,21.6
4228,28305,0.21,5,0,2.0,10,10,10.7,97.0,21.6
4229,28306,0.18,6,0,2.5,10,10,10.5,98.0,21.6
4230,28307,0.205,7,0,3.0,10,10,10.3,99.0,18.0
4231,28308,0.259,8,0,3.5,10,10,10.3,99.0,18.0
4232,28309,0.208,9,0,4.0,10,10,10.3,99.0,21.6
4233,28310,0.751,10,0,4.5,10,10,10.25,99.5,21.6
4234,28311,2.366,11,0,5.0,10,10,10.2,100.0,21.6
4235,28312,0.202,12,0,5.5,10,10,10.4,99.5,21.6
4236,28313,0.146,13,0,6.0,10,10,10.6,99.0,18.0
4237,28314,0.858,14,0,6.5,10,10,10.6,98.5,18.0
4238,28315,0.102,15,0,7.0,10,10,10.6,98.0,14.4
4239,28316,0.184,16,0,7.5,10,10,10.65,98.5,14.4
4240,28317,0.453,17,0,8.0,10,10,10.7,99.0,18.0
4241,28318,0.879,18,0,8.5,10,10,11.0,98.5,18.0
4242,28319,0.794,19,0,9.0,10,10,11.3,98.0,18.0
4243,28320,1.011,20,0,9.5,10,10,11.7,96.5,18.0
4244,28321,0.276,21,0,10.0,10,10,12.1,95.0,14.4
4245,28322,0.615,22,0,10.5,10,10,12.45,93.5,14.4
4246,28323,0.324,23,0,11.0,10,10,12.8,92.0,18.0
4247,28324,0.126,24,0,11.5,10,10,13.0,91.0,18.0
4248,28325,0.202,25,0,12.0,10,10,13.2,90.0,14.4
4249,28326,0.196,26,0,12.5,10,10,13.45,88.5,14.4
4250,28327,0.239,27,0,13.0,10,10,13.7,87.0,14.4
4251,28328,0.218,28,0,13.5,10,10,13.9,85.5,14.4
4252,28329,0.212,29,0,14.0,10,10,14.1,84.0,18.0
4253,28330,0.144,30,0,14.5,10,10,14.25,82.0,18.0
4254,28331,0.105,31,0,15.0,10,10,14.4,80.0,18.0
4255,28332,0.399,32,0,15.5,10,10,14.25,78.5,18.0
4256,28333,0.238,33,0,16.0,10,10,14.1,77.0,18.0
4257,28334,0.686,34,0,16.5,10,10,13.7,80.5,18.0
4258,28335,3.204,35,0,17.0,10,10,13.3,84.0,14.4
4259,28336,3.124,36,0,17.5,10,10,13.2,82.5,14.4
4260,28337,0.566,37,0,18.0,10,10,13.1,81.0,18.0
4261,28338,0.611,38,0,18.5,10,10,12.7,81.5,18.0
4262,28339,0.574,39,0,19.0,10,10,12.3,82.0,21.6
4263,28340,0.238,40,0,19.5,10,10,12.05,82.0,21.6
4264,28341,0.589,41,0,20.0,10,10,11.8,82.0,21.6
4265,28342,0.963,42,0,20.5,10,10,11.5,82.5,21.6
4266,28343,0.902,43,0,21.0,10,10,11.2,83.0,14.4
4267,28344,0.683,44,0,21.5,10,10,11.1,84.5,14.4
4268,28345,0.378,45,0,22.0,10,10,11.0,86.0,14.4
4269,28346,0.286,46,0,22.5,10,10,11.35,85.0,14.4
4270,28347,0.187,47,0,23.0,10,10,11.7,84.0,18.0
4271,28348,0.206,48,0,23.5,10,10,11.8,84.5,18.0
4272,28401,0.155,1,0,0.0,11,10,11.9,85.0,21.6
4273,28402,0.127,2,0,0.5,11,10,11.9,86.0,21.6
4274,28403,0.194,3,0,1.0,11,10,11.9,87.0,18.0
4275,28404,0.223,4,0,1.5,11,10,11.75,89.5,18.0
4276,28405,0.133,5,0,2.0,11,10,11.6,92.0,21.6
4277,28406,0.284,6,0,2.5,11,10,11.5,93.5,21.6
4278,28407,0.228,7,0,3.0,11,10,11.4,95.0,18.0
4279,28408,0.158,8,0,3.5,11,10,11.4,96.0,18.0
4280,28409,0.101,9,0,4.0,11,10,11.4,97.0,18.0
4281,28410,0.523,10,0,4.5,11,10,11.45,97.0,18.0
4282,28411,2.103,11,0,5.0,11,10,11.5,97.0,18.0
4283,28412,0.113,12,0,5.5,11,10,11.45,97.0,18.0
4284,28413,0.121,13,0,6.0,11,10,11.4,97.0,18.0
4285,28414,0.16,14,0,6.5,11,10,11.5,97.5,18.0
4286,28415,0.901,15,0,7.0,11,10,11.6,98.0,21.6
4287,28416,0.144,16,0,7.5,11,10,11.6,98.5,21.6
4288,28417,0.148,17,0,8.0,11,10,11.6,99.0,14.4
4289,28418,0.143,18,0,8.5,11,10,12.05,98.5,14.4
4290,28419,0.463,19,0,9.0,11,10,12.5,98.0,21.6
4291,28420,0.162,20,0,9.5,11,10,12.75,97.0,21.6
4292,28421,0.159,21,0,10.0,11,10,13.0,96.0,18.0
4293,28422,0.119,22,0,10.5,11,10,13.5,90.0,18.0
4294,28423,0.173,23,0,11.0,11,10,14.0,84.0,21.6
4295,28424,0.722,24,0,11.5,11,10,14.15,80.5,21.6
4296,28425,0.565,25,0,12.0,11,10,14.3,77.0,25.2
4297,28426,0.186,26,0,12.5,11,10,14.2,73.5,25.2
4298,28427,0.326,27,0,13.0,11,10,14.1,70.0,28.8
4299,28428,0.145,28,0,13.5,11,10,14.0,69.0,28.8
4300,28429,0.131,29,0,14.0,11,10,13.9,68.0,25.2
4301,28430,0.305,30,0,14.5,11,10,13.5,70.5,25.2
4302,28431,0.379,31,0,15.0,11,10,13.1,73.0,25.2
4303,28432,0.462,32,0,15.5,11,10,12.6,71.5,25.2
4304,28433,0.209,33,0,16.0,11,10,12.1,70.0,25.2
4305,28434,1.008,34,0,16.5,11,10,11.8,72.0,25.2
4306,28435,3.436,35,0,17.0,11,10,11.5,74.0,18.0
4307,28436,0.286,36,0,17.5,11,10,10.4,78.5,18.0
4308,28437,1.24,37,0,18.0,11,10,9.3,83.0,10.8
4309,28438,0.441,38,0,18.5,11,10,9.0,84.0,10.8
4310,28439,0.574,39,0,19.0,11,10,8.7,85.0,10.8
4311,28440,0.698,40,0,19.5,11,10,8.5,86.5,10.8
4312,28441,0.702,41,0,20.0,11,10,8.3,88.0,14.4
4313,28442,0.857,42,0,20.5,11,10,8.3,88.0,14.4
4314,28443,1.632,43,0,21.0,11,10,8.3,88.0,18.0
4315,28444,0.865,44,0,21.5,11,10,7.7,90.0,18.0
4316,28445,1.456,45,0,22.0,11,10,7.1,92.0,14.4
4317,28446,0.455,46,0,22.5,11,10,6.85,93.5,14.4
4318,28447,0.343,47,0,23.0,11,10,6.6,95.0,18.0
4319,28448,0.284,48,0,23.5,11,10,6.5,94.5,18.0
4320,28501,0.22,1,0,0.0,12,10,6.4,94.0,14.4
4321,28502,0.209,2,0,0.5,12,10,5.7,96.0,14.4
4322,28503,0.196,3,0,1.0,12,10,5.0,98.0,10.8
4323,28504,0.171,4,0,1.5,12,10,4.95,98.0,10.8
4324,28505,0.259,5,0,2.0,12,10,4.9,98.0,18.0
4325,28506,0.217,6,0,2.5,12,10,4.9,98.0,18.0
4326,28507,0.153,7,0,3.0,12,10,4.9,98.0,10.8
4327,28508,0.148,8,0,3.5,12,10,4.35,98.5,10.8
4328,28509,0.237,9,0,4.0,12,10,3.8,99.0,10.8
4329,28510,0.583,10,0,4.5,12,10,3.8,99.0,10.8
4330,28511,0.749,11,0,5.0,12,10,3.8,99.0,10.8
4331,28512,0.156,12,0,5.5,12,10,3.75,99.0,10.8
4332,28513,0.174,13,0,6.0,12,10,3.7,99.0,10.8
4333,28514,0.852,14,0,6.5,12,10,3.9,99.5,10.8
4334,28515,0.288,15,0,7.0,12,10,4.1,100.0,10.8
4335,28516,1.152,16,0,7.5,12,10,5.05,99.5,10.8
4336,28517,0.744,17,0,8.0,12,10,6.0,99.0,10.8
4337,28518,0.738,18,0,8.5,12,10,7.1,98.5,10.8
4338,28519,0.188,19,0,9.0,12,10,8.2,98.0,10.8
4339,28520,0.204,20,0,9.5,12,10,8.9,94.0,10.8
4340,28521,0.195,21,0,10.0,12,10,9.6,90.0,10.8
4341,28522,0.326,22,0,10.5,12,10,10.5,86.0,10.8
4342,28523,0.389,23,0,11.0,12,10,11.4,82.0,7.2
4343,28524,0.202,24,0,11.5,12,10,12.5,72.5,7.2
4344,28525,0.693,25,0,12.0,12,10,13.6,63.0,7.2
4345,28526,0.205,26,0,12.5,12,10,13.7,60.0,7.2
4346,28527,0.222,27,0,13.0,12,10,13.8,57.0,7.2
4347,28528,0.145,28,0,13.5,12,10,14.1,58.5,7.2
4348,28529,0.114,29,0,14.0,12,10,14.4,60.0,7.2
4349,28530,0.152,30,0,14.5,12,10,14.65,58.5,7.2
4350,28531,0.201,31,0,15.0,12,10,14.9,57.0,10.8
4351,28532,0.339,32,0,15.5,12,10,14.2,65.5,10.8
4352,28533,0.332,33,0,16.0,12,10,13.5,74.0,10.8
4353,28534,0.703,34,0,16.5,12,10,13.2,73.5,10.8
4354,28535,3.185,35,0,17.0,12,10,12.9,73.0,10.8
4355,28536,1.021,36,0,17.5,12,10,11.45,81.0,10.8
4356,28537,0.403,37,0,18.0,12,10,10.0,89.0,7.2
4357,28538,0.47,38,0,18.5,12,10,8.65,92.0,7.2
4358,28539,1.801,39,0,19.0,12,10,7.3,95.0,7.2
4359,28540,0.735,40,0,19.5,12,10,6.85,96.5,7.2
4360,28541,0.636,41,0,20.0,12,10,6.4,98.0,7.2
4361,28542,0.543,42,0,20.5,12,10,7.2,97.5,7.2
4362,28543,0.503,43,0,21.0,12,10,8.0,97.0,3.6
4363,28544,0.808,44,0,21.5,12,10,8.8,90.0,3.6
4364,28545,0.584,45,0,22.0,12,10,9.6,83.0,7.2
4365,28546,0.325,46,0,22.5,12,10,9.95,82.0,7.2
4366,28547,0.248,47,0,23.0,12,10,10.3,81.0,7.2
4367,28548,0.264,48,0,23.5,12,10,10.4,82.0,7.2
4368,28601,0.316,1,0,0.0,13,10,10.5,83.0,10.8
4369,28602,0.17,2,0,0.5,13,10,9.9,85.5,10.8
4370,28603,0.114,3,0,1.0,13,10,9.3,88.0,7.2
4371,28604,0.15,4,0,1.5,13,10,8.6,91.5,7.2
4372,28605,0.234,5,0,2.0,13,10,7.9,95.0,7.2
4373,28606,0.132,6,0,2.5,13,10,7.95,95.5,7.2
4374,28607,0.13,7,0,3.0,13,10,8.0,96.0,7.2
4375,28608,0.17,8,0,3.5,13,10,8.85,96.5,7.2
4376,28609,0.156,9,0,4.0,13,10,9.7,97.0,7.2
4377,28610,0.821,10,0,4.5,13,10,10.0,98.0,7.2
4378,28611,2.044,11,0,5.0,13,10,10.3,99.0,7.2
4379,28612,0.152,12,0,5.5,13,10,10.4,99.0,7.2
4380,28613,0.116,13,0,6.0,13,10,10.5,99.0,7.2
4381,28614,0.939,14,0,6.5,13,10,10.75,99.5,7.2
4382,28615,0.228,15,0,7.0,13,10,11.0,100.0,7.2
4383,28616,0.736,16,0,7.5,13,10,11.1,99.5,7.2
4384,28617,0.672,17,0,8.0,13,10,11.2,99.0,7.2
4385,28618,0.749,18,0,8.5,13,10,11.45,99.0,7.2
4386,28619,0.75,19,0,9.0,13,10,11.7,99.0,14.4
4387,28620,0.578,20,0,9.5,13,10,12.05,97.5,14.4
4388,28621,0.533,21,0,10.0,13,10,12.4,96.0,10.8
4389,28622,0.561,22,0,10.5,13,10,13.0,95.0,10.8
4390,28623,0.624,23,0,11.0,13,10,13.6,94.0,10.8
4391,28624,0.522,24,0,11.5,13,10,13.9,91.5,10.8
4392,28625,1.539,25,0,12.0,13,10,14.2,89.0,14.4
4393,28626,1.146,26,0,12.5,13,10,14.6,85.5,14.4
4394,28627,0.72,27,0,13.0,13,10,15.0,82.0,14.4
4395,28628,0.491,28,0,13.5,13,10,14.85,82.5,14.4
4396,28629,0.506,29,0,14.0,13,10,14.7,83.0,14.4
4397,28630,0.94,30,0,14.5,13,10,14.45,85.0,14.4
4398,28631,1.155,31,0,15.0,13,10,14.2,87.0,7.2
4399,28632,0.649,32,0,15.5,13,10,14.2,86.0,7.2
4400,28633,0.364,33,0,16.0,13,10,14.2,85.0,3.6
4401,28634,0.646,34,0,16.5,13,10,14.15,85.5,3.6
4402,28635,0.772,35,0,17.0,13,10,14.1,86.0,3.6
4403,28636,0.276,36,0,17.5,13,10,13.9,88.0,3.6
4404,28637,0.592,37,0,18.0,13,10,13.7,90.0,10.8
4405,28638,0.725,38,0,18.5,13,10,13.5,91.5,10.8
4406,28639,0.618,39,0,19.0,13,10,13.3,93.0,7.2
4407,28640,0.584,40,0,19.5,13,10,13.2,93.5,7.2
4408,28641,0.561,41,0,20.0,13,10,13.1,94.0,3.6
4409,28642,0.59,42,0,20.5,13,10,13.2,92.5,3.6
4410,28643,0.484,43,0,21.0,13,10,13.3,91.0,3.6
4411,28644,0.422,44,0,21.5,13,10,13.2,91.0,3.6
4412,28645,0.476,45,0,22.0,13,10,13.1,91.0,3.6
4413,28646,0.513,46,0,22.5,13,10,13.35,89.0,3.6
4414,28647,0.38,47,0,23.0,13,10,13.6,87.0,7.2
4415,28648,0.998,48,0,23.5,13,10,13.35,88.0,7.2
4416,28701,0.61,1,0,0.0,14,10,13.1,89.0,3.6
4417,28702,0.778,2,0,0.5,14,10,13.1,89.5,3.6
4418,28703,0.137,3,0,1.0,14,10,13.1,90.0,3.6
4419,28704,0.2,4,0,1.5,14,10,13.0,91.0,3.6
4420,28705,0.173,5,0,2.0,14,10,12.9,92.0,3.6
4421,28706,0.125,6,0,2.5,14,10,12.65,93.5,3.6
4422,28707,0.164,7,0,3.0,14,10,12.4,95.0,3.6
4423,28708,0.159,8,0,3.5,14,10,12.35,95.5,3.6
4424,28709,0.168,9,0,4.0,14,10,12.3,96.0,3.6
4425,28710,0.615,10,0,4.5,14,10,12.35,96.0,3.6
