,Line,Date,Power,Days,holidays,Hour,Days,Month,Temperature,humiduity,Wind_speed
31,1844,19532,0.228,32,0,15.5,14,7,15.2,92.5,14.4
32,1844,19533,1.796,33,0,16.0,14,7,16.0,88.0,25.2
33,1844,19534,2.962,34,0,16.5,14,7,16.1,86.5,25.2
34,1844,19535,0.239,35,0,17.0,14,7,16.2,85.0,25.2
35,1844,19536,0.246,36,0,17.5,14,7,15.7,86.5,25.2
36,1844,19537,0.233,37,0,18.0,14,7,15.2,88.0,25.2
37,1844,19538,0.204,38,0,18.5,14,7,15.0,90.5,25.2
38,1844,19539,0.202,39,0,19.0,14,7,14.8,93.0,14.4
39,1844,19540,0.193,40,0,19.5,14,7,14.6,94.0,14.4
40,1844,19541,0.145,41,0,20.0,14,7,14.4,95.0,14.4
41,1844,19542,0.428,42,0,20.5,14,7,14.3,96.0,14.4
42,1844,19543,0.14,43,0,21.0,14,7,14.2,97.0,14.4
43,1844,19544,0.158,44,0,21.5,14,7,13.8,98.0,14.4
44,1844,19545,0.205,45,0,22.0,14,7,13.4,99.0,14.4
45,1844,19546,0.203,46,0,22.5,14,7,13.0,99.5,14.4
46,1844,19547,0.147,47,0,23.0,14,7,12.6,100.0,10.8
47,1844,19548,0.134,48,0,23.5,14,7,12.55,100.0,10.8
48,1844,19601,0.135,1,0,0.0,15,7,12.5,100.0,10.8
49,1844,19602,0.112,2,0,0.5,15,7,11.75,98.5,10.8
50,1844,19603,0.126,3,0,1.0,15,7,11.0,97.0,7.2
51,1844,19604,0.125,4,0,1.5,15,7,9.7,98.5,7.2
52,1844,19605,0.121,5,0,2.0,15,7,8.4,100.0,3.6
53,1844,19606,0.129,6,0,2.5,15,7,8.15,100.0,3.6
54,1844,19607,0.133,7,0,3.0,15,7,7.9,100.0,3.6
55,1844,19608,0.131,8,0,3.5,15,7,8.15,100.0,3.6
56,1844,19609,0.116,9,0,4.0,15,7,8.4,100.0,10.8
57,1844,19610,0.121,10,0,4.5,15,7,9.25,100.0,10.8
58,1844,19611,0.122,11,0,5.0,15,7,10.1,100.0,7.2
59,1844,19612,0.122,12,0,5.5,15,7,10.45,100.0,7.2
60,1844,19613,0.113,13,0,6.0,15,7,10.8,100.0,14.4
61,1844,19614,0.132,14,0,6.5,15,7,11.55,100.0,14.4
62,1844,19615,0.132,15,0,7.0,15,7,12.3,100.0,14.4
63,1844,19616,0.132,16,0,7.5,15,7,12.05,100.0,14.4
64,1844,19617,0.115,17,0,8.0,15,7,11.8,100.0,14.4
65,1844,19618,0.121,18,0,8.5,15,7,12.55,100.0,14.4
66,1844,19619,0.121,19,0,9.0,15,7,13.3,100.0,21.6
67,1844,19620,0.121,20,0,9.5,15,7,13.85,95.5,21.6
68,1844,19621,1.025,21,0,10.0,15,7,14.4,91.0,14.4
69,1844,19622,0.133,22,0,10.5,15,7,14.85,89.0,14.4
70,1844,19623,0.337,23,0,11.0,15,7,15.3,87.0,21.6
71,1844,19624,0.211,24,0,11.5,15,7,16.0,83.5,21.6
72,1844,19625,0.152,25,0,12.0,15,7,16.7,80.0,21.6
73,1844,19626,0.125,26,0,12.5,15,7,17.95,73.0,21.6
74,1844,19627,0.149,27,0,13.0,15,7,19.2,66.0,21.6
75,1844,19628,0.809,28,0,13.5,15,7,18.85,69.5,21.6
76,1844,19629,0.23,29,0,14.0,15,7,18.5,73.0,21.6
77,1844,19630,0.248,30,0,14.5,15,7,18.8,73.0,21.6
78,1844,19631,0.23,31,0,15.0,15,7,19.1,73.0,18.0
79,1844,19632,0.498,32,0,15.5,15,7,18.0,80.0,18.0
80,1844,19633,0.152,33,0,16.0,15,7,16.9,87.0,18.0
81,1844,19634,0.129,34,0,16.5,15,7,18.15,75.0,18.0
82,1844,19635,0.151,35,0,17.0,15,7,19.4,63.0,14.4
83,1844,19636,0.778,36,0,17.5,15,7,19.05,66.5,14.4
84,1844,19637,2.208,37,0,18.0,15,7,18.7,70.0,10.8
85,1844,19638,0.846,38,0,18.5,15,7,18.5,70.0,10.8
86,1844,19639,0.548,39,0,19.0,15,7,18.3,70.0,21.6
87,1844,19640,0.143,40,0,19.5,15,7,17.35,73.0,21.6
88,1844,19641,0.145,41,0,20.0,15,7,16.4,76.0,10.8
89,1844,19642,0.182,42,0,20.5,15,7,14.8,81.5,10.8
90,1844,19643,0.164,43,0,21.0,15,7,13.2,87.0,10.8
91,1844,19644,0.182,44,0,21.5,15,7,13.95,84.0,10.8
92,1844,19645,0.194,45,0,22.0,15,7,14.7,81.0,10.8
93,1844,19646,0.186,46,0,22.5,15,7,14.2,81.5,10.8
94,1844,19647,0.162,47,0,23.0,15,7,13.7,82.0,14.4
95,1844,19648,0.133,48,0,23.5,15,7,13.2,83.5,14.4
96,1844,19701,0.171,1,0,0.0,16,7,12.7,85.0,7.2
97,1844,19702,0.165,2,0,0.5,16,7,12.45,87.0,7.2
98,1844,19703,0.149,3,0,1.0,16,7,12.2,89.0,14.4
99,1844,19704,0.131,4,0,1.5,16,7,12.1,89.5,14.4
100,1844,19705,0.11,5,0,2.0,16,7,12.0,90.0,14.4
101,1844,19706,0.126,6,0,2.5,16,7,11.95,90.5,14.4
102,1844,19707,0.126,7,0,3.0,16,7,11.9,91.0,18.0
103,1844,19708,0.125,8,0,3.5,16,7,11.8,91.5,18.0
104,1844,19709,0.117,9,0,4.0,16,7,11.7,92.0,14.4
105,1844,19710,0.133,10,0,4.5,16,7,11.8,92.0,14.4
106,1844,19711,0.133,11,0,5.0,16,7,11.9,92.0,14.4
107,1844,19712,0.131,12,0,5.5,16,7,12.2,91.0,14.4
108,1844,19713,0.119,13,0,6.0,16,7,12.5,90.0,18.0
109,1844,19714,0.128,14,0,6.5,16,7,12.7,89.5,18.0
110,1844,19715,0.125,15,0,7.0,16,7,12.9,89.0,18.0
111,1844,19716,0.122,16,0,7.5,16,7,13.95,85.5,18.0
112,1844,19717,0.111,17,0,8.0,16,7,15.0,82.0,14.4
113,1844,19718,0.113,18,0,8.5,16,7,14.9,80.0,14.4
114,1844,19719,0.15,19,0,9.0,16,7,14.8,78.0,10.8
115,1844,19720,0.129,20,0,9.5,16,7,15.35,75.5,10.8
116,1844,19721,0.057,21,0,10.0,16,7,15.9,73.0,10.8
117,1844,19722,0.071,22,0,10.5,16,7,16.55,68.5,10.8
118,1844,19723,0.091,23,0,11.0,16,7,17.2,64.0,10.8
119,1844,19724,0.279,24,0,11.5,16,7,16.6,68.5,10.8
120,1844,19725,0.342,25,0,12.0,16,7,16.0,73.0,18.0
121,1844,19726,0.147,26,0,12.5,16,7,15.8,74.0,18.0
122,1844,19727,0.201,27,0,13.0,16,7,15.6,75.0,18.0
123,1844,19728,0.177,28,0,13.5,16,7,16.15,73.0,18.0
124,1844,19729,0.146,29,0,14.0,16,7,16.7,71.0,14.4
125,1844,19730,0.197,30,0,14.5,16,7,16.7,69.5,14.4
126,1844,19731,0.512,31,0,15.0,16,7,16.7,68.0,14.4
127,1844,19732,1.204,32,0,15.5,16,7,16.6,70.0,14.4
128,1844,19733,1.589,33,0,16.0,16,7,16.5,72.0,14.4
129,1844,19734,0.789,34,0,16.5,16,7,16.4,73.0,14.4
130,1844,19735,0.401,35,0,17.0,16,7,16.3,74.0,10.8
131,1844,19736,0.279,36,0,17.5,16,7,15.85,75.0,10.8
132,1844,19737,1.107,37,0,18.0,16,7,15.4,76.0,10.8
133,1844,19738,0.118,38,0,18.5,16,7,14.65,81.5,10.8
134,1844,19739,0.105,39,0,19.0,16,7,13.9,87.0,3.6
135,1844,19740,0.148,40,0,19.5,16,7,13.4,90.5,3.6
136,1844,19741,0.143,41,0,20.0,16,7,12.9,94.0,3.6
137,1844,19742,0.182,42,0,20.5,16,7,12.7,94.5,3.6
138,1844,19743,0.247,43,0,21.0,16,7,12.5,95.0,10.8
139,1844,19744,0.215,44,0,21.5,16,7,12.4,95.5,10.8
140,1844,19745,0.211,45,0,22.0,16,7,12.3,96.0,7.2
141,1844,19746,0.198,46,0,22.5,16,7,12.35,94.5,7.2
142,1844,19747,0.142,47,0,23.0,16,7,12.4,93.0,10.8
143,1844,19748,0.131,48,0,23.5,16,7,12.45,92.0,10.8
144,1844,19801,0.123,1,0,0.0,17,7,12.5,91.0,18.0
145,1844,19802,0.12,2,0,0.5,17,7,12.2,92.5,18.0
146,1844,19803,0.123,3,0,1.0,17,7,11.9,94.0,14.4
147,1844,19804,0.133,4,0,1.5,17,7,11.75,94.5,14.4
148,1844,19805,0.124,5,0,2.0,17,7,11.6,95.0,14.4
149,1844,19806,0.127,6,0,2.5,17,7,11.7,95.0,14.4
150,1844,19807,0.126,7,0,3.0,17,7,11.8,95.0,18.0
151,1844,19808,0.12,8,0,3.5,17,7,12.0,94.5,18.0
152,1844,19809,0.108,9,0,4.0,17,7,12.2,94.0,21.6
153,1844,19810,0.115,10,0,4.5,17,7,12.15,93.0,21.6
154,1844,19811,0.122,11,0,5.0,17,7,12.1,92.0,25.2
155,1844,19812,0.127,12,0,5.5,17,7,12.35,91.0,25.2
156,1844,19813,0.116,13,0,6.0,17,7,12.6,90.0,28.8
157,1844,19814,0.124,14,0,6.5,17,7,13.25,86.0,28.8
158,1844,19815,0.124,15,0,7.0,17,7,13.9,82.0,32.4
159,1844,19816,0.116,16,0,7.5,17,7,14.3,80.0,32.4
160,1844,19817,0.107,17,0,8.0,17,7,14.7,78.0,28.8
161,1844,19818,0.111,18,0,8.5,17,7,15.1,73.5,28.8
162,1844,19819,0.125,19,0,9.0,17,7,15.5,69.0,39.6
163,1844,19820,0.124,20,0,9.5,17,7,16.15,67.5,39.6
164,1844,19821,0.243,21,0,10.0,17,7,16.8,66.0,43.2
165,1844,19822,0.234,22,0,10.5,17,7,17.45,64.0,43.2
166,1844,19823,0.958,23,0,11.0,17,7,18.1,62.0,32.4
167,1844,19824,0.247,24,0,11.5,17,7,17.85,61.5,32.4
168,1844,19825,0.241,25,0,12.0,17,7,17.6,61.0,39.6
169,1844,19826,0.303,26,0,12.5,17,7,17.15,65.0,39.6
170,1844,19827,4.506,27,0,13.0,17,7,16.7,69.0,32.4
171,1844,19828,1.393,28,0,13.5,17,7,16.55,68.0,32.4
172,1844,19829,0.631,29,0,14.0,17,7,16.4,67.0,32.4
173,1844,19830,0.403,30,0,14.5,17,7,17.1,64.5,32.4
174,1844,19831,0.189,31,0,15.0,17,7,17.8,62.0,28.8
175,1844,19832,0.402,32,0,15.5,17,7,17.6,63.0,28.8
176,1844,19833,0.167,33,0,16.0,17,7,17.4,64.0,36.0
177,1844,19834,0.152,34,0,16.5,17,7,18.0,64.0,36.0
178,1844,19835,0.145,35,0,17.0,17,7,18.6,64.0,32.4
179,1844,19836,0.14,36,0,17.5,17,7,18.05,64.0,32.4
180,1844,19837,0.136,37,0,18.0,17,7,17.5,64.0,28.8
181,1844,19838,0.141,38,0,18.5,17,7,17.0,63.5,28.8
182,1844,19839,0.148,39,0,19.0,17,7,16.5,63.0,28.8
183,1844,19840,0.482,40,0,19.5,17,7,15.7,66.0,28.8
184,1844,19841,0.577,41,0,20.0,17,7,14.9,69.0,21.6
185,1844,19842,1.827,42,0,20.5,17,7,14.25,71.5,21.6
186,1844,19843,0.434,43,0,21.0,17,7,13.6,74.0,25.2
187,1844,19844,0.183,44,0,21.5,17,7,12.7,79.0,25.2
188,1844,19845,0.205,45,0,22.0,17,7,11.8,84.0,18.0
189,1844,19846,0.215,46,0,22.5,17,7,11.4,85.5,18.0
190,1844,19847,0.199,47,0,23.0,17,7,11.0,87.0,21.6
191,1844,19848,0.132,48,0,23.5,17,7,10.5,90.0,21.6
192,1844,19901,0.121,1,0,0.0,18,7,10.0,93.0,21.6
193,1844,19902,0.122,2,0,0.5,18,7,10.0,93.5,21.6
194,1844,19903,0.12,3,0,1.0,18,7,10.0,94.0,18.0
195,1844,19904,0.134,4,0,1.5,18,7,9.8,94.5,18.0
196,1844,19905,0.134,5,0,2.0,18,7,9.6,95.0,18.0
197,1844,19906,0.131,6,0,2.5,18,7,9.5,96.0,18.0
198,1844,19907,0.111,7,0,3.0,18,7,9.4,97.0,21.6
199,1844,19908,0.12,8,0,3.5,18,7,9.4,98.0,21.6
200,1844,19909,0.127,9,0,4.0,18,7,9.4,99.0,18.0
201,1844,19910,0.134,10,0,4.5,18,7,9.75,99.0,18.0
202,1844,19911,0.127,11,0,5.0,18,7,10.1,99.0,14.4
203,1844,19912,0.123,12,0,5.5,18,7,10.65,99.0,14.4
204,1844,19913,0.12,13,0,6.0,18,7,11.2,99.0,14.4
205,1844,19914,0.118,14,0,6.5,18,7,11.7,97.5,14.4
206,1844,19915,0.125,15,0,7.0,18,7,12.2,96.0,21.6
207,1844,19916,0.118,16,0,7.5,18,7,12.9,92.5,21.6
208,1844,19917,0.131,17,0,8.0,18,7,13.6,89.0,21.6
209,1844,19918,0.129,18,0,8.5,18,7,13.55,90.5,21.6
210,1844,19919,0.121,19,0,9.0,18,7,13.5,92.0,21.6
211,1844,19920,0.107,20,0,9.5,18,7,13.7,90.0,21.6
212,1844,19921,0.74,21,0,10.0,18,7,13.9,88.0,18.0
213,1844,19922,2.416,22,0,10.5,18,7,14.85,79.5,18.0
214,1844,19923,1.298,23,0,11.0,18,7,15.8,71.0,25.2
215,1844,19924,1.792,24,0,11.5,18,7,14.95,80.0,25.2
216,1844,19925,1.053,25,0,12.0,18,7,14.1,89.0,21.6
217,1844,19926,0.997,26,0,12.5,18,7,14.15,86.0,21.6
218,1844,19927,0.142,27,0,13.0,18,7,14.2,83.0,28.8
219,1844,19928,0.14,28,0,13.5,18,7,14.4,81.0,28.8
220,1844,19929,0.133,29,0,14.0,18,7,14.6,79.0,21.6
221,1844,19930,1.164,30,0,14.5,18,7,14.85,77.5,21.6
222,1844,19931,1.745,31,0,15.0,18,7,15.1,76.0,14.4
223,1844,19932,1.77,32,0,15.5,18,7,15.3,74.0,14.4
224,1844,19933,0.103,33,0,16.0,18,7,15.5,72.0,25.2
225,1844,19934,0.074,34,0,16.5,18,7,15.7,70.5,25.2
226,1844,19935,0.077,35,0,17.0,18,7,15.9,69.0,25.2
227,1844,19936,0.147,36,0,17.5,18,7,15.55,70.5,25.2
228,1844,19937,0.154,37,0,18.0,18,7,15.2,72.0,21.6
229,1844,19938,0.15,38,0,18.5,18,7,15.05,73.5,21.6
230,1844,19939,0.148,39,0,19.0,18,7,14.9,75.0,14.4
231,1844,19940,0.124,40,0,19.5,18,7,14.3,79.0,14.4
232,1844,19941,0.14,41,0,20.0,18,7,13.7,83.0,10.8
233,1844,19942,0.147,42,0,20.5,18,7,13.55,85.5,10.8
234,1844,19943,0.14,43,0,21.0,18,7,13.4,88.0,14.4
235,1844,19944,0.195,44,0,21.5,18,7,13.15,91.0,14.4
236,1844,19945,0.202,45,0,22.0,18,7,12.9,94.0,14.4
237,1844,19946,0.21,46,0,22.5,18,7,12.8,95.0,14.4
238,1844,19947,0.146,47,0,23.0,18,7,12.7,96.0,10.8
239,1844,19948,0.123,48,0,23.5,18,7,12.55,97.5,10.8
240,1844,20001,0.109,1,0,0.0,19,7,12.4,99.0,10.8
241,1844,20002,0.127,2,0,0.5,19,7,12.3,99.0,10.8
242,1844,20003,0.132,3,0,1.0,19,7,12.2,99.0,10.8
243,1844,20004,0.132,4,0,1.5,19,7,12.15,99.0,10.8
244,1844,20005,0.118,5,0,2.0,19,7,12.1,99.0,7.2
245,1844,20006,0.132,6,0,2.5,19,7,11.95,99.5,7.2
246,1844,20007,0.13,7,0,3.0,19,7,11.8,100.0,10.8
247,1844,20008,0.123,8,0,3.5,19,7,11.8,100.0,10.8
248,1844,20009,0.109,9,0,4.0,19,7,11.8,100.0,7.2
249,1844,20010,0.118,10,0,4.5,19,7,11.45,100.0,7.2
250,1844,20011,0.125,11,0,5.0,19,7,11.1,100.0,7.2
251,1844,20012,0.13,12,0,5.5,19,7,11.1,100.0,7.2
252,1844,20013,0.121,13,0,6.0,19,7,11.1,100.0,10.8
253,1844,20014,0.124,14,0,6.5,19,7,11.5,100.0,10.8
254,1844,20015,0.129,15,0,7.0,19,7,11.9,100.0,10.8
255,1844,20016,0.125,16,0,7.5,19,7,12.35,98.0,10.8
256,1844,20017,0.115,17,0,8.0,19,7,12.8,96.0,14.4
257,1844,20018,0.115,18,0,8.5,19,7,13.35,93.5,14.4
258,1844,20019,0.123,19,0,9.0,19,7,13.9,91.0,14.4
259,1844,20020,0.13,20,0,9.5,19,7,14.55,84.5,14.4
260,1844,20021,0.116,21,0,10.0,19,7,15.2,78.0,14.4
261,1844,20022,0.114,22,0,10.5,19,7,15.55,77.5,14.4
262,1844,20023,1.162,23,0,11.0,19,7,15.9,77.0,18.0
263,1844,20024,2.564,24,0,11.5,19,7,15.65,79.0,18.0
264,1844,20025,0.385,25,0,12.0,19,7,15.4,81.0,21.6
265,1844,20026,1.181,26,0,12.5,19,7,15.25,77.5,21.6
266,1844,20027,1.344,27,0,13.0,19,7,15.1,74.0,14.4
267,1844,20028,0.183,28,0,13.5,19,7,15.75,71.5,14.4
268,1844,20029,0.174,29,0,14.0,19,7,16.4,69.0,32.4
269,1844,20030,0.149,30,0,14.5,19,7,15.1,77.0,32.4
270,1844,20031,0.148,31,0,15.0,19,7,13.8,85.0,28.8
271,1844,20032,0.138,32,0,15.5,19,7,13.3,88.5,28.8
272,1844,20033,0.139,33,0,16.0,19,7,12.8,92.0,28.8
273,1844,20034,0.155,34,0,16.5,19,7,13.65,85.0,28.8
274,1844,20035,0.161,35,0,17.0,19,7,14.5,78.0,14.4
275,1844,20036,0.144,36,0,17.5,19,7,15.0,77.0,14.4
276,1844,20037,0.315,37,0,18.0,19,7,15.5,76.0,25.2
277,1844,20038,2.691,38,0,18.5,19,7,14.2,83.0,25.2
278,1844,20039,0.6,39,0,19.0,19,7,12.9,90.0,21.6
279,1844,20040,1.251,40,0,19.5,19,7,13.1,87.5,21.6
280,1844,20041,0.857,41,0,20.0,19,7,13.3,85.0,10.8
281,1844,20042,0.374,42,0,20.5,19,7,12.95,86.0,10.8
282,1844,20043,0.397,43,0,21.0,19,7,12.6,87.0,14.4
283,1844,20044,0.261,44,0,21.5,19,7,12.05,89.0,14.4
284,1844,20045,0.241,45,0,22.0,19,7,11.5,91.0,18.0
285,1844,20046,0.239,46,0,22.5,19,7,11.7,91.0,18.0
286,1844,20047,0.281,47,0,23.0,19,7,11.9,91.0,21.6
287,1844,20048,0.161,48,0,23.5,19,7,11.65,92.5,21.6
288,1844,20101,0.121,1,0,0.0,20,7,11.4,94.0,18.0
289,1844,20102,0.126,2,0,0.5,20,7,11.25,93.0,18.0
290,1844,20103,0.125,3,0,1.0,20,7,11.1,92.0,21.6
291,1844,20104,0.135,4,0,1.5,20,7,10.75,93.5,21.6
292,1844,20105,0.116,5,0,2.0,20,7,10.4,95.0,18.0
293,1844,20106,0.115,6,0,2.5,20,7,10.35,95.5,18.0
294,1844,20107,0.121,7,0,3.0,20,7,10.3,96.0,21.6
295,1844,20108,0.129,8,0,3.5,20,7,10.15,96.5,21.6
296,1844,20109,0.124,9,0,4.0,20,7,10.0,97.0,21.6
297,1844,20110,0.114,10,0,4.5,20,7,10.25,96.0,21.6
298,1844,20111,0.117,11,0,5.0,20,7,10.5,95.0,18.0
299,1844,20112,0.12,12,0,5.5,20,7,10.95,94.0,18.0
300,1844,20113,0.127,13,0,6.0,20,7,11.4,93.0,21.6
301,1844,20114,0.112,14,0,6.5,20,7,11.95,91.0,21.6
302,1844,20115,0.113,15,0,7.0,20,7,12.5,89.0,28.8
303,1844,20116,0.117,16,0,7.5,20,7,12.85,88.0,28.8
304,1844,20117,0.131,17,0,8.0,20,7,13.2,87.0,28.8
305,1844,20118,0.115,18,0,8.5,20,7,13.9,83.5,28.8
306,1844,20119,0.111,19,0,9.0,20,7,14.6,80.0,21.6
307,1844,20120,0.121,20,0,9.5,20,7,15.25,77.0,21.6
308,1844,20121,0.073,21,0,10.0,20,7,15.9,74.0,25.2
309,1844,20122,0.058,22,0,10.5,20,7,16.4,72.0,25.2
310,1844,20123,0.053,23,0,11.0,20,7,16.9,70.0,25.2
311,1844,20124,0.06,24,0,11.5,20,7,16.8,66.0,25.2
312,1844,20125,0.071,25,0,12.0,20,7,16.7,62.0,21.6
313,1844,20126,0.056,26,0,12.5,20,7,16.9,61.0,21.6
314,1844,20127,0.054,27,0,13.0,20,7,17.1,60.0,21.6
315,1844,20128,0.053,28,0,13.5,20,7,17.15,63.5,21.6
316,1844,20129,0.072,29,0,14.0,20,7,17.2,67.0,14.4
317,1844,20130,0.068,30,0,14.5,20,7,17.0,65.5,14.4
318,1844,20131,0.049,31,0,15.0,20,7,16.8,64.0,21.6
319,1844,20132,0.053,32,0,15.5,20,7,17.15,65.5,21.6
320,1844,20133,0.084,33,0,16.0,20,7,17.5,67.0,21.6
321,1844,20134,0.239,34,0,16.5,20,7,17.7,65.5,21.6
322,1844,20135,0.899,35,0,17.0,20,7,17.9,64.0,18.0
323,1844,20136,0.665,36,0,17.5,20,7,17.4,67.5,18.0
324,1844,20137,0.283,37,0,18.0,20,7,16.9,71.0,21.6
325,1844,20138,0.409,38,0,18.5,20,7,16.6,70.0,21.6
326,1844,20139,3.081,39,0,19.0,20,7,16.3,69.0,18.0
327,1844,20140,0.458,40,0,19.5,20,7,15.9,71.5,18.0
328,1844,20141,0.659,41,0,20.0,20,7,15.5,74.0,14.4
329,1844,20142,0.173,42,0,20.5,20,7,15.0,75.5,14.4
330,1844,20143,2.031,43,0,21.0,20,7,14.5,77.0,14.4
331,1844,20144,0.287,44,0,21.5,20,7,13.95,79.5,14.4
332,1844,20145,0.422,45,0,22.0,20,7,13.4,82.0,7.2
333,1844,20146,0.277,46,0,22.5,20,7,11.7,84.0,7.2
334,1844,20147,0.231,47,0,23.0,20,7,10.0,86.0,7.2
335,1844,20148,0.118,48,0,23.5,20,7,8.9,91.5,7.2
336,1844,20201,0.138,1,0,0.0,21,7,7.8,97.0,7.2
337,1844,20202,0.129,2,0,0.5,21,7,9.2,96.5,7.2
338,1844,20203,0.112,3,0,1.0,21,7,10.6,96.0,7.2
339,1844,20204,0.121,4,0,1.5,21,7,11.3,94.0,7.2
340,1844,20205,0.137,5,0,2.0,21,7,12.0,92.0,10.8
341,1844,20206,0.117,6,0,2.5,21,7,12.2,95.5,10.8
342,1844,20207,0.116,7,0,3.0,21,7,12.4,99.0,10.8
343,1844,20208,0.124,8,0,3.5,21,7,12.6,99.0,10.8
344,1844,20209,0.129,9,0,4.0,21,7,12.8,99.0,18.0
345,1844,20210,0.114,10,0,4.5,21,7,12.55,99.5,18.0
346,1844,20211,0.129,11,0,5.0,21,7,12.3,100.0,25.2
347,1844,20212,0.123,12,0,5.5,21,7,12.3,100.0,25.2
348,1844,20213,0.116,13,0,6.0,21,7,12.3,100.0,25.2
349,1844,20214,0.116,14,0,6.5,21,7,12.45,100.0,25.2
350,1844,20215,0.138,15,0,7.0,21,7,12.6,100.0,21.6
351,1844,20216,0.112,16,0,7.5,21,7,13.15,100.0,21.6
352,1844,20217,0.111,17,0,8.0,21,7,13.7,100.0,32.4
353,1844,20218,0.133,18,0,8.5,21,7,13.8,100.0,32.4
354,1844,20219,0.119,19,0,9.0,21,7,13.9,100.0,39.6
355,1844,20220,0.134,20,0,9.5,21,7,14.0,100.0,39.6
356,1844,20221,0.152,21,0,10.0,21,7,14.1,100.0,28.8
357,1844,20222,0.334,22,0,10.5,21,7,15.25,99.5,28.8
358,1844,20223,0.398,23,0,11.0,21,7,16.4,99.0,32.4
359,1844,20224,0.134,24,0,11.5,21,7,17.25,96.0,32.4
360,1844,20225,0.147,25,0,12.0,21,7,18.1,93.0,25.2
361,1844,20226,0.149,26,0,12.5,21,7,18.9,78.5,25.2
362,1844,20227,0.941,27,0,13.0,21,7,19.7,64.0,25.2
363,1844,20228,1.467,28,0,13.5,21,7,20.05,63.5,25.2
364,1844,20229,0.299,29,0,14.0,21,7,20.4,63.0,36.0
365,1844,20230,0.151,30,0,14.5,21,7,19.9,62.0,36.0
366,1844,20231,0.336,31,0,15.0,21,7,19.4,61.0,28.8
367,1844,20232,0.571,32,0,15.5,21,7,17.4,68.5,28.8
368,1844,20233,0.213,33,0,16.0,21,7,15.4,76.0,28.8
369,1844,20234,0.223,34,0,16.5,21,7,16.95,66.5,28.8
370,1844,20235,0.172,35,0,17.0,21,7,18.5,57.0,25.2
371,1844,20236,0.142,36,0,17.5,21,7,17.9,59.0,25.2
372,1844,20237,0.139,37,0,18.0,21,7,17.3,61.0,32.4
373,1844,20238,0.173,38,0,18.5,21,7,17.1,62.5,32.4
374,1844,20239,0.16,39,0,19.0,21,7,16.9,64.0,28.8
375,1844,20240,0.386,40,0,19.5,21,7,16.1,69.5,28.8
376,1844,20241,0.174,41,0,20.0,21,7,15.3,75.0,21.6
377,1844,20242,0.334,42,0,20.5,21,7,15.35,74.5,21.6
378,1844,20243,0.26,43,0,21.0,21,7,15.4,74.0,14.4
379,1844,20244,1.127,44,0,21.5,21,7,14.85,81.0,14.4
380,1844,20245,0.255,45,0,22.0,21,7,14.3,88.0,18.0
381,1844,20246,0.257,46,0,22.5,21,7,13.55,93.0,18.0
382,1844,20247,0.232,47,0,23.0,21,7,12.8,98.0,10.8
383,1844,20248,0.115,48,0,23.5,21,7,13.1,95.0,10.8
384,1844,20301,0.119,1,0,0.0,22,7,13.4,92.0,10.8
385,1844,20302,0.147,2,0,0.5,22,7,13.55,91.5,10.8
