,Line,Date,Power,Days,holidays,Hour,Days,Month,Temperature,humiduity,Wind_speed
6476,1580,32945,2.678,45,0,22.0,25,11,6.2,86.0,21.6
6477,1580,32946,2.753,46,0,22.5,25,11,6.25,85.5,21.6
6478,1580,32947,1.558,47,0,23.0,25,11,6.3,85.0,25.2
6479,1580,32948,0.471,48,0,23.5,25,11,6.15,85.5,25.2
6480,1580,33001,0.227,1,0,0.0,26,11,6.0,86.0,32.4
6481,1580,33002,0.215,2,0,0.5,26,11,5.85,89.0,32.4
6482,1580,33003,0.357,3,0,1.0,26,11,5.7,92.0,36.0
6483,1580,33004,0.252,4,0,1.5,26,11,5.55,90.5,36.0
6484,1580,33005,0.173,5,0,2.0,26,11,5.4,89.0,32.4
6485,1580,33006,0.183,6,0,2.5,26,11,5.2,88.5,32.4
6486,1580,33007,0.321,7,0,3.0,26,11,5.0,88.0,36.0
6487,1580,33008,0.164,8,0,3.5,26,11,4.95,88.0,36.0
6488,1580,33009,0.169,9,0,4.0,26,11,4.9,88.0,36.0
6489,1580,33010,0.181,10,0,4.5,26,11,5.05,87.0,36.0
6490,1580,33011,0.165,11,0,5.0,26,11,5.2,86.0,36.0
6491,1580,33012,0.159,12,0,5.5,26,11,5.2,86.5,36.0
6492,1580,33013,0.195,13,0,6.0,26,11,5.2,87.0,36.0
6493,1580,33014,0.325,14,0,6.5,26,11,5.15,87.5,36.0
6494,1580,33015,0.172,15,0,7.0,26,11,5.1,88.0,36.0
6495,1580,33016,0.259,16,0,7.5,26,11,5.0,88.0,36.0
6496,1580,33017,0.285,17,0,8.0,26,11,4.9,88.0,36.0
6497,1580,33018,0.568,18,0,8.5,26,11,4.75,88.0,36.0
6498,1580,33019,0.352,19,0,9.0,26,11,4.6,88.0,32.4
6499,1580,33020,0.15,20,0,9.5,26,11,4.95,87.0,32.4
6500,1580,33021,0.185,21,0,10.0,26,11,5.3,86.0,32.4
6501,1580,33022,0.186,22,0,10.5,26,11,5.65,84.0,32.4
6502,1580,33023,0.224,23,0,11.0,26,11,6.0,82.0,43.2
6503,1580,33024,0.234,24,0,11.5,26,11,6.4,80.5,43.2
6504,1580,33025,0.224,25,0,12.0,26,11,6.8,79.0,36.0
6505,1580,33026,1.792,26,0,12.5,26,11,6.9,79.0,36.0
6506,1580,33027,1.633,27,0,13.0,26,11,7.0,79.0,32.4
6507,1580,33028,0.313,28,0,13.5,26,11,6.6,82.5,32.4
6508,1580,33029,0.46,29,0,14.0,26,11,6.2,86.0,36.0
6509,1580,33030,0.386,30,0,14.5,26,11,6.3,85.0,36.0
6510,1580,33031,0.211,31,0,15.0,26,11,6.4,84.0,32.4
6511,1580,33032,0.226,32,0,15.5,26,11,6.15,83.5,32.4
6512,1580,33033,0.283,33,0,16.0,26,11,5.9,83.0,28.8
6513,1580,33034,0.338,34,0,16.5,26,11,5.55,81.5,28.8
6514,1580,33035,0.396,35,0,17.0,26,11,5.2,80.0,28.8
6515,1580,33036,0.651,36,0,17.5,26,11,4.8,82.0,28.8
6516,1580,33037,0.921,37,0,18.0,26,11,4.4,84.0,25.2
6517,1580,33038,1.671,38,0,18.5,26,11,4.4,85.0,25.2
6518,1580,33039,0.746,39,0,19.0,26,11,4.4,86.0,25.2
6519,1580,33040,0.457,40,0,19.5,26,11,4.25,86.5,25.2
6520,1580,33041,1.215,41,0,20.0,26,11,4.1,87.0,28.8
6521,1580,33042,0.766,42,0,20.5,26,11,4.1,87.0,28.8
6522,1580,33043,0.469,43,0,21.0,26,11,4.1,87.0,25.2
6523,1580,33044,0.608,44,0,21.5,26,11,3.95,88.0,25.2
6524,1580,33045,0.634,45,0,22.0,26,11,3.8,89.0,18.0
6525,1580,33046,0.589,46,0,22.5,26,11,3.7,90.0,18.0
6526,1580,33047,0.615,47,0,23.0,26,11,3.6,91.0,21.6
6527,1580,33048,0.39,48,0,23.5,26,11,3.55,92.0,21.6
6528,1580,33101,0.194,1,0,0.0,27,11,3.5,93.0,21.6
6529,1580,33102,0.163,2,0,0.5,27,11,3.5,93.0,21.6
6530,1580,33103,0.173,3,0,1.0,27,11,3.5,93.0,25.2
6531,1580,33104,0.136,4,0,1.5,27,11,3.5,93.5,25.2
6532,1580,33105,0.176,5,0,2.0,27,11,3.5,94.0,25.2
6533,1580,33106,0.147,6,0,2.5,27,11,3.45,94.0,25.2
6534,1580,33107,0.166,7,0,3.0,27,11,3.4,94.0,28.8
6535,1580,33108,0.163,8,0,3.5,27,11,3.5,94.0,28.8
6536,1580,33109,0.148,9,0,4.0,27,11,3.6,94.0,28.8
6537,1580,33110,0.175,10,0,4.5,27,11,3.5,94.0,28.8
6538,1580,33111,0.146,11,0,5.0,27,11,3.4,94.0,28.8
6539,1580,33112,0.31,12,0,5.5,27,11,3.4,94.0,28.8
6540,1580,33113,0.271,13,0,6.0,27,11,3.4,94.0,28.8
6541,1580,33114,0.184,14,0,6.5,27,11,3.3,94.5,28.8
6542,1580,33115,0.155,15,0,7.0,27,11,3.2,95.0,32.4
6543,1580,33116,0.172,16,0,7.5,27,11,3.1,96.0,32.4
6544,1580,33117,0.259,17,0,8.0,27,11,3.0,97.0,28.8
6545,1580,33118,3.128,18,0,8.5,27,11,3.05,97.0,28.8
6546,1580,33119,0.233,19,0,9.0,27,11,3.1,97.0,32.4
6547,1580,33120,0.325,20,0,9.5,27,11,3.6,95.5,32.4
6548,1580,33121,0.238,21,0,10.0,27,11,4.1,94.0,25.2
6549,1580,33122,0.209,22,0,10.5,27,11,4.75,91.0,25.2
6550,1580,33123,0.224,23,0,11.0,27,11,5.4,88.0,25.2
6551,1580,33124,0.198,24,0,11.5,27,11,5.9,86.5,25.2
6552,1580,33125,0.196,25,0,12.0,27,11,6.4,85.0,21.6
6553,1580,33126,1.132,26,0,12.5,27,11,6.25,86.0,21.6
6554,1580,33127,1.107,27,0,13.0,27,11,6.1,87.0,32.4
6555,1580,33128,0.993,28,0,13.5,27,11,6.25,86.0,32.4
6556,1580,33129,0.432,29,0,14.0,27,11,6.4,85.0,21.6
6557,1580,33130,0.449,30,0,14.5,27,11,6.3,85.0,21.6
6558,1580,33131,0.346,31,0,15.0,27,11,6.2,85.0,21.6
6559,1580,33132,0.339,32,0,15.5,27,11,5.95,86.0,21.6
6560,1580,33133,0.569,33,0,16.0,27,11,5.7,87.0,21.6
6561,1580,33134,0.496,34,0,16.5,27,11,5.65,87.5,21.6
6562,1580,33135,0.526,35,0,17.0,27,11,5.6,88.0,18.0
6563,1580,33136,0.441,36,0,17.5,27,11,5.5,88.0,18.0
6564,1580,33137,1.58,37,0,18.0,27,11,5.4,88.0,21.6
6565,1580,33138,1.901,38,0,18.5,27,11,4.95,89.0,21.6
6566,1580,33139,0.583,39,0,19.0,27,11,4.5,90.0,21.6
6567,1580,33140,0.606,40,0,19.5,27,11,4.2,90.5,21.6
6568,1580,33141,0.82,41,0,20.0,27,11,3.9,91.0,18.0
6569,1580,33142,0.888,42,0,20.5,27,11,3.7,90.5,18.0
6570,1580,33143,0.873,43,0,21.0,27,11,3.5,90.0,14.4
6571,1580,33144,0.94,44,0,21.5,27,11,3.1,90.5,14.4
6572,1580,33145,0.946,45,0,22.0,27,11,2.7,91.0,7.2
6573,1580,33146,0.802,46,0,22.5,27,11,2.2,92.5,7.2
6574,1580,33147,0.78,47,0,23.0,27,11,1.7,94.0,7.2
6575,1580,33148,0.764,48,0,23.5,27,11,1.05,94.0,7.2
6576,1580,33201,0.657,1,0,0.0,28,11,0.4,94.0,10.8
6577,1580,33202,0.743,2,0,0.5,28,11,-0.1,95.5,10.8
6578,1580,33203,0.76,3,0,1.0,28,11,-0.6,97.0,7.2
6579,1580,33204,0.379,4,0,1.5,28,11,-0.25,98.0,7.2
6580,1580,33205,0.321,5,0,2.0,28,11,0.1,99.0,10.8
6581,1580,33206,0.308,6,0,2.5,28,11,0.15,99.5,10.8
6582,1580,33207,0.32,7,0,3.0,28,11,0.2,100.0,10.8
6583,1580,33208,0.327,8,0,3.5,28,11,0.3,100.0,10.8
6584,1580,33209,0.292,9,0,4.0,28,11,0.4,100.0,7.2
6585,1580,33210,0.29,10,0,4.5,28,11,0.25,99.5,7.2
6586,1580,33211,0.266,11,0,5.0,28,11,0.1,99.0,14.4
6587,1580,33212,0.254,12,0,5.5,28,11,-0.1,99.5,14.4
6588,1580,33213,0.266,13,0,6.0,28,11,-0.3,100.0,14.4
6589,1580,33214,0.276,14,0,6.5,28,11,-0.35,100.0,14.4
6590,1580,33215,0.248,15,0,7.0,28,11,-0.4,100.0,21.6
6591,1580,33216,0.379,16,0,7.5,28,11,-0.55,100.0,21.6
6592,1580,33217,1.309,17,0,8.0,28,11,-0.7,100.0,21.6
6593,1580,33218,1.551,18,0,8.5,28,11,-0.65,100.0,21.6
6594,1580,33219,1.456,19,0,9.0,28,11,-0.6,100.0,21.6
6595,1580,33220,1.194,20,0,9.5,28,11,-0.6,100.0,21.6
6596,1580,33221,0.709,21,0,10.0,28,11,-0.6,100.0,21.6
6597,1580,33222,0.536,22,0,10.5,28,11,-0.55,100.0,21.6
6598,1580,33223,0.364,23,0,11.0,28,11,-0.5,100.0,18.0
6599,1580,33224,2.386,24,0,11.5,28,11,-0.15,100.0,18.0
6600,1580,33225,1.197,25,0,12.0,28,11,0.2,100.0,10.8
6601,1580,33226,1.026,26,0,12.5,28,11,0.25,100.0,10.8
6602,1580,33227,0.256,27,0,13.0,28,11,0.3,100.0,10.8
6603,1580,33228,0.302,28,0,13.5,28,11,0.35,100.0,10.8
6604,1580,33229,0.265,29,0,14.0,28,11,0.4,100.0,10.8
6605,1580,33230,0.283,30,0,14.5,28,11,0.15,100.0,10.8
6606,1580,33231,0.281,31,0,15.0,28,11,-0.1,100.0,10.8
6607,1580,33232,0.545,32,0,15.5,28,11,-0.2,100.0,10.8
6608,1580,33233,0.454,33,0,16.0,28,11,-0.3,100.0,7.2
6609,1580,33234,0.446,34,0,16.5,28,11,-0.05,100.0,7.2
6610,1580,33235,0.556,35,0,17.0,28,11,0.2,100.0,10.8
6611,1580,33236,0.921,36,0,17.5,28,11,0.35,100.0,10.8
6612,1580,33237,0.841,37,0,18.0,28,11,0.5,100.0,7.2
6613,1580,33238,0.912,38,0,18.5,28,11,1.15,100.0,7.2
6614,1580,33239,2.015,39,0,19.0,28,11,1.8,100.0,14.4
6615,1580,33240,1.015,40,0,19.5,28,11,2.2,100.0,14.4
6616,1580,33241,0.582,41,0,20.0,28,11,2.6,100.0,18.0
6617,1580,33242,0.947,42,0,20.5,28,11,2.8,100.0,18.0
6618,1580,33243,0.642,43,0,21.0,28,11,3.0,100.0,18.0
6619,1580,33244,0.577,44,0,21.5,28,11,3.2,100.0,18.0
6620,1580,33245,0.577,45,0,22.0,28,11,3.4,100.0,21.6
6621,1580,33246,0.613,46,0,22.5,28,11,4.55,94.5,21.6
6622,1580,33247,0.581,47,0,23.0,28,11,5.7,89.0,25.2
6623,1580,33248,0.71,48,0,23.5,28,11,5.65,89.0,25.2
6624,1580,33301,0.681,1,0,0.0,29,11,5.6,89.0,28.8
6625,1580,33302,0.375,2,0,0.5,29,11,5.6,87.0,28.8
6626,1580,33303,0.215,3,0,1.0,29,11,5.6,85.0,25.2
6627,1580,33304,0.19,4,0,1.5,29,11,5.4,88.5,25.2
6628,1580,33305,0.158,5,0,2.0,29,11,5.2,92.0,25.2
6629,1580,33306,0.144,6,0,2.5,29,11,4.95,93.5,25.2
6630,1580,33307,0.157,7,0,3.0,29,11,4.7,95.0,32.4
6631,1580,33308,0.157,8,0,3.5,29,11,4.85,94.0,32.4
6632,1580,33309,0.139,9,0,4.0,29,11,5.0,93.0,32.4
6633,1580,33310,0.158,10,0,4.5,29,11,5.1,94.5,32.4
6634,1580,33311,0.137,11,0,5.0,29,11,5.2,96.0,39.6
6635,1580,33312,0.174,12,0,5.5,29,11,5.4,96.5,39.6
6636,1580,33313,0.137,13,0,6.0,29,11,5.6,97.0,43.2
6637,1580,33314,0.18,14,0,6.5,29,11,5.65,97.0,43.2
6638,1580,33315,0.145,15,0,7.0,29,11,5.7,97.0,39.6
6639,1580,33316,0.162,16,0,7.5,29,11,5.7,97.0,39.6
6640,1580,33317,0.19,17,0,8.0,29,11,5.7,97.0,43.2
6641,1580,33318,0.384,18,0,8.5,29,11,5.85,95.5,43.2
6642,1580,33319,0.354,19,0,9.0,29,11,6.0,94.0,46.8
6643,1580,33320,0.281,20,0,9.5,29,11,5.85,93.0,46.8
6644,1580,33321,0.284,21,0,10.0,29,11,5.7,92.0,46.8
6645,1580,33322,1.729,22,0,10.5,29,11,5.75,92.5,46.8
6646,1580,33323,1.385,23,0,11.0,29,11,5.8,93.0,43.2
6647,1580,33324,0.764,24,0,11.5,29,11,5.8,93.0,43.2
6648,1580,33325,0.283,25,0,12.0,29,11,5.8,93.0,43.2
6649,1580,33326,0.269,26,0,12.5,29,11,5.7,93.0,43.2
6650,1580,33327,0.482,27,0,13.0,29,11,5.6,93.0,43.2
6651,1580,33328,1.048,28,0,13.5,29,11,5.55,91.5,43.2
6652,1580,33329,1.211,29,0,14.0,29,11,5.5,90.0,43.2
6653,1580,33330,1.15,30,0,14.5,29,11,5.5,88.5,43.2
6654,1580,33331,0.328,31,0,15.0,29,11,5.5,87.0,39.6
6655,1580,33332,0.431,32,0,15.5,29,11,5.35,85.5,39.6
6656,1580,33333,0.632,33,0,16.0,29,11,5.2,84.0,36.0
6657,1580,33334,0.406,34,0,16.5,29,11,5.2,82.0,36.0
6658,1580,33335,0.563,35,0,17.0,29,11,5.2,80.0,36.0
6659,1580,33336,0.867,36,0,17.5,29,11,5.05,80.0,36.0
6660,1580,33337,1.241,37,0,18.0,29,11,4.9,80.0,32.4
6661,1580,33338,0.787,38,0,18.5,29,11,4.5,80.5,32.4
6662,1580,33339,1.446,39,0,19.0,29,11,4.1,81.0,28.8
6663,1580,33340,1.971,40,0,19.5,29,11,3.75,81.5,28.8
6664,1580,33341,2.432,41,0,20.0,29,11,3.4,82.0,32.4
6665,1580,33342,0.49,42,0,20.5,29,11,3.45,81.5,32.4
6666,1580,33343,0.476,43,0,21.0,29,11,3.5,81.0,28.8
6667,1580,33344,0.471,44,0,21.5,29,11,3.55,81.0,28.8
6668,1580,33345,0.468,45,0,22.0,29,11,3.6,81.0,25.2
6669,1580,33346,0.486,46,0,22.5,29,11,3.4,81.5,25.2
6670,1580,33347,0.483,47,0,23.0,29,11,3.2,82.0,25.2
6671,1580,33348,0.334,48,0,23.5,29,11,2.5,84.0,25.2
6672,1580,33401,0.22,1,0,0.0,30,11,1.8,86.0,28.8
6673,1580,33402,0.232,2,0,0.5,30,11,1.75,85.0,28.8
6674,1580,33403,0.195,3,0,1.0,30,11,1.7,84.0,28.8
6675,1580,33404,0.212,4,0,1.5,30,11,1.35,85.0,28.8
6676,1580,33405,0.194,5,0,2.0,30,11,1.0,86.0,28.8
6677,1580,33406,0.136,6,0,2.5,30,11,1.0,85.5,28.8
6678,1580,33407,0.152,7,0,3.0,30,11,1.0,85.0,28.8
6679,1580,33408,0.158,8,0,3.5,30,11,0.75,86.0,28.8
6680,1580,33409,0.133,9,0,4.0,30,11,0.5,87.0,25.2
6681,1580,33410,0.157,10,0,4.5,30,11,0.4,87.5,25.2
6682,1580,33411,0.141,11,0,5.0,30,11,0.3,88.0,25.2
6683,1580,33412,0.156,12,0,5.5,30,11,-0.15,90.0,25.2
6684,1580,33413,0.159,13,0,6.0,30,11,-0.6,92.0,18.0
6685,1580,33414,0.139,14,0,6.5,30,11,-0.55,91.0,18.0
6686,1580,33415,0.164,15,0,7.0,30,11,-0.5,90.0,18.0
6687,1580,33416,0.137,16,0,7.5,30,11,-0.35,91.0,18.0
6688,1580,33417,3.155,17,0,8.0,30,11,-0.2,92.0,25.2
6689,1580,33418,0.901,18,0,8.5,30,11,-0.1,91.0,25.2
6690,1580,33419,0.297,19,0,9.0,30,11,0.0,90.0,25.2
6691,1580,33420,0.441,20,0,9.5,30,11,0.45,87.5,25.2
6692,1580,33421,4.02,21,0,10.0,30,11,0.9,85.0,21.6
6693,1580,33422,0.258,22,0,10.5,30,11,1.35,83.5,21.6
6694,1580,33423,0.227,23,0,11.0,30,11,1.8,82.0,18.0
6695,1580,33424,0.386,24,0,11.5,30,11,2.3,81.5,18.0
6696,1580,33425,0.481,25,0,12.0,30,11,2.8,81.0,21.6
6697,1580,33426,0.495,26,0,12.5,30,11,3.1,82.0,21.6
6698,1580,33427,0.539,27,0,13.0,30,11,3.4,83.0,21.6
6699,1580,33428,1.248,28,0,13.5,30,11,3.65,82.5,21.6
6700,1580,33429,2.11,29,0,14.0,30,11,3.9,82.0,18.0
6701,1580,33430,0.173,30,0,14.5,30,11,3.6,83.5,18.0
6702,1580,33431,0.187,31,0,15.0,30,11,3.3,85.0,18.0
6703,1580,33432,0.259,32,0,15.5,30,11,2.45,87.5,18.0
6704,1580,33433,0.469,33,0,16.0,30,11,1.6,90.0,18.0
6705,1580,33434,0.972,34,0,16.5,30,11,1.6,90.0,18.0
6706,1580,33435,3.209,35,0,17.0,30,11,1.6,90.0,18.0
6707,1580,33436,3.134,36,0,17.5,30,11,1.4,92.5,18.0
6708,1580,33437,0.631,37,0,18.0,30,11,1.2,95.0,14.4
6709,1580,33438,0.776,38,0,18.5,30,11,0.6,95.5,14.4
6710,1580,33439,0.585,39,0,19.0,30,11,0.0,96.0,10.8
6711,1580,33440,0.541,40,0,19.5,30,11,-0.05,97.0,10.8
6712,1580,33441,0.977,41,0,20.0,30,11,-0.1,98.0,14.4
6713,1580,33442,0.502,42,0,20.5,30,11,-0.05,98.0,14.4
6714,1580,33443,0.434,43,0,21.0,30,11,0.0,98.0,7.2
6715,1580,33444,0.409,44,0,21.5,30,11,0.05,98.0,7.2
6716,1580,33445,0.419,45,0,22.0,30,11,0.1,98.0,10.8
6717,1580,33446,0.427,46,0,22.5,30,11,0.2,98.0,10.8
6718,1580,33447,0.396,47,0,23.0,30,11,0.3,98.0,10.8
6719,1580,33448,0.436,48,0,23.5,30,11,-0.2,97.0,10.8
6720,1580,33501,0.254,1,0,0.0,1,12,-0.7,96.0,10.8
6721,1580,33502,0.192,2,0,0.5,1,12,-0.35,96.5,10.8
6722,1580,33503,0.179,3,0,1.0,1,12,0.0,97.0,10.8
6723,1580,33504,0.151,4,0,1.5,1,12,-0.65,97.0,10.8
6724,1580,33505,0.16,5,0,2.0,1,12,-1.3,97.0,3.6
6725,1580,33506,0.149,6,0,2.5,1,12,-1.75,98.5,3.6
6726,1580,33507,0.139,7,0,3.0,1,12,-2.2,100.0,7.2
6727,1580,33508,0.143,8,0,3.5,1,12,-0.5,93.5,7.2
6728,1580,33509,0.156,9,0,4.0,1,12,1.2,87.0,14.4
6729,1580,33510,0.14,10,0,4.5,1,12,1.85,82.5,14.4
6730,1580,33511,0.169,11,0,5.0,1,12,2.5,78.0,18.0
6731,1580,33512,0.14,12,0,5.5,1,12,3.0,77.5,18.0
6732,1580,33513,0.169,13,0,6.0,1,12,3.5,77.0,21.6
6733,1580,33514,0.148,14,0,6.5,1,12,4.15,76.0,21.6
6734,1580,33515,0.158,15,0,7.0,1,12,4.8,75.0,18.0
6735,1580,33516,0.969,16,0,7.5,1,12,5.05,76.5,18.0
6736,1580,33517,4.687,17,0,8.0,1,12,5.3,78.0,18.0
6737,1580,33518,2.78,18,0,8.5,1,12,5.85,76.5,18.0
6738,1580,33519,0.22,19,0,9.0,1,12,6.4,75.0,25.2
6739,1580,33520,0.195,20,0,9.5,1,12,6.3,76.5,25.2
6740,1580,33521,0.119,21,0,10.0,1,12,6.2,78.0,28.8
6741,1580,33522,0.174,22,0,10.5,1,12,6.3,77.0,28.8
6742,1580,33523,0.15,23,0,11.0,1,12,6.4,76.0,28.8
6743,1580,33524,0.175,24,0,11.5,1,12,6.25,79.0,28.8
6744,1580,33525,0.149,25,0,12.0,1,12,6.1,82.0,36.0
6745,1580,33526,0.182,26,0,12.5,1,12,6.1,84.0,36.0
6746,1580,33527,0.31,27,0,13.0,1,12,6.1,86.0,43.2
6747,1580,33528,0.261,28,0,13.5,1,12,6.1,88.5,43.2
6748,1580,33529,0.13,29,0,14.0,1,12,6.1,91.0,39.6
6749,1580,33530,0.18,30,0,14.5,1,12,6.75,87.0,39.6
6750,1580,33531,0.206,31,0,15.0,1,12,7.4,83.0,32.4
6751,1580,33532,0.378,32,0,15.5,1,12,7.35,84.0,32.4
6752,1580,33533,0.444,33,0,16.0,1,12,7.3,85.0,39.6
6753,1580,33534,0.515,34,0,16.5,1,12,7.65,85.0,39.6
6754,1580,33535,1.739,35,0,17.0,1,12,8.0,85.0,32.4
6755,1580,33536,1.407,36,0,17.5,1,12,7.9,88.5,32.4
6756,1580,33537,1.691,37,0,18.0,1,12,7.8,92.0,18.0
6757,1580,33538,0.606,38,0,18.5,1,12,8.1,91.0,18.0
6758,1580,33539,2.305,39,0,19.0,1,12,8.4,90.0,10.8
6759,1580,33540,1.532,40,0,19.5,1,12,8.2,89.0,10.8
6760,1580,33541,1.918,41,0,20.0,1,12,8.0,88.0,18.0
6761,1580,33542,0.751,42,0,20.5,1,12,8.0,88.0,18.0
6762,1580,33543,0.531,43,0,21.0,1,12,8.0,88.0,18.0
6763,1580,33544,0.865,44,0,21.5,1,12,7.5,89.0,18.0
6764,1580,33545,0.672,45,0,22.0,1,12,7.0,90.0,18.0
6765,1580,33546,0.601,46,0,22.5,1,12,6.5,91.0,18.0
6766,1580,33547,0.353,47,0,23.0,1,12,6.0,92.0,14.4
6767,1580,33548,0.208,48,0,23.5,1,12,5.45,93.5,14.4
6768,1580,33601,0.166,1,0,0.0,2,12,4.9,95.0,14.4
6769,1580,33602,0.141,2,0,0.5,2,12,5.15,93.0,14.4
6770,1580,33603,0.152,3,0,1.0,2,12,5.4,91.0,14.4
6771,1580,33604,0.14,4,0,1.5,2,12,5.95,87.5,14.4
6772,1580,33605,0.15,5,0,2.0,2,12,6.5,84.0,10.8
6773,1580,33606,0.166,6,0,2.5,2,12,6.2,83.5,10.8
6774,1580,33607,0.145,7,0,3.0,2,12,5.9,83.0,14.4
6775,1580,33608,0.156,8,0,3.5,2,12,6.45,82.5,14.4
6776,1580,33609,0.15,9,0,4.0,2,12,7.0,82.0,14.4
6777,1580,33610,0.131,10,0,4.5,2,12,7.2,83.0,14.4
6778,1580,33611,0.176,11,0,5.0,2,12,7.4,84.0,14.4
6779,1580,33612,0.142,12,0,5.5,2,12,7.25,87.0,14.4
6780,1580,33613,0.168,13,0,6.0,2,12,7.1,90.0,21.6
6781,1580,33614,0.102,14,0,6.5,2,12,7.2,90.5,21.6
6782,1580,33615,0.165,15,0,7.0,2,12,7.3,91.0,18.0
6783,1580,33616,0.167,16,0,7.5,2,12,7.3,91.5,18.0
6784,1580,33617,4.868,17,0,8.0,2,12,7.3,92.0,18.0
6785,1580,33618,1.147,18,0,8.5,2,12,7.5,89.5,18.0
6786,1580,33619,0.367,19,0,9.0,2,12,7.7,87.0,10.8
6787,1580,33620,0.296,20,0,9.5,2,12,7.85,88.5,10.8
6788,1580,33621,3.151,21,0,10.0,2,12,8.0,90.0,14.4
6789,1580,33622,0.402,22,0,10.5,2,12,8.0,91.0,14.4
6790,1580,33623,0.491,23,0,11.0,2,12,8.0,92.0,18.0
6791,1580,33624,0.939,24,0,11.5,2,12,8.1,91.5,18.0
6792,1580,33625,0.549,25,0,12.0,2,12,8.2,91.0,18.0
6793,1580,33626,1.51,26,0,12.5,2,12,8.25,93.0,18.0
6794,1580,33627,1.578,27,0,13.0,2,12,8.3,95.0,10.8
6795,1580,33628,0.378,28,0,13.5,2,12,8.75,92.5,10.8
6796,1580,33629,0.325,29,0,14.0,2,12,9.2,90.0,10.8
6797,1580,33630,0.361,30,0,14.5,2,12,8.65,91.5,10.8
6798,1580,33631,0.771,31,0,15.0,2,12,8.1,93.0,7.2
6799,1580,33632,0.639,32,0,15.5,2,12,7.85,94.0,7.2
6800,1580,33633,0.66,33,0,16.0,2,12,7.6,95.0,10.8
6801,1580,33634,0.647,34,0,16.5,2,12,7.6,96.0,10.8
6802,1580,33635,0.723,35,0,17.0,2,12,7.6,97.0,14.4
6803,1580,33636,2.614,36,0,17.5,2,12,7.05,97.0,14.4
6804,1580,33637,1.324,37,0,18.0,2,12,6.5,97.0,7.2
6805,1580,33638,0.719,38,0,18.5,2,12,5.25,98.5,7.2
6806,1580,33639,0.704,39,0,19.0,2,12,4.0,100.0,3.6
6807,1580,33640,0.677,40,0,19.5,2,12,4.2,99.5,3.6
6808,1580,33641,1.004,41,0,20.0,2,12,4.4,99.0,10.8
6809,1580,33642,0.552,42,0,20.5,2,12,5.0,99.0,10.8
6810,1580,33643,0.574,43,0,21.0,2,12,5.6,99.0,10.8
6811,1580,33644,0.576,44,0,21.5,2,12,5.8,99.5,10.8
6812,1580,33645,0.939,45,0,22.0,2,12,6.0,100.0,18.0
6813,1580,33646,0.623,46,0,22.5,2,12,6.0,100.0,18.0
6814,1580,33647,0.618,47,0,23.0,2,12,6.0,100.0,18.4
6815,1580,33648,0.628,48,0,23.5,2,12,6.05,100.0,18.4
6816,1580,33701,0.37,1,0,0.0,3,12,6.1,100.0,21.6
6817,1580,33702,0.23,2,0,0.5,3,12,5.95,98.5,21.6
6818,1580,33703,0.159,3,0,1.0,3,12,5.8,97.0,32.4
6819,1580,33704,0.167,4,0,1.5,3,12,5.65,95.0,32.4
6820,1580,33705,0.157,5,0,2.0,3,12,5.5,93.0,32.4
6821,1580,33706,0.153,6,0,2.5,3,12,4.9,92.0,32.4
6822,1580,33707,0.15,7,0,3.0,3,12,4.3,91.0,28.8
6823,1580,33708,0.166,8,0,3.5,3,12,4.35,91.5,28.8
6824,1580,33709,0.144,9,0,4.0,3,12,4.4,92.0,25.2
6825,1580,33710,0.144,10,0,4.5,3,12,3.9,89.5,25.2
6826,1580,33711,0.139,11,0,5.0,3,12,3.4,87.0,32.4
6827,1580,33712,0.171,12,0,5.5,3,12,2.8,88.5,32.4
6828,1580,33713,0.125,13,0,6.0,3,12,2.2,90.0,28.8
6829,1580,33714,0.157,14,0,6.5,3,12,1.9,91.0,28.8
6830,1580,33715,0.162,15,0,7.0,3,12,1.6,92.0,32.4
6831,1580,33716,0.133,16,0,7.5,3,12,1.55,92.0,32.4
6832,1580,33717,2.885,17,0,8.0,3,12,1.5,92.0,32.4
6833,1580,33718,1.693,18,0,8.5,3,12,1.45,92.0,32.4
6834,1580,33719,0.181,19,0,9.0,3,12,1.4,92.0,28.8
6835,1580,33720,0.169,20,0,9.5,3,12,1.8,91.0,28.8
6836,1580,33721,2.198,21,0,10.0,3,12,2.2,90.0,36.0
6837,1580,33722,0.186,22,0,10.5,3,12,2.55,89.0,36.0
6838,1580,33723,1.206,23,0,11.0,3,12,2.9,88.0,28.8
6839,1580,33724,0.321,24,0,11.5,3,12,3.0,87.5,28.8
6840,1580,33725,0.257,25,0,12.0,3,12,3.1,87.0,36.0
6841,1580,33726,0.232,26,0,12.5,3,12,3.65,86.5,36.0
6842,1580,33727,0.227,27,0,13.0,3,12,4.2,86.0,32.4
6843,1580,33728,2.232,28,0,13.5,3,12,4.1,85.0,32.4
6844,1580,33729,1.176,29,0,14.0,3,12,4.0,84.0,32.4
6845,1580,33730,0.285,30,0,14.5,3,12,3.85,84.0,32.4
6846,1580,33731,0.228,31,0,15.0,3,12,3.7,84.0,25.2
6847,1580,33732,0.213,32,0,15.5,3,12,3.35,85.0,25.2
6848,1580,33733,0.219,33,0,16.0,3,12,3.0,86.0,25.2
6849,1580,33734,0.208,34,0,16.5,3,12,2.8,87.5,25.2
6850,1580,33735,0.212,35,0,17.0,3,12,2.6,89.0,25.2
6851,1580,33736,0.236,36,0,17.5,3,12,2.45,90.0,25.2
