,Date,Power,Timepoint,holidays,Hour,Days,Month,Temperature,humiduity,Wind_speed
14276,49221,0.025,21,0,10.0,7,5,8.4,76.0,32.4
14277,49222,0.02,22,0,10.5,7,5,9.0,77.0,32.4
14278,49223,0.014,23,0,11.0,7,5,9.6,78.0,32.4
14279,49224,0.025,24,0,11.5,7,5,9.4,77.0,32.4
14280,49225,0.009,25,0,12.0,7,5,9.2,76.0,32.4
14281,49226,0.025,26,0,12.5,7,5,9.55,72.5,32.4
14282,49227,0.025,27,0,13.0,7,5,9.9,69.0,32.4
14283,49228,0.01,28,0,13.5,7,5,10.2,66.0,32.4
14284,49229,0.025,29,0,14.0,7,5,10.5,63.0,28.8
14285,49230,0.01,30,0,14.5,7,5,10.7,65.5,28.8
14286,49231,0.025,31,0,15.0,7,5,10.9,68.0,25.2
14287,49232,0.025,32,0,15.5,7,5,10.85,67.5,25.2
14288,49233,0.009,33,0,16.0,7,5,10.8,67.0,28.8
14289,49234,0.025,34,0,16.5,7,5,10.9,64.5,28.8
14290,49235,0.024,35,0,17.0,7,5,11.0,62.0,28.8
14291,49236,0.011,36,0,17.5,7,5,10.45,63.5,28.8
14292,49237,0.025,37,0,18.0,7,5,9.9,65.0,28.8
14293,49238,0.009,38,0,18.5,7,5,9.85,66.5,28.8
14294,49239,0.025,39,0,19.0,7,5,9.8,68.0,25.2
14295,49240,0.025,40,0,19.5,7,5,9.3,72.5,25.2
14296,49241,0.009,41,0,20.0,7,5,8.8,77.0,18.0
14297,49242,0.025,42,0,20.5,7,5,8.2,80.0,18.0
14298,49243,0.025,43,0,21.0,7,5,7.6,83.0,18.0
14299,49244,0.009,44,0,21.5,7,5,7.5,85.0,18.0
14300,49245,0.025,45,0,22.0,7,5,7.4,87.0,14.4
14301,49246,0.01,46,0,22.5,7,5,7.0,88.5,14.4
14302,49247,0.517,47,0,23.0,7,5,6.6,90.0,10.8
14303,49248,0.396,48,0,23.5,7,5,6.7,84.5,10.8
14304,49301,0.015,1,0,0.0,8,5,6.8,79.0,21.6
14305,49302,0.031,2,0,0.5,8,5,6.2,82.0,21.6
14306,49303,0.014,3,0,1.0,8,5,5.6,85.0,21.6
14307,49304,0.028,4,0,1.5,8,5,5.8,86.5,21.6
14308,49305,0.028,5,0,2.0,8,5,6.0,88.0,21.6
14309,49306,0.012,6,0,2.5,8,5,6.1,86.0,21.6
14310,49307,0.029,7,0,3.0,8,5,6.2,84.0,21.6
14311,49308,0.013,8,0,3.5,8,5,6.0,85.0,21.6
14312,49309,0.029,9,0,4.0,8,5,5.8,86.0,21.6
14313,49310,0.904,10,0,4.5,8,5,6.25,81.5,21.6
14314,49311,0.059,11,0,5.0,8,5,6.7,77.0,25.2
14315,49312,0.026,12,0,5.5,8,5,6.65,78.0,25.2
14316,49313,0.009,13,0,6.0,8,5,6.6,79.0,28.8
14317,49314,0.026,14,0,6.5,8,5,7.45,74.5,28.8
14318,49315,0.009,15,0,7.0,8,5,8.3,70.0,32.4
14319,49316,0.025,16,0,7.5,8,5,8.6,69.5,32.4
14320,49317,0.009,17,0,8.0,8,5,8.9,69.0,32.4
14321,49318,0.026,18,0,8.5,8,5,9.5,68.5,32.4
14322,49319,0.012,19,0,9.0,8,5,10.1,68.0,32.4
14323,49320,0.024,20,0,9.5,8,5,10.5,65.5,32.4
14324,49321,0.026,21,0,10.0,8,5,10.9,63.0,32.4
14325,49322,0.009,22,0,10.5,8,5,11.05,62.0,32.4
14326,49323,0.026,23,0,11.0,8,5,11.2,61.0,32.4
14327,49324,0.009,24,0,11.5,8,5,11.35,60.5,32.4
14328,49325,0.026,25,0,12.0,8,5,11.5,60.0,32.4
14329,49326,0.009,26,0,12.5,8,5,11.65,60.0,32.4
14330,49327,0.026,27,0,13.0,8,5,11.8,60.0,32.4
14331,49328,0.015,28,0,13.5,8,5,11.85,57.0,32.4
14332,49329,0.02,29,0,14.0,8,5,11.9,54.0,32.4
14333,49330,0.026,30,0,14.5,8,5,12.15,52.0,32.4
14334,49331,0.01,31,0,15.0,8,5,12.4,50.0,32.4
14335,49332,0.026,32,0,15.5,8,5,12.0,51.0,32.4
14336,49333,0.015,33,0,16.0,8,5,11.6,52.0,28.8
14337,49334,0.02,34,0,16.5,8,5,11.4,53.5,28.8
14338,49335,0.026,35,0,17.0,8,5,11.2,55.0,28.8
14339,49336,0.009,36,0,17.5,8,5,10.85,56.0,28.8
14340,49337,0.026,37,0,18.0,8,5,10.5,57.0,25.2
14341,49338,0.025,38,0,18.5,8,5,10.05,59.0,25.2
14342,49339,0.009,39,0,19.0,8,5,9.6,61.0,25.2
14343,49340,0.025,40,0,19.5,8,5,8.45,66.5,25.2
14344,49341,0.009,41,0,20.0,8,5,7.3,72.0,14.4
14345,49342,0.025,42,0,20.5,8,5,7.15,71.0,14.4
14346,49343,0.025,43,0,21.0,8,5,7.0,70.0,10.8
14347,49344,0.009,44,0,21.5,8,5,6.4,76.0,10.8
14348,49345,0.025,45,0,22.0,8,5,5.8,82.0,10.8
14349,49346,0.015,46,0,22.5,8,5,5.15,84.0,10.8
14350,49347,0.02,47,0,23.0,8,5,4.5,86.0,14.4
14351,49348,0.026,48,0,23.5,8,5,3.7,91.0,14.4
14352,49401,0.009,1,0,0.0,9,5,2.9,96.0,10.8
14353,49402,0.026,2,0,0.5,9,5,2.3,96.5,10.8
14354,49403,0.01,3,0,1.0,9,5,1.7,97.0,7.2
14355,49404,0.026,4,0,1.5,9,5,2.65,96.5,7.2
14356,49405,0.026,5,0,2.0,9,5,3.6,96.0,10.8
14357,49406,0.01,6,0,2.5,9,5,3.45,95.0,10.8
14358,49407,0.026,7,0,3.0,9,5,3.3,94.0,14.4
14359,49408,0.01,8,0,3.5,9,5,2.8,92.5,14.4
14360,49409,0.026,9,0,4.0,9,5,2.3,91.0,10.8
14361,49410,0.01,10,0,4.5,9,5,2.7,91.5,10.8
14362,49411,0.026,11,0,5.0,9,5,3.1,92.0,3.6
14363,49412,0.009,12,0,5.5,9,5,3.9,92.0,3.6
14364,49413,0.026,13,0,6.0,9,5,4.7,92.0,10.8
14365,49414,0.018,14,0,6.5,9,5,6.25,85.0,10.8
14366,49415,0.017,15,0,7.0,9,5,7.8,78.0,14.4
14367,49416,0.026,16,0,7.5,9,5,8.25,76.0,14.4
14368,49417,0.009,17,0,8.0,9,5,8.7,74.0,18.0
14369,49418,0.026,18,0,8.5,9,5,9.0,72.5,18.0
14370,49419,0.009,19,0,9.0,9,5,9.3,71.0,21.6
14371,49420,0.026,20,0,9.5,9,5,9.8,68.5,21.6
14372,49421,0.009,21,0,10.0,9,5,10.3,66.0,14.4
14373,49422,0.026,22,0,10.5,9,5,10.4,65.5,14.4
14374,49423,0.009,23,0,11.0,9,5,10.5,65.0,14.4
14375,49424,0.026,24,0,11.5,9,5,10.75,66.5,14.4
14376,49425,0.009,25,0,12.0,9,5,11.0,68.0,18.0
14377,49426,0.026,26,0,12.5,9,5,11.1,66.5,18.0
14378,49427,0.024,27,0,13.0,9,5,11.2,65.0,21.6
14379,49428,0.011,28,0,13.5,9,5,11.65,64.5,21.6
14380,49429,0.026,29,0,14.0,9,5,12.1,64.0,18.0
14381,49430,0.009,30,0,14.5,9,5,11.75,64.0,18.0
14382,49431,0.026,31,0,15.0,9,5,11.4,64.0,14.4
14383,49432,0.012,32,0,15.5,9,5,11.15,62.5,14.4
14384,49433,0.022,33,0,16.0,9,5,10.9,61.0,14.4
14385,49434,0.025,34,0,16.5,9,5,10.55,63.0,14.4
14386,49435,0.009,35,0,17.0,9,5,10.2,65.0,10.8
14387,49436,0.025,36,0,17.5,9,5,10.25,64.0,10.8
14388,49437,0.013,37,0,18.0,9,5,10.3,63.0,7.2
14389,49438,0.022,38,0,18.5,9,5,10.1,64.5,7.2
14390,49439,0.025,39,0,19.0,9,5,9.9,66.0,7.2
14391,49440,0.009,40,0,19.5,9,5,9.65,66.5,7.2
14392,49441,0.025,41,0,20.0,9,5,9.4,67.0,7.2
14393,49442,0.013,42,0,20.5,9,5,9.35,68.0,7.2
14394,49443,0.022,43,0,21.0,9,5,9.3,69.0,7.2
14395,49444,0.025,44,0,21.5,9,5,8.6,76.5,7.2
14396,49445,0.009,45,0,22.0,9,5,7.9,84.0,7.2
14397,49446,0.026,46,0,22.5,9,5,7.7,87.5,7.2
14398,49447,0.009,47,0,23.0,9,5,7.5,91.0,10.8
14399,49448,0.051,48,0,23.5,9,5,7.55,87.5,10.8
14400,49501,0.031,1,0,0.0,10,5,7.6,84.0,14.4
14401,49502,0.014,2,0,0.5,10,5,7.2,86.0,14.4
14402,49503,0.029,3,0,1.0,10,5,6.8,88.0,21.6
14403,49504,0.012,4,0,1.5,10,5,6.25,88.5,21.6
14404,49505,0.029,5,0,2.0,10,5,5.7,89.0,21.6
14405,49506,0.012,6,0,2.5,10,5,5.15,90.0,21.6
14406,49507,0.029,7,0,3.0,10,5,4.6,91.0,21.6
14407,49508,0.012,8,0,3.5,10,5,4.25,88.5,21.6
14408,49509,0.029,9,0,4.0,10,5,3.9,86.0,25.2
14409,49510,0.028,10,0,4.5,10,5,3.45,87.5,25.2
14410,49511,0.012,11,0,5.0,10,5,3.0,89.0,18.0
14411,49512,0.029,12,0,5.5,10,5,3.5,87.5,18.0
14412,49513,0.012,13,0,6.0,10,5,4.0,86.0,14.4
14413,49514,0.029,14,0,6.5,10,5,4.9,83.0,14.4
14414,49515,0.012,15,0,7.0,10,5,5.8,80.0,14.4
14415,49516,0.029,16,0,7.5,10,5,6.55,79.5,14.4
14416,49517,0.013,17,0,8.0,10,5,7.3,79.0,18.0
14417,49518,0.029,18,0,8.5,10,5,7.8,78.0,18.0
14418,49519,0.012,19,0,9.0,10,5,8.3,77.0,18.0
14419,49520,0.03,20,0,9.5,10,5,8.2,81.0,18.0
14420,49521,0.013,21,0,10.0,10,5,8.1,85.0,25.2
14421,49522,0.679,22,0,10.5,10,5,7.8,85.5,25.2
14422,49523,0.928,23,0,11.0,10,5,7.5,86.0,28.8
14423,49524,0.113,24,0,11.5,10,5,8.05,83.0,28.8
14424,49525,0.05,25,0,12.0,10,5,8.6,80.0,28.8
14425,49526,0.01,26,0,12.5,10,5,8.95,78.0,28.8
14426,49527,0.026,27,0,13.0,10,5,9.3,76.0,28.8
14427,49528,0.01,28,0,13.5,10,5,9.05,72.0,28.8
14428,49529,0.026,29,0,14.0,10,5,8.8,68.0,28.8
14429,49530,0.026,30,0,14.5,10,5,8.6,67.0,28.8
14430,49531,0.01,31,0,15.0,10,5,8.4,66.0,28.8
14431,49532,0.026,32,0,15.5,10,5,8.05,67.5,28.8
14432,49533,0.01,33,0,16.0,10,5,7.7,69.0,25.2
14433,49534,0.026,34,0,16.5,10,5,7.8,68.5,25.2
14434,49535,0.015,35,0,17.0,10,5,7.9,68.0,18.0
14435,49536,0.021,36,0,17.5,10,5,7.65,68.0,18.0
14436,49537,0.026,37,0,18.0,10,5,7.4,68.0,14.4
14437,49538,0.01,38,0,18.5,10,5,7.25,69.0,14.4
14438,49539,0.035,39,0,19.0,10,5,7.1,70.0,10.8
14439,49540,0.027,40,0,19.5,10,5,6.5,66.5,10.8
14440,49541,0.036,41,0,20.0,10,5,5.9,63.0,18.0
14441,49542,0.103,42,0,20.5,10,5,5.25,64.5,18.0
14442,49543,0.104,43,0,21.0,10,5,4.6,66.0,14.4
14443,49544,0.119,44,0,21.5,10,5,4.25,70.0,14.4
14444,49545,0.107,45,0,22.0,10,5,3.9,74.0,18.0
14445,49546,0.09,46,0,22.5,10,5,2.85,78.5,18.0
14446,49547,0.017,47,0,23.0,10,5,1.8,83.0,14.4
14447,49548,0.029,48,0,23.5,10,5,1.55,85.0,14.4
14448,49601,0.031,1,0,0.0,11,5,1.3,87.0,14.4
14449,49602,0.013,2,0,0.5,11,5,0.9,88.5,14.4
14450,49603,0.029,3,0,1.0,11,5,0.5,90.0,14.4
14451,49604,0.012,4,0,1.5,11,5,0.1,92.0,14.4
14452,49605,0.029,5,0,2.0,11,5,-0.3,94.0,14.4
14453,49606,0.012,6,0,2.5,11,5,-0.55,94.0,14.4
14454,49607,0.029,7,0,3.0,11,5,-0.8,94.0,14.4
14455,49608,0.013,8,0,3.5,11,5,-0.7,95.0,14.4
14456,49609,0.029,9,0,4.0,11,5,-0.6,96.0,14.4
14457,49610,0.013,10,0,4.5,11,5,-0.6,96.5,14.4
14458,49611,0.029,11,0,5.0,11,5,-0.6,97.0,14.4
14459,49612,0.018,12,0,5.5,11,5,0.4,95.5,14.4
14460,49613,0.023,13,0,6.0,11,5,1.4,94.0,14.4
14461,49614,0.024,14,0,6.5,11,5,2.75,89.0,14.4
14462,49615,0.017,15,0,7.0,11,5,4.1,84.0,18.0
14463,49616,0.027,16,0,7.5,11,5,5.15,76.5,18.0
14464,49617,0.613,17,0,8.0,11,5,6.2,69.0,18.0
14465,49618,0.201,18,0,8.5,11,5,7.05,61.0,18.0
14466,49619,0.01,19,0,9.0,11,5,7.9,53.0,21.6
14467,49620,0.026,20,0,9.5,11,5,8.35,50.5,21.6
14468,49621,0.009,21,0,10.0,11,5,8.8,48.0,21.6
14469,49622,0.026,22,0,10.5,11,5,8.95,51.0,21.6
14470,49623,0.009,23,0,11.0,11,5,9.1,54.0,14.4
14471,49624,0.026,24,0,11.5,11,5,9.4,55.0,14.4
14472,49625,0.009,25,0,12.0,11,5,9.7,56.0,14.4
14473,49626,0.026,26,0,12.5,11,5,9.45,58.5,14.4
14474,49627,0.009,27,0,13.0,11,5,9.2,61.0,10.8
14475,49628,0.026,28,0,13.5,11,5,9.05,63.0,10.8
14476,49629,0.009,29,0,14.0,11,5,8.9,65.0,14.4
14477,49630,0.026,30,0,14.5,11,5,8.6,69.5,14.4
14478,49631,0.017,31,0,15.0,11,5,8.3,74.0,18.0
14479,49632,0.018,32,0,15.5,11,5,7.45,80.5,18.0
14480,49633,0.026,33,0,16.0,11,5,6.6,87.0,10.8
14481,49634,0.009,34,0,16.5,11,5,7.25,85.5,10.8
14482,49635,0.026,35,0,17.0,11,5,7.9,84.0,3.6
14483,49636,0.009,36,0,17.5,11,5,7.7,84.0,3.6
14484,49637,0.026,37,0,18.0,11,5,7.5,84.0,10.8
14485,49638,0.026,38,0,18.5,11,5,6.0,87.0,10.8
14486,49639,0.01,39,0,19.0,11,5,4.5,90.0,14.4
14487,49640,0.026,40,0,19.5,11,5,4.8,92.5,14.4
14488,49641,0.01,41,0,20.0,11,5,5.1,95.0,7.2
14489,49642,0.026,42,0,20.5,11,5,5.15,95.0,7.2
14490,49643,0.02,43,0,21.0,11,5,5.2,95.0,10.8
14491,49644,0.016,44,0,21.5,11,5,5.35,94.0,10.8
14492,49645,0.172,45,0,22.0,11,5,5.5,93.0,14.4
14493,49646,0.858,46,0,22.5,11,5,5.3,93.5,14.4
14494,49647,0.634,47,0,23.0,11,5,5.1,94.0,14.4
14495,49648,0.149,48,0,23.5,11,5,4.4,94.5,14.4
14496,49701,0.085,1,0,0.0,12,5,3.7,95.0,14.4
14497,49702,0.021,2,0,0.5,12,5,3.0,92.0,14.4
14498,49703,0.023,3,0,1.0,12,5,2.3,89.0,18.0
14499,49704,0.029,4,0,1.5,12,5,1.3,91.5,18.0
14500,49705,0.012,5,0,2.0,12,5,0.3,94.0,14.4
14501,49706,0.029,6,0,2.5,12,5,0.1,95.0,14.4
14502,49707,0.012,7,0,3.0,12,5,-0.1,96.0,14.4
14503,49708,0.028,8,0,3.5,12,5,-0.2,96.5,14.4
14504,49709,0.012,9,0,4.0,12,5,-0.3,97.0,10.8
14505,49710,0.029,10,0,4.5,12,5,-0.1,97.0,10.8
14506,49711,0.018,11,0,5.0,12,5,0.1,97.0,14.4
14507,49712,0.14,12,0,5.5,12,5,1.0,95.5,14.4
14508,49713,0.158,13,0,6.0,12,5,1.9,94.0,14.4
14509,49714,0.065,14,0,6.5,12,5,2.9,91.5,14.4
14510,49715,0.029,15,0,7.0,12,5,3.9,89.0,21.6
14511,49716,0.012,16,0,7.5,12,5,4.8,86.0,21.6
14512,49717,0.093,17,0,8.0,12,5,5.7,83.0,18.0
14513,49718,0.073,18,0,8.5,12,5,5.8,81.5,18.0
14514,49719,0.026,19,0,9.0,12,5,5.9,80.0,18.0
14515,49720,0.009,20,0,9.5,12,5,7.1,77.0,18.0
14516,49721,0.026,21,0,10.0,12,5,8.3,74.0,21.6
14517,49722,0.026,22,0,10.5,12,5,7.15,75.5,21.6
14518,49723,0.009,23,0,11.0,12,5,6.0,77.0,18.0
14519,49724,0.026,24,0,11.5,12,5,6.75,74.0,18.0
14520,49725,0.009,25,0,12.0,12,5,7.5,71.0,25.2
14521,49726,0.026,26,0,12.5,12,5,7.85,70.5,25.2
14522,49727,0.009,27,0,13.0,12,5,8.2,70.0,25.2
14523,49728,0.026,28,0,13.5,12,5,8.3,68.5,25.2
14524,49729,0.026,29,0,14.0,12,5,8.4,67.0,18.0
14525,49730,0.009,30,0,14.5,12,5,8.5,66.5,18.0
14526,49731,0.025,31,0,15.0,12,5,8.6,66.0,21.6
14527,49732,0.009,32,0,15.5,12,5,8.75,65.5,21.6
14528,49733,0.025,33,0,16.0,12,5,8.9,65.0,18.0
14529,49734,0.025,34,0,16.5,12,5,8.9,65.5,18.0
14530,49735,0.009,35,0,17.0,12,5,8.9,66.0,18.0
14531,49736,0.025,36,0,17.5,12,5,8.55,67.0,18.0
14532,49737,0.015,37,0,18.0,12,5,8.2,68.0,14.4
14533,49738,0.02,38,0,18.5,12,5,7.95,68.0,14.4
14534,49739,0.025,39,0,19.0,12,5,7.7,68.0,14.4
14535,49740,0.009,40,0,19.5,12,5,6.5,70.5,14.4
14536,49741,0.025,41,0,20.0,12,5,5.3,73.0,10.8
14537,49742,0.025,42,0,20.5,12,5,4.1,78.0,10.8
14538,49743,0.009,43,0,21.0,12,5,2.9,83.0,10.8
14539,49744,0.026,44,0,21.5,12,5,2.55,85.5,10.8
14540,49745,0.009,45,0,22.0,12,5,2.2,88.0,7.2
14541,49746,0.07,46,0,22.5,12,5,1.5,89.5,7.2
14542,49747,0.576,47,0,23.0,12,5,0.8,91.0,3.6
14543,49748,0.904,48,0,23.5,12,5,0.85,92.5,3.6
14544,49801,0.093,1,0,0.0,13,5,0.9,94.0,7.2
14545,49802,0.015,2,0,0.5,13,5,2.0,94.0,7.2
14546,49803,0.031,3,0,1.0,13,5,3.1,94.0,7.2
14547,49804,0.028,4,0,1.5,13,5,3.45,91.5,7.2
14548,49805,0.016,5,0,2.0,13,5,3.8,89.0,7.2
14549,49806,0.029,6,0,2.5,13,5,2.45,89.5,7.2
14550,49807,0.013,7,0,3.0,13,5,1.1,90.0,7.2
14551,49808,0.029,8,0,3.5,13,5,1.6,92.0,7.2
14552,49809,0.013,9,0,4.0,13,5,2.1,94.0,7.2
14553,49810,0.029,10,0,4.5,13,5,2.95,93.5,7.2
14554,49811,0.027,11,0,5.0,13,5,3.8,93.0,7.2
14555,49812,0.13,12,0,5.5,13,5,4.5,89.0,7.2
14556,49813,0.163,13,0,6.0,13,5,5.2,85.0,7.2
14557,49814,0.069,14,0,6.5,13,5,6.35,78.5,7.2
14558,49815,0.029,15,0,7.0,13,5,7.5,72.0,10.8
14559,49816,0.012,16,0,7.5,13,5,8.1,68.0,10.8
14560,49817,0.029,17,0,8.0,13,5,8.7,64.0,18.0
14561,49818,0.012,18,0,8.5,13,5,9.35,64.0,18.0
14562,49819,0.697,19,0,9.0,13,5,10.0,64.0,18.0
14563,49820,0.026,20,0,9.5,13,5,10.3,62.5,18.0
14564,49821,0.009,21,0,10.0,13,5,10.6,61.0,21.6
14565,49822,0.025,22,0,10.5,13,5,11.0,57.5,21.6
14566,49823,0.009,23,0,11.0,13,5,11.4,54.0,21.6
14567,49824,0.025,24,0,11.5,13,5,11.4,54.5,21.6
14568,49825,0.009,25,0,12.0,13,5,11.4,55.0,21.6
14569,49826,0.025,26,0,12.5,13,5,11.8,55.0,21.6
14570,49827,0.025,27,0,13.0,13,5,12.2,55.0,21.6
14571,49828,0.009,28,0,13.5,13,5,12.3,55.0,21.6
14572,49829,0.025,29,0,14.0,13,5,12.4,55.0,28.8
14573,49830,0.009,30,0,14.5,13,5,12.2,57.0,28.8
14574,49831,0.025,31,0,15.0,13,5,12.0,59.0,21.6
14575,49832,0.025,32,0,15.5,13,5,11.95,61.5,21.6
14576,49833,0.009,33,0,16.0,13,5,11.9,64.0,21.6
14577,49834,0.025,34,0,16.5,13,5,11.4,69.0,21.6
14578,49835,0.009,35,0,17.0,13,5,10.9,74.0,25.2
14579,49836,0.025,36,0,17.5,13,5,10.6,74.5,25.2
14580,49837,0.025,37,0,18.0,13,5,10.3,75.0,28.8
14581,49838,0.009,38,0,18.5,13,5,9.85,80.5,28.8
14582,49839,0.025,39,0,19.0,13,5,9.4,86.0,28.8
14583,49840,0.017,40,0,19.5,13,5,8.9,90.0,28.8
14584,49841,0.018,41,0,20.0,13,5,8.4,94.0,21.6
14585,49842,0.026,42,0,20.5,13,5,8.45,94.0,21.6
14586,49843,0.009,43,0,21.0,13,5,8.5,94.0,14.4
14587,49844,0.025,44,0,21.5,13,5,8.65,93.5,14.4
14588,49845,0.249,45,0,22.0,13,5,8.8,93.0,10.8
14589,49846,0.93,46,0,22.5,13,5,8.8,94.0,10.8
14590,49847,0.14,47,0,23.0,13,5,8.8,95.0,14.4
14591,49848,0.103,48,0,23.5,13,5,8.65,95.5,14.4
14592,49901,0.183,1,0,0.0,14,5,8.5,96.0,14.4
14593,49902,0.015,2,0,0.5,14,5,8.35,95.5,14.4
14594,49903,0.031,3,0,1.0,14,5,8.2,95.0,18.0
14595,49904,0.031,4,0,1.5,14,5,8.1,95.0,18.0
14596,49905,0.013,5,0,2.0,14,5,8.0,95.0,14.4
14597,49906,0.029,6,0,2.5,14,5,7.75,95.5,14.4
14598,49907,0.012,7,0,3.0,14,5,7.5,96.0,18.0
14599,49908,0.029,8,0,3.5,14,5,6.6,97.0,18.0
14600,49909,0.012,9,0,4.0,14,5,5.7,98.0,14.4
14601,49910,0.029,10,0,4.5,14,5,5.55,98.5,14.4
14602,49911,0.012,11,0,5.0,14,5,5.4,99.0,18.0
14603,49912,0.152,12,0,5.5,14,5,5.75,98.5,18.0
14604,49913,0.164,13,0,6.0,14,5,6.1,98.0,18.0
14605,49914,0.076,14,0,6.5,14,5,7.0,96.5,18.0
14606,49915,0.029,15,0,7.0,14,5,7.9,95.0,18.0
14607,49916,0.013,16,0,7.5,14,5,8.65,90.5,18.0
14608,49917,0.037,17,0,8.0,14,5,9.4,86.0,21.6
14609,49918,0.446,18,0,8.5,14,5,10.1,79.0,21.6
14610,49919,0.026,19,0,9.0,14,5,10.8,72.0,18.0
14611,49920,0.009,20,0,9.5,14,5,10.15,73.0,18.0
14612,49921,0.026,21,0,10.0,14,5,9.5,74.0,21.6
14613,49922,0.013,22,0,10.5,14,5,10.65,69.0,21.6
14614,49923,0.023,23,0,11.0,14,5,11.8,64.0,18.0
14615,49924,0.026,24,0,11.5,14,5,12.45,64.5,18.0
14616,49925,0.009,25,0,12.0,14,5,13.1,65.0,18.0
14617,49926,0.026,26,0,12.5,14,5,12.3,69.0,18.0
14618,49927,0.009,27,0,13.0,14,5,11.5,73.0,25.2
14619,49928,0.026,28,0,13.5,14,5,12.45,66.0,25.2
14620,49929,0.025,29,0,14.0,14,5,13.4,59.0,14.4
14621,49930,0.009,30,0,14.5,14,5,13.1,63.0,14.4
14622,49931,0.026,31,0,15.0,14,5,12.8,67.0,7.2
14623,49932,0.01,32,0,15.5,14,5,13.3,58.5,7.2
14624,49933,0.025,33,0,16.0,14,5,13.8,50.0,10.8
14625,49934,0.025,34,0,16.5,14,5,11.95,66.5,10.8
14626,49935,0.009,35,0,17.0,14,5,10.1,83.0,3.6
14627,49936,0.185,36,0,17.5,14,5,10.0,85.0,3.6
14628,49937,0.125,37,0,18.0,14,5,9.9,87.0,10.8
14629,49938,0.074,38,0,18.5,14,5,10.25,84.5,10.8
14630,49939,0.069,39,0,19.0,14,5,10.6,82.0,7.2
14631,49940,0.143,40,0,19.5,14,5,9.4,85.0,7.2
14632,49941,0.036,41,0,20.0,14,5,8.2,88.0,7.2
14633,49942,0.133,42,0,20.5,14,5,7.1,91.5,7.2
14634,49943,0.174,43,0,21.0,14,5,6.0,95.0,7.2
14635,49944,0.094,44,0,21.5,14,5,5.95,95.0,7.2
14636,49945,0.02,45,0,22.0,14,5,5.9,95.0,10.8
14637,49946,0.129,46,0,22.5,14,5,5.7,94.5,10.8
14638,49947,0.161,47,0,23.0,14,5,5.5,94.0,14.4
14639,49948,0.139,48,0,23.5,14,5,5.05,93.5,14.4
14640,50001,0.092,1,0,0.0,15,5,4.6,93.0,10.8
14641,50002,0.021,2,0,0.5,15,5,4.65,94.0,10.8
14642,50003,0.07,3,0,1.0,15,5,4.7,95.0,14.4
14643,50004,0.062,4,0,1.5,15,5,4.75,95.0,14.4
14644,50005,0.025,5,0,2.0,15,5,4.8,95.0,18.0
14645,50006,0.047,6,0,2.5,15,5,4.6,95.5,18.0
14646,50007,0.039,7,0,3.0,15,5,4.4,96.0,14.4
14647,50008,0.023,8,0,3.5,15,5,4.15,96.5,14.4
14648,50009,0.039,9,0,4.0,15,5,3.9,97.0,14.4
14649,50010,0.023,10,0,4.5,15,5,4.1,97.0,14.4
14650,50011,0.039,11,0,5.0,15,5,4.3,97.0,14.4
14651,50012,0.152,12,0,5.5,15,5,4.95,96.0,14.4
14652,50013,0.087,13,0,6.0,15,5,5.6,95.0,14.4
14653,50014,0.039,14,0,6.5,15,5,6.15,93.5,14.4
14654,50015,0.023,15,0,7.0,15,5,6.7,92.0,18.0
14655,50016,0.039,16,0,7.5,15,5,7.2,91.0,18.0
14656,50017,0.032,17,0,8.0,15,5,7.7,90.0,18.0
14657,50018,0.029,18,0,8.5,15,5,8.95,83.5,18.0
14658,50019,0.039,19,0,9.0,15,5,10.2,77.0,18.0
14659,50020,0.023,20,0,9.5,15,5,10.45,71.5,18.0
14660,50021,0.039,21,0,10.0,15,5,10.7,66.0,21.6
14661,50022,0.025,22,0,10.5,15,5,11.3,61.0,21.6
14662,50023,0.74,23,0,11.0,15,5,11.9,56.0,25.2
14663,50024,1.736,24,0,11.5,15,5,11.9,57.5,25.2
14664,50025,0.254,25,0,12.0,15,5,11.9,59.0,25.2
14665,50026,0.123,26,0,12.5,15,5,12.95,59.0,25.2
14666,50027,0.052,27,0,13.0,15,5,14.0,59.0,21.6
14667,50028,0.028,28,0,13.5,15,5,14.05,57.0,21.6
14668,50029,0.013,29,0,14.0,15,5,14.1,55.0,25.2
14669,50030,0.028,30,0,14.5,15,5,13.9,55.0,25.2
14670,50031,0.028,31,0,15.0,15,5,13.7,55.0,21.6
14671,50032,0.013,32,0,15.5,15,5,13.85,51.5,21.6
14672,50033,0.028,33,0,16.0,15,5,14.0,48.0,25.2
14673,50034,0.028,34,0,16.5,15,5,14.1,50.0,25.2
14674,50035,0.019,35,0,17.0,15,5,14.2,52.0,25.2
14675,50036,0.021,36,0,17.5,15,5,13.95,50.0,25.2
14676,50037,0.028,37,0,18.0,15,5,13.7,48.0,25.2
14677,50038,0.028,38,0,18.5,15,5,13.15,50.5,25.2
14678,50039,1.546,39,0,19.0,15,5,12.6,53.0,28.8
14679,50040,0.157,40,0,19.5,15,5,11.9,59.0,28.8
14680,50041,0.104,41,0,20.0,15,5,11.2,65.0,28.8
14681,50042,0.153,42,0,20.5,15,5,10.65,61.5,28.8
14682,50043,0.173,43,0,21.0,15,5,10.1,58.0,25.2
14683,50044,0.163,44,0,21.5,15,5,9.95,60.0,25.2
14684,50045,0.034,45,0,22.0,15,5,9.8,62.0,32.4
14685,50046,0.036,46,0,22.5,15,5,9.5,72.5,32.4
