,Line,Date,Power,Timepoint,holidays,Hour,Days,Month,Temperature,humiduity,Wind_speed
15380,1139,51521,4.423,21,0,10,30,5,12,74,21.6
15381,1139,51522,0.671,22,0,10.5,30,5,12.85,67,21.6
15382,1139,51523,1.037,23,0,11,30,5,13.7,60,25.2
15383,1139,51524,0.579,24,0,11.5,30,5,13.65,61,25.2
15384,1139,51525,0.258,25,0,12,30,5,13.6,62,21.6
15385,1139,51526,2.736,26,0,12.5,30,5,14.55,57.5,21.6
15386,1139,51527,1.894,27,0,13,30,5,15.5,53,21.6
15387,1139,51528,2.075,28,0,13.5,30,5,15.6,53,21.6
15388,1139,51529,4,29,0,14,30,5,15.7,53,18
15389,1139,51530,2.968,30,0,14.5,30,5,16.2,50.5,18
15390,1139,51531,0.145,31,0,15,30,5,16.7,48,14.4
15391,1139,51532,0.531,32,0,15.5,30,5,16.35,48,14.4
15392,1139,51533,0.249,33,0,16,30,5,16,48,7.2
15393,1139,51534,0.939,34,0,16.5,30,5,15.3,54,7.2
15394,1139,51535,0.326,35,0,17,30,5,14.6,60,14.4
15395,1139,51536,0.253,36,0,17.5,30,5,14.55,59,14.4
15396,1139,51537,0.217,37,0,18,30,5,14.5,58,10.8
15397,1139,51538,0.033,38,0,18.5,30,5,13.9,61.5,10.8
15398,1139,51539,1.469,39,0,19,30,5,13.3,65,10.8
15399,1139,51540,1.893,40,0,19.5,30,5,12.65,66.5,10.8
15400,1139,51541,1.272,41,0,20,30,5,12,68,10.8
15401,1139,51542,2.324,42,0,20.5,30,5,11,73,10.8
15402,1139,51543,1.379,43,0,21,30,5,10,78,10.8
15403,1139,51544,1.461,44,0,21.5,30,5,9.6,85.5,10.8
15404,1139,51545,0.737,45,0,22,30,5,9.2,93,10.8
15405,1139,51546,0.768,46,0,22.5,30,5,9,94,10.8
15406,1139,51547,0.669,47,0,23,30,5,8.8,95,7.2
15407,1139,51548,0.553,48,0,23.5,30,5,8.95,92.5,7.2
15408,1139,51601,0.607,1,0,0,31,5,9.1,90,10.8
15409,1139,51602,0.501,2,0,0.5,31,5,9.05,92,10.8
15410,1139,51603,0.144,3,0,1,31,5,9,94,10.8
15411,1139,51604,0.109,4,0,1.5,31,5,8.5,93.5,10.8
15412,1139,51605,0.11,5,0,2,31,5,8,93,10.8
15413,1139,51606,0.248,6,0,2.5,31,5,6.7,94,10.8
15414,1139,51607,0.242,7,0,3,31,5,5.4,95,7.2
15415,1139,51608,0.12,8,0,3.5,31,5,5.5,96,7.2
15416,1139,51609,0.109,9,0,4,31,5,5.6,97,7.2
15417,1139,51610,0.142,10,0,4.5,31,5,7.05,97,7.2
15418,1139,51611,0.269,11,0,5,31,5,8.5,97,7.2
15419,1139,51612,0.176,12,0,5.5,31,5,9.3,97,7.2
15420,1139,51613,0.107,13,0,6,31,5,10.1,97,10.8
15421,1139,51614,0.105,14,0,6.5,31,5,10.65,91.5,10.8
15422,1139,51615,0.176,15,0,7,31,5,11.2,86,14.4
15423,1139,51616,3.54,16,0,7.5,31,5,12.25,78,14.4
15424,1139,51617,0.682,17,0,8,31,5,13.3,70,18
15425,1139,51618,1.004,18,0,8.5,31,5,13.35,67,18
15426,1139,51619,0.085,19,0,9,31,5,13.4,64,25.2
15427,1139,51620,0.196,20,0,9.5,31,5,13.45,63.5,25.2
15428,1139,51621,0.073,21,0,10,31,5,13.5,63,25.2
15429,1139,51622,0.035,22,0,10.5,31,5,14.2,60.5,25.2
15430,1139,51623,0.034,23,0,11,31,5,14.9,58,25.2
15431,1139,51624,0.144,24,0,11.5,31,5,14.95,57,25.2
15432,1139,51625,0.179,25,0,12,31,5,15,56,25.2
15433,1139,51626,0.034,26,0,12.5,31,5,14.9,56.5,25.2
15434,1139,51627,0.034,27,0,13,31,5,14.8,57,28.8
15435,1139,51628,0.034,28,0,13.5,31,5,14.8,59,28.8
15436,1139,51629,0.183,29,0,14,31,5,14.8,61,28.8
15437,1139,51630,0.141,30,0,14.5,31,5,14.5,63,28.8
15438,1139,51631,0.034,31,0,15,31,5,14.2,65,25.2
15439,1139,51632,0.034,32,0,15.5,31,5,14.1,65,25.2
15440,1139,51633,0.06,33,0,16,31,5,14,65,32.4
15441,1139,51634,0.198,34,0,16.5,31,5,13.85,65,32.4
15442,1139,51635,0.098,35,0,17,31,5,13.7,65,25.2
15443,1139,51636,0.034,36,0,17.5,31,5,13.3,70.5,25.2
15444,1139,51637,0.032,37,0,18,31,5,12.9,76,25.2
15445,1139,51638,0.088,38,0,18.5,31,5,12.9,74,25.2
15446,1139,51639,0.193,39,0,19,31,5,12.9,72,18
15447,1139,51640,0.076,40,0,19.5,31,5,12.7,71,18
15448,1139,51641,0.034,41,0,20,31,5,12.5,70,18
15449,1139,51642,0.946,42,0,20.5,31,5,11.85,78.5,18
15450,1139,51643,0.581,43,0,21,31,5,11.2,87,14.4
15451,1139,51644,0.371,44,0,21.5,31,5,11,88,14.4
15452,1139,51645,0.623,45,0,22,31,5,10.8,89,10.8
15453,1139,51646,0.676,46,0,22.5,31,5,9.75,92,10.8
15454,1139,51647,0.678,47,0,23,31,5,8.7,95,7.2
15455,1139,51648,0.77,48,0,23.5,31,5,9,96,7.2
15456,1139,51701,0.645,1,0,0,1,6,9.3,97,10.8
15457,1139,51702,0.397,2,0,0.5,1,6,9.85,97,10.8
15458,1139,51703,0.283,3,0,1,1,6,10.4,97,25.2
15459,1139,51704,0.092,4,0,1.5,1,6,10.3,96.5,25.2
15460,1139,51705,0.213,5,0,2,1,6,10.2,96,25.2
15461,1139,51706,0.222,6,0,2.5,1,6,10.1,96.5,25.2
15462,1139,51707,0.091,7,0,3,1,6,10,97,21.6
15463,1139,51708,0.092,8,0,3.5,1,6,10,97.5,21.6
15464,1139,51709,0.092,9,0,4,1,6,10,98,18
15465,1139,51710,0.235,10,0,4.5,1,6,10.05,98.5,18
15466,1139,51711,0.193,11,0,5,1,6,10.1,99,14.4
15467,1139,51712,0.087,12,0,5.5,1,6,10.35,99,14.4
15468,1139,51713,0.087,13,0,6,1,6,10.6,99,7.2
15469,1139,51714,0.09,14,0,6.5,1,6,11.2,99,7.2
15470,1139,51715,0.227,15,0,7,1,6,11.8,99,14.4
15471,1139,51716,0.456,16,0,7.5,1,6,12.6,98,14.4
15472,1139,51717,1.045,17,0,8,1,6,13.4,97,18
15473,1139,51718,0.325,18,0,8.5,1,6,13.85,90,18
15474,1139,51719,0.262,19,0,9,1,6,14.3,83,18
15475,1139,51720,2.613,20,0,9.5,1,6,14.95,78.5,18
15476,1139,51721,0.579,21,0,10,1,6,15.6,74,21.6
15477,1139,51722,0.604,22,0,10.5,1,6,15.6,73,21.6
15478,1139,51723,3.341,23,0,11,1,6,15.6,72,21.6
15479,1139,51724,4.723,24,0,11.5,1,6,15.65,70.5,21.6
15480,1139,51725,1.004,25,0,12,1,6,15.7,69,25.2
15481,1139,51726,0.508,26,0,12.5,1,6,16.1,69,25.2
15482,1139,51727,0.034,27,0,13,1,6,16.5,69,21.6
15483,1139,51728,0.034,28,0,13.5,1,6,16.85,66.5,21.6
15484,1139,51729,1.311,29,0,14,1,6,17.2,64,14.4
15485,1139,51730,1.449,30,0,14.5,1,6,17.4,60.5,14.4
15486,1139,51731,3.61,31,0,15,1,6,17.6,57,14.4
15487,1139,51732,0.497,32,0,15.5,1,6,17.7,57,14.4
15488,1139,51733,0.516,33,0,16,1,6,17.8,57,14.4
15489,1139,51734,0.28,34,0,16.5,1,6,17.2,62.5,14.4
15490,1139,51735,0.466,35,0,17,1,6,16.6,68,7.2
15491,1139,51736,0.223,36,0,17.5,1,6,16.7,67,7.2
15492,1139,51737,0.202,37,0,18,1,6,16.8,66,3.6
15493,1139,51738,0.033,38,0,18.5,1,6,16.25,69.5,3.6
15494,1139,51739,0.19,39,0,19,1,6,15.7,73,10.8
15495,1139,51740,0.147,40,0,19.5,1,6,15.2,74,10.8
15496,1139,51741,0.034,41,0,20,1,6,14.7,75,10.8
15497,1139,51742,0.035,42,0,20.5,1,6,13.1,79,10.8
15498,1139,51743,0.835,43,0,21,1,6,11.5,83,7.2
15499,1139,51744,1.743,44,0,21.5,1,6,10.4,88,7.2
15500,1139,51745,0.742,45,0,22,1,6,9.3,93,7.2
15501,1139,51746,0.688,46,0,22.5,1,6,9.45,92.5,7.2
15502,1139,51747,0.837,47,0,23,1,6,9.6,92,3.6
15503,1139,51748,0.971,48,0,23.5,1,6,9,93.5,3.6
15504,1139,51801,0.725,1,0,0,2,6,8.4,95,7.2
15505,1139,51802,0.677,2,0,0.5,2,6,9.3,96,7.2
15506,1139,51803,0.671,3,0,1,2,6,10.2,97,7.2
15507,1139,51804,0.276,4,0,1.5,2,6,10.75,96,7.2
15508,1139,51805,0.175,5,0,2,2,6,11.3,95,14.4
15509,1139,51806,0.093,6,0,2.5,2,6,10.95,95,14.4
15510,1139,51807,0.093,7,0,3,2,6,10.6,95,18
15511,1139,51808,0.17,8,0,3.5,2,6,10.3,95,18
15512,1139,51809,0.253,9,0,4,2,6,10,95,14.4
15513,1139,51810,0.115,10,0,4.5,2,6,10.35,95,14.4
15514,1139,51811,0.093,11,0,5,2,6,10.7,95,18
15515,1139,51812,0.095,12,0,5.5,2,6,11.25,94,18
15516,1139,51813,0.216,13,0,6,2,6,11.8,93,21.6
15517,1139,51814,0.236,14,0,6.5,2,6,11.95,92,21.6
15518,1139,51815,0.093,15,0,7,2,6,12.1,91,21.6
15519,1139,51816,0.091,16,0,7.5,2,6,11.8,93,21.6
15520,1139,51817,0.09,17,0,8,2,6,11.5,95,14.4
15521,1139,51818,2.083,18,0,8.5,2,6,12.7,91.5,14.4
15522,1139,51819,2.826,19,0,9,2,6,13.9,88,10.8
15523,1139,51820,3.08,20,0,9.5,2,6,14.6,83,10.8
15524,1139,51821,0.413,21,0,10,2,6,15.3,78,7.2
15525,1139,51822,0.204,22,0,10.5,2,6,15.85,75.5,7.2
15526,1139,51823,0.237,23,0,11,2,6,16.4,73,7.2
15527,1139,51824,0.096,24,0,11.5,2,6,16.75,72.5,7.2
15528,1139,51825,0.266,25,0,12,2,6,17.1,72,14.4
15529,1139,51826,0.175,26,0,12.5,2,6,17.6,70,14.4
15530,1139,51827,0.261,27,0,13,2,6,18.1,68,14.4
15531,1139,51828,0.188,28,0,13.5,2,6,17.95,67,14.4
15532,1139,51829,0.098,29,0,14,2,6,17.8,66,18
15533,1139,51830,0.098,30,0,14.5,2,6,17.55,67,18
15534,1139,51831,0.148,31,0,15,2,6,17.3,68,18
15535,1139,51832,0.482,32,0,15.5,2,6,17.45,67.5,18
15536,1139,51833,0.259,33,0,16,2,6,17.6,67,18
15537,1139,51834,0.303,34,0,16.5,2,6,17.35,66,18
15538,1139,51835,0.095,35,0,17,2,6,17.1,65,21.6
15539,1139,51836,1.73,36,0,17.5,2,6,16.75,65,21.6
15540,1139,51837,0.571,37,0,18,2,6,16.4,65,18
15541,1139,51838,2.014,38,0,18.5,2,6,16.2,66,18
15542,1139,51839,2.473,39,0,19,2,6,16,67,18
15543,1139,51840,0.872,40,0,19.5,2,6,15.45,70.5,18
15544,1139,51841,0.447,41,0,20,2,6,14.9,74,14.4
15545,1139,51842,0.624,42,0,20.5,2,6,14.65,76.5,14.4
15546,1139,51843,0.514,43,0,21,2,6,14.4,79,7.2
15547,1139,51844,0.797,44,0,21.5,2,6,13.55,82.5,7.2
15548,1139,51845,0.679,45,0,22,2,6,12.7,86,10.8
15549,1139,51846,0.556,46,0,22.5,2,6,11.35,89,10.8
15550,1139,51847,0.547,47,0,23,2,6,10,92,7.2
15551,1139,51848,0.505,48,0,23.5,2,6,9.1,93.5,7.2
15552,1139,51901,0.257,1,0,0,3,6,8.2,95,3.6
15553,1139,51902,0.137,2,0,0.5,3,6,8.1,96,3.6
15554,1139,51903,0.092,3,0,1,3,6,8,97,10.8
15555,1139,51904,0.092,4,0,1.5,3,6,7.3,97.5,10.8
15556,1139,51905,0.27,5,0,2,3,6,6.6,98,7.2
15557,1139,51906,0.259,6,0,2.5,3,6,6.8,98.5,7.2
15558,1139,51907,0.134,7,0,3,3,6,7,99,10.8
15559,1139,51908,0.092,8,0,3.5,3,6,7.35,99.5,10.8
15560,1139,51909,0.092,9,0,4,3,6,7.7,100,7.2
15561,1139,51910,0.238,10,0,4.5,3,6,9.15,98.5,7.2
15562,1139,51911,0.262,11,0,5,3,6,10.6,97,3.6
15563,1139,51912,0.171,12,0,5.5,3,6,10.8,97,3.6
15564,1139,51913,0.037,13,0,6,3,6,11,97,10.8
15565,1139,51914,0.037,14,0,6.5,3,6,12.45,90,10.8
15566,1139,51915,0.089,15,0,7,3,6,13.9,83,14.4
15567,1139,51916,0.323,16,0,7.5,3,6,14.95,77,14.4
15568,1139,51917,1.032,17,0,8,3,6,16,71,18
15569,1139,51918,3.12,18,0,8.5,3,6,16.2,70,18
15570,1139,51919,0.563,19,0,9,3,6,16.4,69,18
15571,1139,51920,1.111,20,0,9.5,3,6,16.55,70.5,18
15572,1139,51921,0.305,21,0,10,3,6,16.7,72,25.2
15573,1139,51922,0.122,22,0,10.5,3,6,17.15,72,25.2
15574,1139,51923,0.038,23,0,11,3,6,17.6,72,25.2
15575,1139,51924,0.038,24,0,11.5,3,6,17.75,70.5,25.2
15576,1139,51925,0.132,25,0,12,3,6,17.9,69,21.6
15577,1139,51926,0.21,26,0,12.5,3,6,18.7,63.5,21.6
15578,1139,51927,0.193,27,0,13,3,6,19.5,58,21.6
15579,1139,51928,0.038,28,0,13.5,3,6,19.4,59,21.6
15580,1139,51929,0.035,29,0,14,3,6,19.3,60,25.2
15581,1139,51930,3.448,30,0,14.5,3,6,19.55,58.5,25.2
15582,1139,51931,2.534,31,0,15,3,6,19.8,57,21.6
15583,1139,51932,0.381,32,0,15.5,3,6,19.95,56,21.6
15584,1139,51933,2.517,33,0,16,3,6,20.1,55,25.2
15585,1139,51934,0.978,34,0,16.5,3,6,19.55,56,25.2
15586,1139,51935,1.774,35,0,17,3,6,19,57,25.2
15587,1139,51936,0.434,36,0,17.5,3,6,18.1,62,25.2
15588,1139,51937,0.207,37,0,18,3,6,17.2,67,25.2
15589,1139,51938,0.557,38,0,18.5,3,6,16.25,68.5,25.2
15590,1139,51939,2.656,39,0,19,3,6,15.3,70,18
15591,1139,51940,2.149,40,0,19.5,3,6,15.25,70.5,18
15592,1139,51941,1.47,41,0,20,3,6,15.2,71,10.8
15593,1139,51942,1.01,42,0,20.5,3,6,14.65,71,10.8
15594,1139,51943,0.466,43,0,21,3,6,14.1,71,3.6
15595,1139,51944,0.752,44,0,21.5,3,6,13.65,74.5,3.6
15596,1139,51945,0.881,45,0,22,3,6,13.2,78,7.2
15597,1139,51946,0.851,46,0,22.5,3,6,12.6,83,7.2
15598,1139,51947,0.832,47,0,23,3,6,12,88,10.8
15599,1139,51948,0.677,48,0,23.5,3,6,10.9,90,10.8
15600,1139,52001,0.18,1,0,0,4,6,9.8,92,3.6
15601,1139,52002,0.233,2,0,0.5,4,6,9.6,93.5,3.6
15602,1139,52003,0.255,3,0,1,4,6,9.4,95,3.6
15603,1139,52004,0.102,4,0,1.5,4,6,9.2,95.5,3.6
15604,1139,52005,0.096,5,0,2,4,6,9,96,3.6
15605,1139,52006,0.158,6,0,2.5,4,6,10.6,95,3.6
15606,1139,52007,0.256,7,0,3,4,6,12.2,94,7.2
15607,1139,52008,0.145,8,0,3.5,4,6,12.35,91.5,7.2
15608,1139,52009,0.092,9,0,4,4,6,12.5,89,10.8
15609,1139,52010,0.093,10,0,4.5,4,6,12.6,86,10.8
15610,1139,52011,0.246,11,0,5,4,6,12.7,83,18
15611,1139,52012,0.212,12,0,5.5,4,6,13.05,79,18
15612,1139,52013,0.093,13,0,6,4,6,13.4,75,14.4
15613,1139,52014,0.092,14,0,6.5,4,6,14.35,69.5,14.4
15614,1139,52015,0.158,15,0,7,4,6,15.3,64,18
15615,1139,52016,0.32,16,0,7.5,4,6,16.1,63.5,18
15616,1139,52017,0.292,17,0,8,4,6,16.9,63,21.6
15617,1139,52018,0.24,18,0,8.5,4,6,17.1,65.5,21.6
15618,1139,52019,2.897,19,0,9,4,6,17.3,68,18
15619,1139,52020,3.377,20,0,9.5,4,6,17.7,67.5,18
15620,1139,52021,0.415,21,0,10,4,6,18.1,67,21.6
15621,1139,52022,1.202,22,0,10.5,4,6,18.35,67.5,21.6
15622,1139,52023,0.257,23,0,11,4,6,18.6,68,21.6
15623,1139,52024,3.217,24,0,11.5,4,6,18.6,68,21.6
15624,1139,52025,3.433,25,0,12,4,6,18.6,68,14.4
15625,1139,52026,0.546,26,0,12.5,4,6,19.3,65.5,14.4
15626,1139,52027,0.073,27,0,13,4,6,20,63,18
15627,1139,52028,2.937,28,0,13.5,4,6,20,65,18
15628,1139,52029,1.455,29,0,14,4,6,20,67,18
15629,1139,52030,0.884,30,0,14.5,4,6,20.2,65,18
15630,1139,52031,0.633,31,0,15,4,6,20.4,63,21.6
15631,1139,52032,1.055,32,0,15.5,4,6,20.6,63,21.6
15632,1139,52033,0.543,33,0,16,4,6,20.8,63,18
15633,1139,52034,0.264,34,0,16.5,4,6,21.05,62,18
15634,1139,52035,2.541,35,0,17,4,6,21.3,61,18
15635,1139,52036,0.38,36,0,17.5,4,6,20.65,64,18
15636,1139,52037,1.487,37,0,18,4,6,20,67,18
15637,1139,52038,0.935,38,0,18.5,4,6,19.6,69,18
15638,1139,52039,4.134,39,0,19,4,6,19.2,71,14.4
15639,1139,52040,1.793,40,0,19.5,4,6,17.7,76.5,14.4
15640,1139,52041,0.929,41,0,20,4,6,16.2,82,10.8
15641,1139,52042,0.082,42,0,20.5,4,6,15.9,82.5,10.8
15642,1139,52043,0.289,43,0,21,4,6,15.6,83,14.4
15643,1139,52044,0.63,44,0,21.5,4,6,16.25,80.5,14.4
15644,1139,52045,0.987,45,0,22,4,6,16.9,78,18
15645,1139,52046,0.648,46,0,22.5,4,6,16.55,77.5,18
15646,1139,52047,0.732,47,0,23,4,6,16.2,77,18
15647,1139,52048,0.796,48,0,23.5,4,6,15.7,79,18
15648,1139,52101,0.565,1,0,0,5,6,15.2,81,18
15649,1139,52102,0.141,2,0,0.5,5,6,14.95,82,18
15650,1139,52103,0.23,3,0,1,5,6,14.7,83,18
15651,1139,52104,0.275,4,0,1.5,5,6,14.05,85,18
15652,1139,52105,0.116,5,0,2,5,6,13.4,87,18
15653,1139,52106,0.116,6,0,2.5,5,6,13.15,88,18
15654,1139,52107,0.196,7,0,3,5,6,12.9,89,14.4
15655,1139,52108,0.275,8,0,3.5,5,6,12.75,89.5,14.4
15656,1139,52109,0.133,9,0,4,5,6,12.6,90,18
15657,1139,52110,0.115,10,0,4.5,5,6,12.65,89.5,18
15658,1139,52111,0.152,11,0,5,5,6,12.7,89,18
15659,1139,52112,0.281,12,0,5.5,5,6,12.9,88.5,18
15660,1139,52113,0.179,13,0,6,5,6,13.1,88,21.6
15661,1139,52114,0.116,14,0,6.5,5,6,13.4,87.5,21.6
15662,1139,52115,0.115,15,0,7,5,6,13.7,87,21.6
15663,1139,52116,0.243,16,0,7.5,5,6,14.4,84.5,21.6
15664,1139,52117,0.319,17,0,8,5,6,15.1,82,18
15665,1139,52118,0.475,18,0,8.5,5,6,15.55,81.5,18
15666,1139,52119,3.001,19,0,9,5,6,16,81,18
15667,1139,52120,2.469,20,0,9.5,5,6,16.85,75.5,18
15668,1139,52121,0.828,21,0,10,5,6,17.7,70,18
15669,1139,52122,0.327,22,0,10.5,5,6,18.35,66.5,18
15670,1139,52123,3.355,23,0,11,5,6,19,63,14.4
15671,1139,52124,1.111,24,0,11.5,5,6,19.05,64,14.4
15672,1139,52125,1.16,25,0,12,5,6,19.1,65,10.8
15673,1139,52126,3.699,26,0,12.5,5,6,19.05,64.5,10.8
15674,1139,52127,1.396,27,0,13,5,6,19,64,10.8
15675,1139,52128,2.896,28,0,13.5,5,6,19,62.5,10.8
15676,1139,52129,3.332,29,0,14,5,6,19,61,7.2
15677,1139,52130,3.572,30,0,14.5,5,6,18.5,64,7.2
15678,1139,52131,0.904,31,0,15,5,6,18,67,14.4
15679,1139,52132,0.479,32,0,15.5,5,6,18.1,66.5,14.4
15680,1139,52133,0.312,33,0,16,5,6,18.2,66,10.8
15681,1139,52134,0.352,34,0,16.5,5,6,18.25,65.5,10.8
15682,1139,52135,0.556,35,0,17,5,6,18.3,65,10.8
15683,1139,52136,0.038,36,0,17.5,5,6,18,66,10.8
15684,1139,52137,0.161,37,0,18,5,6,17.7,67,10.8
15685,1139,52138,0.184,38,0,18.5,5,6,17.7,68,10.8
15686,1139,52139,0.038,39,0,19,5,6,17.7,69,10.8
15687,1139,52140,0.067,40,0,19.5,5,6,17.5,70.5,10.8
15688,1139,52141,1.364,41,0,20,5,6,17.3,72,7.2
15689,1139,52142,2.817,42,0,20.5,5,6,16.7,74,7.2
15690,1139,52143,0.862,43,0,21,5,6,16.1,76,3.6
15691,1139,52144,1.837,44,0,21.5,5,6,15.5,77,3.6
15692,1139,52145,0.972,45,0,22,5,6,14.9,78,7.2
15693,1139,52146,0.861,46,0,22.5,5,6,14.55,80.5,7.2
15694,1139,52147,0.705,47,0,23,5,6,14.2,83,18
15695,1139,52148,0.7,48,0,23.5,5,6,13.1,86.5,18
15696,1139,52201,0.437,1,0,0,6,6,12,90,14.4
15697,1139,52202,0.306,2,0,0.5,6,6,12.2,93.5,14.4
15698,1139,52203,0.124,3,0,1,6,6,12.4,97,10.8
15699,1139,52204,0.116,4,0,1.5,6,6,12.4,97,10.8
15700,1139,52205,0.19,5,0,2,6,6,12.4,97,7.2
15701,1139,52206,0.272,6,0,2.5,6,6,11.7,98,7.2
15702,1139,52207,0.148,7,0,3,6,6,11,99,10.8
15703,1139,52208,0.115,8,0,3.5,6,6,11.2,99,10.8
15704,1139,52209,0.137,9,0,4,6,6,11.4,99,10.8
15705,1139,52210,0.28,10,0,4.5,6,6,11.55,99,10.8
15706,1139,52211,0.194,11,0,5,6,6,11.7,99,10.8
15707,1139,52212,0.115,12,0,5.5,6,6,11.8,99,10.8
15708,1139,52213,0.115,13,0,6,6,6,11.9,99,14.4
15709,1139,52214,0.241,14,0,6.5,6,6,12.05,98,14.4
15710,1139,52215,0.338,15,0,7,6,6,12.2,97,10.8
15711,1139,52216,0.482,16,0,7.5,6,6,12.2,97,10.8
15712,1139,52217,0.442,17,0,8,6,6,12.2,97,18
15713,1139,52218,0.539,18,0,8.5,6,6,12.3,96.5,18
15714,1139,52219,4.89,19,0,9,6,6,12.4,96,14.4
15715,1139,52220,3.069,20,0,9.5,6,6,12.4,96.5,14.4
15716,1139,52221,0.468,21,0,10,6,6,12.4,97,10.8
15717,1139,52222,0.307,22,0,10.5,6,6,12.65,97,10.8
15718,1139,52223,1.402,23,0,11,6,6,12.9,97,10.8
15719,1139,52224,0.781,24,0,11.5,6,6,13.15,96,10.8
15720,1139,52225,0.379,25,0,12,6,6,13.4,95,14.4
15721,1139,52226,0.364,26,0,12.5,6,6,14.05,92.5,14.4
15722,1139,52227,1.872,27,0,13,6,6,14.7,90,14.4
15723,1139,52228,1.764,28,0,13.5,6,6,14.4,91,14.4
15724,1139,52229,0.071,29,0,14,6,6,14.1,92,7.2
15725,1139,52230,0.199,30,0,14.5,6,6,14.8,91,7.2
15726,1139,52231,0.086,31,0,15,6,6,15.5,90,14.4
15727,1139,52232,0.033,32,0,15.5,6,6,15.05,87,14.4
15728,1139,52233,0.051,33,0,16,6,6,14.6,84,10.8
15729,1139,52234,0.198,34,0,16.5,6,6,14.65,83,10.8
15730,1139,52235,0.111,35,0,17,6,6,14.7,82,14.4
15731,1139,52236,0.034,36,0,17.5,6,6,14.6,79,14.4
15732,1139,52237,0.034,37,0,18,6,6,14.5,76,10.8
15733,1139,52238,0.294,38,0,18.5,6,6,15.25,71.5,10.8
15734,1139,52239,3.326,39,0,19,6,6,16,67,7.2
15735,1139,52240,1.212,40,0,19.5,6,6,15.4,73.5,7.2
15736,1139,52241,0.823,41,0,20,6,6,14.8,80,7.2
15737,1139,52242,0.721,42,0,20.5,6,6,13.4,84,7.2
15738,1139,52243,2.025,43,0,21,6,6,12,88,7.2
15739,1139,52244,0.585,44,0,21.5,6,6,11.2,90.5,7.2
15740,1139,52245,1.707,45,0,22,6,6,10.4,93,7.2
15741,1139,52246,0.726,46,0,22.5,6,6,10.35,95,7.2
15742,1139,52247,0.636,47,0,23,6,6,10.3,97,3.6
15743,1139,52248,0.49,48,0,23.5,6,6,10.85,97.5,3.6
15744,1139,52301,0.22,1,1,0,7,6,11.4,98,3.6
15745,1139,52302,0.251,2,1,0.5,7,6,11.6,97.5,3.6
15746,1139,52303,0.261,3,1,1,7,6,11.8,97,3.6
15747,1139,52304,0.113,4,1,1.5,7,6,12,96,3.6
15748,1139,52305,0.114,5,1,2,7,6,12.2,95,7.2
15749,1139,52306,0.187,6,1,2.5,7,6,11.75,96,7.2
15750,1139,52307,0.28,7,1,3,7,6,11.3,97,7.2
15751,1139,52308,0.17,8,1,3.5,7,6,11.5,97,7.2
15752,1139,52309,0.116,9,1,4,7,6,11.7,97,7.2
15753,1139,52310,0.115,10,1,4.5,7,6,11.8,96.5,7.2
15754,1139,52311,0.261,11,1,5,7,6,11.9,96,7.2
15755,1139,52312,0.256,12,1,5.5,7,6,12.25,96,7.2
15756,1139,52313,0.115,13,1,6,7,6,12.6,96,10.8
15757,1139,52314,0.115,14,1,6.5,7,6,13.05,92,10.8
15758,1139,52315,0.147,15,1,7,7,6,13.5,88,14.4
15759,1139,52316,0.308,16,1,7.5,7,6,13.6,86,14.4
15760,1139,52317,0.385,17,1,8,7,6,13.7,84,14.4
15761,1139,52318,0.261,18,1,8.5,7,6,13.85,86,14.4
15762,1139,52319,2.344,19,1,9,7,6,14,88,14.4
15763,1139,52320,0.761,20,1,9.5,7,6,14.25,90.5,14.4
15764,1139,52321,2.836,21,1,10,7,6,14.5,93,14.4
15765,1139,52322,0.343,22,1,10.5,7,6,14.95,90,14.4
15766,1139,52323,0.062,23,1,11,7,6,15.4,87,21.6
15767,1139,52324,0.051,24,1,11.5,7,6,15.55,82,21.6
15768,1139,52325,0.208,25,1,12,7,6,15.7,77,25.2
15769,1139,52326,0.132,26,1,12.5,7,6,14.85,80,25.2
15770,1139,52327,0.042,27,1,13,7,6,14,83,28.8
15771,1139,52328,1.105,28,1,13.5,7,6,13.55,85.5,28.8
15772,1139,52329,4.758,29,1,14,7,6,13.1,88,25.2
15773,1139,52330,1.601,30,1,14.5,7,6,12.65,90.5,25.2
15774,1139,52331,0.518,31,1,15,7,6,12.2,93,25.2
15775,1139,52332,0.198,32,1,15.5,7,6,12.05,93.5,25.2
15776,1139,52333,0.268,33,1,16,7,6,11.9,94,21.6
15777,1139,52334,0.335,34,1,16.5,7,6,11.8,95,21.6
15778,1139,52335,0.349,35,1,17,7,6,11.7,96,28.8
15779,1139,52336,0.173,36,1,17.5,7,6,11.6,97.5,28.8
15780,1139,52337,0.199,37,1,18,7,6,11.5,99,25.2
15781,1139,52338,0.369,38,1,18.5,7,6,11.6,99,25.2
15782,1139,52339,0.333,39,1,19,7,6,11.7,99,25.2
15783,1139,52340,2.604,40,1,19.5,7,6,11.7,99,25.2
15784,1139,52341,1.044,41,1,20,7,6,11.7,99,28.8
15785,1139,52342,2.333,42,1,20.5,7,6,11.7,99,28.8
15786,1139,52343,0.787,43,1,21,7,6,11.7,99,28.8
15787,1139,52344,2.17,44,1,21.5,7,6,11.85,99,28.8
15788,1139,52345,0.521,45,1,22,7,6,12,99,28.8
15789,1139,52346,0.664,46,1,22.5,7,6,12.05,99.5,28.8
15790,1139,52347,0.692,47,1,23,7,6,12.1,100,21.6
15791,1139,52348,0.616,48,1,23.5,7,6,12.1,99.5,21.6
